"Observation station","Year","Month","Day","Time [Local time]","Direct solar radiation mean [W/m2]"
"Sodankylä Tähtelä","2023","6","21","00:00","46.1"
"Sodankylä Tähtelä","2023","6","22","00:00","66.7"
"Sodankylä Tähtelä","2023","6","23","00:00","186.2"
"Sodankylä Tähtelä","2023","6","24","00:00","355.1"
"Sodankylä Tähtelä","2023","6","25","00:00","320.7"
"Sodankylä Tähtelä","2023","6","26","00:00","128.6"
"Sodankylä Tähtelä","2023","6","27","00:00","301.4"
"Sodankylä Tähtelä","2023","6","28","00:00","309.1"
"Sodankylä Tähtelä","2023","6","29","00:00","312.3"
"Sodankylä Tähtelä","2023","6","30","00:00","40.5"
"Sodankylä Tähtelä","2023","7","1","00:00","118.3"
"Sodankylä Tähtelä","2023","7","2","00:00","58"
"Sodankylä Tähtelä","2023","7","3","00:00","428.6"
"Sodankylä Tähtelä","2023","7","4","00:00","16.6"
"Sodankylä Tähtelä","2023","7","5","00:00","100.1"
"Sodankylä Tähtelä","2023","7","6","00:00","13.8"
"Sodankylä Tähtelä","2023","7","7","00:00","9"
"Sodankylä Tähtelä","2023","7","8","00:00","315.6"
"Sodankylä Tähtelä","2023","7","9","00:00","378.2"
"Sodankylä Tähtelä","2023","7","10","00:00","386.9"
"Sodankylä Tähtelä","2023","7","11","00:00","300.2"
"Sodankylä Tähtelä","2023","7","12","00:00","284.5"
"Sodankylä Tähtelä","2023","7","13","00:00","14.5"
"Sodankylä Tähtelä","2023","7","14","00:00","10"
"Sodankylä Tähtelä","2023","7","15","00:00","107"
"Sodankylä Tähtelä","2023","7","16","00:00","195.7"
"Sodankylä Tähtelä","2023","7","17","00:00","50.5"
"Sodankylä Tähtelä","2023","7","18","00:00","9.2"
"Sodankylä Tähtelä","2023","7","19","00:00","-0.1"
"Sodankylä Tähtelä","2023","7","20","00:00","25.5"
"Sodankylä Tähtelä","2023","7","21","00:00","17.8"
"Sodankylä Tähtelä","2023","7","22","00:00","-"
"-","2023","7","23","00:00","-"
"-","2023","7","24","00:00","-"
"-","2023","7","25","00:00","-"
"-","2023","7","26","00:00","-"
"-","2023","7","27","00:00","-"
"-","2023","7","28","00:00","-"
"-","2023","7","29","00:00","-"
"-","2023","7","30","00:00","-"
"-","2023","7","31","00:00","-"
"-","2023","8","1","00:00","-"
"-","2023","8","2","00:00","-"
"-","2023","8","3","00:00","-"
"-","2023","8","4","00:00","-"
"-","2023","8","5","00:00","-"
"-","2023","8","6","00:00","-"
"-","2023","8","7","00:00","-"
"-","2023","8","8","00:00","-"
"-","2023","8","9","00:00","-"
"-","2023","8","10","00:00","-"
"-","2023","8","11","00:00","-"
"-","2023","8","12","00:00","-"
"-","2023","8","13","00:00","-"
"-","2023","8","14","00:00","-"
"-","2023","8","15","00:00","-"
"-","2023","8","16","00:00","-"
"-","2023","8","17","00:00","-"
"-","2023","8","18","00:00","-"
"-","2023","8","19","00:00","-"
"-","2023","8","20","00:00","-"
"-","2023","8","21","00:00","-"
"-","2023","8","22","00:00","-"
"-","2023","8","23","00:00","-"
"-","2023","8","24","00:00","-"
"-","2023","8","25","00:00","-"
"-","2023","8","26","00:00","-"
"-","2023","8","27","00:00","-"
"-","2023","8","28","00:00","-"
"-","2023","8","29","00:00","-"
"-","2023","8","30","00:00","-"
"-","2023","8","31","00:00","-"
"-","2023","9","1","00:00","-"
"-","2023","9","2","00:00","-"
"-","2023","9","3","00:00","-"
"-","2023","9","4","00:00","-"
"-","2023","9","5","00:00","-"
"-","2023","9","6","00:00","-"
"-","2023","9","7","00:00","-"
"-","2023","9","8","00:00","-"
"-","2023","9","9","00:00","-"
"-","2023","9","10","00:00","-"
"-","2023","9","11","00:00","-"
"-","2023","9","12","00:00","-"
"-","2023","9","13","00:00","-"
"-","2023","9","14","00:00","-"
"-","2023","9","15","00:00","-"
"-","2023","9","16","00:00","-"
"-","2023","9","17","00:00","-"
"-","2023","9","18","00:00","-"
"-","2023","9","19","00:00","-"
"-","2023","9","20","00:00","-"
"-","2023","9","21","00:00","-"
"-","2023","9","22","00:00","-"
"-","2023","9","23","00:00","-"
"-","2023","9","24","00:00","-"
"-","2023","9","25","00:00","-"
"-","2023","9","26","00:00","-"
"-","2023","9","27","00:00","-"
"-","2023","9","28","00:00","-"
"-","2023","9","29","00:00","-"
"-","2023","9","30","00:00","-"
"-","2023","10","1","00:00","-"
"-","2023","10","2","00:00","-"
"-","2023","10","3","00:00","-"
"-","2023","10","4","00:00","-"
"-","2023","10","5","00:00","-"
"-","2023","10","6","00:00","-"
"-","2023","10","7","00:00","-"
"-","2023","10","8","00:00","-"
"-","2023","10","9","00:00","-"
"-","2023","10","10","00:00","-"
"-","2023","10","11","00:00","-"
"-","2023","10","12","00:00","-"
"-","2023","10","13","00:00","-"
"-","2023","10","14","00:00","-"
"-","2023","10","15","00:00","-"
"-","2023","10","16","00:00","-"
"-","2023","10","17","00:00","-"
"-","2023","10","18","00:00","-"
"-","2023","10","19","00:00","-"
"-","2023","10","20","00:00","-"
"-","2023","10","21","00:00","-"
"-","2023","10","22","00:00","-"
"-","2023","10","23","00:00","-"
"-","2023","10","24","00:00","-"
"-","2023","10","25","00:00","-"
"-","2023","10","26","00:00","-"
"-","2023","10","27","00:00","-"
"-","2023","10","28","00:00","-"
"-","2023","10","29","00:00","-"
"-","2023","10","30","00:00","-"
"-","2023","10","31","00:00","-"
"-","2023","11","1","00:00","-"
"Sodankylä Tähtelä","2023","11","2","00:00","0"
"Sodankylä Tähtelä","2023","11","3","00:00","-0.6"
"Sodankylä Tähtelä","2023","11","4","00:00","3.2"
"Sodankylä Tähtelä","2023","11","5","00:00","-0.4"
"Sodankylä Tähtelä","2023","11","6","00:00","-0.7"
"Sodankylä Tähtelä","2023","11","7","00:00","-0.6"
"Sodankylä Tähtelä","2023","11","8","00:00","-0.6"
"Sodankylä Tähtelä","2023","11","9","00:00","-0.4"
"Sodankylä Tähtelä","2023","11","10","00:00","-0.7"
"Sodankylä Tähtelä","2023","11","11","00:00","3.2"
