Direct solar radiation mean [W/m2],Date,monthly_mean
4.3,2017-09-10,81.78
141.6,2017-09-11,81.78
75.4,2017-09-12,81.78
117.4,2017-09-13,81.78
3.6,2017-09-14,81.78
52.0,2017-09-15,81.78
24.2,2017-09-16,81.78
129.1,2017-09-17,81.78
1.0,2017-09-18,81.78
0.8,2017-09-19,81.78
3.0,2017-09-20,81.78
3.8,2017-09-21,81.78
0.1,2017-09-22,81.78
118.3,2017-09-23,81.78
284.2,2017-09-24,81.78
238.9,2017-09-25,81.78
12.5,2017-09-26,81.78
53.8,2017-09-27,81.78
30.9,2017-09-28,81.78
91.5,2017-09-29,81.78
0.1,2017-09-30,81.78
0.0,2017-10-01,33.71
-0.1,2017-10-02,33.71
-0.3,2017-10-03,33.71
8.9,2017-10-04,33.71
1.8,2017-10-05,33.71
10.5,2017-10-06,33.71
1.9,2017-10-07,33.71
0.2,2017-10-08,33.71
0.1,2017-10-09,33.71
0.5,2017-10-10,33.71
10.5,2017-10-11,33.71
0.9,2017-10-12,33.71
13.3,2017-10-13,33.71
0.3,2017-10-14,33.71
99.8,2017-10-15,33.71
49.0,2017-10-16,33.71
1.5,2017-10-17,33.71
19.4,2017-10-18,33.71
76.9,2017-10-19,33.71
159.0,2017-10-20,33.71
156.7,2017-10-21,33.71
2.7,2017-10-22,33.71
154.9,2017-10-23,33.71
40.0,2017-10-24,33.71
28.7,2017-10-25,33.71
0.2,2017-10-26,33.71
2.3,2017-10-27,33.71
0.7,2017-10-28,33.71
0.9,2017-10-29,33.71
0.9,2017-10-30,33.71
203.0,2017-10-31,33.71
0.8,2017-11-01,16.37
146.6,2017-11-02,16.37
82.9,2017-11-03,16.37
10.2,2017-11-04,16.37
1.1,2017-11-05,16.37
0.4,2017-11-06,16.37
92.6,2017-11-07,16.37
43.5,2017-11-08,16.37
0.3,2017-11-09,16.37
8.1,2017-11-10,16.37
0.2,2017-11-11,16.37
1.4,2017-11-12,16.37
1.8,2017-11-13,16.37
22.5,2017-11-14,16.37
3.4,2017-11-15,16.37
21.4,2017-11-16,16.37
9.8,2017-11-17,16.37
2.3,2017-11-18,16.37
1.3,2017-11-19,16.37
1.1,2017-11-20,16.37
1.0,2017-11-21,16.37
0.2,2017-11-22,16.37
0.0,2017-11-23,16.37
5.9,2017-11-24,16.37
29.7,2017-11-25,16.37
1.2,2017-11-26,16.37
0.4,2017-11-27,16.37
0.2,2017-11-28,16.37
0.5,2017-11-29,16.37
0.2,2017-11-30,16.37
0.6,2017-12-01,6.48
1.4,2017-12-02,6.48
1.0,2017-12-03,6.48
1.3,2017-12-04,6.48
17.4,2017-12-05,6.48
31.2,2017-12-06,6.48
0.7,2017-12-07,6.48
0.6,2017-12-08,6.48
0.9,2017-12-09,6.48
0.1,2017-12-10,6.48
1.1,2017-12-11,6.48
0.4,2017-12-12,6.48
66.3,2017-12-13,6.48
0.4,2017-12-14,6.48
0.1,2017-12-15,6.48
0.8,2017-12-16,6.48
4.3,2017-12-17,6.48
5.9,2017-12-18,6.48
1.7,2017-12-19,6.48
0.9,2017-12-20,6.48
1.5,2017-12-21,6.48
1.7,2017-12-22,6.48
1.4,2017-12-23,6.48
46.3,2017-12-24,6.48
5.3,2017-12-25,6.48
0.9,2017-12-26,6.48
3.6,2017-12-27,6.48
0.5,2017-12-28,6.48
0.7,2017-12-29,6.48
1.3,2017-12-30,6.48
0.5,2017-12-31,6.48
0.2,2018-01-01,10.3
1.2,2018-01-02,10.3
0.9,2018-01-03,10.3
0.1,2018-01-04,10.3
0.2,2018-01-05,10.3
1.4,2018-01-06,10.3
41.4,2018-01-07,10.3
69.8,2018-01-08,10.3
47.3,2018-01-09,10.3
2.2,2018-01-10,10.3
1.2,2018-01-11,10.3
6.2,2018-01-12,10.3
1.1,2018-01-13,10.3
0.5,2018-01-14,10.3
0.2,2018-01-15,10.3
37.0,2018-01-16,10.3
6.3,2018-01-17,10.3
0.5,2018-01-18,10.3
55.3,2018-01-19,10.3
1.9,2018-01-20,10.3
10.7,2018-01-21,10.3
2.4,2018-01-22,10.3
2.1,2018-01-23,10.3
0.7,2018-01-24,10.3
0.4,2018-01-25,10.3
0.9,2018-01-26,10.3
0.9,2018-01-27,10.3
0.5,2018-01-28,10.3
0.4,2018-01-29,10.3
1.0,2018-01-30,10.3
24.3,2018-01-31,10.3
0.1,2018-02-01,90.33
0.8,2018-02-02,90.33
1.1,2018-02-03,90.33
150.6,2018-02-04,90.33
196.4,2018-02-05,90.33
1.4,2018-02-06,90.33
14.7,2018-02-07,90.33
22.1,2018-02-08,90.33
0.5,2018-02-09,90.33
1.0,2018-02-10,90.33
0.6,2018-02-11,90.33
0.2,2018-02-12,90.33
0.2,2018-02-13,90.33
1.3,2018-02-14,90.33
0.1,2018-02-15,90.33
0.6,2018-02-16,90.33
45.9,2018-02-17,90.33
61.5,2018-02-18,90.33
191.7,2018-02-19,90.33
255.1,2018-02-20,90.33
244.1,2018-02-21,90.33
248.4,2018-02-22,90.33
188.9,2018-02-23,90.33
271.0,2018-02-24,90.33
80.5,2018-02-25,90.33
38.8,2018-02-26,90.33
234.6,2018-02-27,90.33
277.0,2018-02-28,90.33
298.3,2018-03-01,159.7
285.4,2018-03-02,159.7
234.6,2018-03-03,159.7
216.9,2018-03-04,159.7
133.8,2018-03-05,159.7
60.5,2018-03-06,159.7
239.8,2018-03-07,159.7
1.4,2018-03-08,159.7
0.1,2018-03-09,159.7
0.3,2018-03-10,159.7
0.5,2018-03-11,159.7
0.2,2018-03-12,159.7
0.8,2018-03-13,159.7
1.5,2018-03-14,159.7
301.8,2018-03-15,159.7
344.4,2018-03-16,159.7
229.9,2018-03-17,159.7
15.6,2018-03-18,159.7
29.7,2018-03-19,159.7
58.0,2018-03-20,159.7
35.9,2018-03-21,159.7
5.5,2018-03-22,159.7
175.8,2018-03-23,159.7
6.3,2018-03-24,159.7
172.6,2018-03-25,159.7
403.2,2018-03-26,159.7
292.2,2018-03-27,159.7
171.8,2018-03-28,159.7
418.5,2018-03-29,159.7
429.4,2018-03-30,159.7
386.0,2018-03-31,159.7
275.3,2018-04-01,162.55
0.4,2018-04-02,162.55
389.1,2018-04-03,162.55
160.8,2018-04-04,162.55
0.8,2018-04-05,162.55
0.4,2018-04-06,162.55
202.1,2018-04-07,162.55
52.5,2018-04-08,162.55
41.5,2018-04-09,162.55
346.7,2018-04-10,162.55
429.8,2018-04-11,162.55
329.5,2018-04-12,162.55
435.4,2018-04-13,162.55
436.6,2018-04-14,162.55
132.8,2018-04-15,162.55
3.2,2018-04-16,162.55
1.0,2018-04-17,162.55
184.5,2018-04-18,162.55
294.5,2018-04-19,162.55
185.1,2018-04-20,162.55
139.7,2018-04-21,162.55
30.4,2018-04-22,162.55
177.7,2018-04-23,162.55
0.7,2018-04-24,162.55
1.1,2018-04-25,162.55
201.0,2018-04-26,162.55
216.6,2018-04-27,162.55
71.4,2018-04-28,162.55
8.9,2018-04-29,162.55
127.1,2018-04-30,162.55
0.2,2018-05-01,361.15
2.0,2018-05-02,361.15
62.8,2018-05-03,361.15
1.7,2018-05-04,361.15
295.1,2018-05-05,361.15
366.7,2018-05-06,361.15
,2018-05-07,361.15
,2018-05-08,361.15
493.3,2018-05-09,361.15
513.0,2018-05-10,361.15
502.8,2018-05-11,361.15
443.1,2018-05-12,361.15
368.1,2018-05-13,361.15
459.7,2018-05-14,361.15
391.7,2018-05-15,361.15
291.4,2018-05-16,361.15
246.0,2018-05-17,361.15
329.7,2018-05-18,361.15
506.2,2018-05-19,361.15
276.2,2018-05-20,361.15
500.0,2018-05-21,361.15
272.1,2018-05-22,361.15
317.4,2018-05-23,361.15
471.7,2018-05-24,361.15
447.5,2018-05-25,361.15
438.7,2018-05-26,361.15
375.2,2018-05-27,361.15
534.1,2018-05-28,361.15
521.2,2018-05-29,361.15
498.1,2018-05-30,361.15
547.7,2018-05-31,361.15
303.9,2018-06-01,238.04
472.7,2018-06-02,238.04
441.3,2018-06-03,238.04
287.3,2018-06-04,238.04
187.9,2018-06-05,238.04
100.2,2018-06-06,238.04
114.8,2018-06-07,238.04
297.9,2018-06-08,238.04
269.6,2018-06-09,238.04
337.2,2018-06-10,238.04
126.2,2018-06-11,238.04
372.7,2018-06-12,238.04
301.6,2018-06-13,238.04
212.7,2018-06-14,238.04
125.9,2018-06-15,238.04
330.9,2018-06-16,238.04
284.0,2018-06-17,238.04
240.5,2018-06-18,238.04
112.5,2018-06-19,238.04
301.0,2018-06-20,238.04
74.5,2018-06-21,238.04
30.9,2018-06-22,238.04
169.9,2018-06-23,238.04
128.9,2018-06-24,238.04
38.9,2018-06-25,238.04
143.2,2018-06-26,238.04
487.6,2018-06-27,238.04
,2018-06-28,238.04
,2018-06-29,238.04
370.4,2018-06-30,238.04
517.4,2018-07-01,244.96
80.7,2018-07-02,244.96
0.4,2018-07-03,244.96
65.4,2018-07-04,244.96
73.8,2018-07-05,244.96
98.8,2018-07-06,244.96
338.7,2018-07-07,244.96
181.1,2018-07-08,244.96
368.6,2018-07-09,244.96
106.0,2018-07-10,244.96
41.9,2018-07-11,244.96
114.9,2018-07-12,244.96
235.2,2018-07-13,244.96
476.1,2018-07-14,244.96
495.8,2018-07-15,244.96
433.6,2018-07-16,244.96
419.1,2018-07-17,244.96
,2018-07-18,244.96
,2018-07-19,244.96
3.4,2018-07-20,244.96
50.6,2018-07-21,244.96
332.5,2018-07-22,244.96
322.6,2018-07-23,244.96
404.7,2018-07-24,244.96
352.6,2018-07-25,244.96
404.8,2018-07-26,244.96
398.8,2018-07-27,244.96
237.3,2018-07-28,244.96
98.7,2018-07-29,244.96
187.6,2018-07-30,244.96
262.8,2018-07-31,244.96
301.7,2018-08-01,176.99
264.9,2018-08-02,176.99
284.4,2018-08-03,176.99
111.5,2018-08-04,176.99
195.2,2018-08-05,176.99
275.2,2018-08-06,176.99
353.4,2018-08-07,176.99
356.0,2018-08-08,176.99
79.5,2018-08-09,176.99
200.7,2018-08-10,176.99
294.3,2018-08-11,176.99
7.3,2018-08-12,176.99
184.3,2018-08-13,176.99
136.4,2018-08-14,176.99
57.3,2018-08-15,176.99
276.9,2018-08-16,176.99
102.3,2018-08-17,176.99
188.4,2018-08-18,176.99
242.9,2018-08-19,176.99
106.6,2018-08-20,176.99
317.9,2018-08-21,176.99
310.4,2018-08-22,176.99
4.0,2018-08-23,176.99
158.2,2018-08-24,176.99
44.1,2018-08-25,176.99
9.9,2018-08-26,176.99
178.2,2018-08-27,176.99
40.5,2018-08-28,176.99
331.2,2018-08-29,176.99
14.3,2018-08-30,176.99
58.7,2018-08-31,176.99
3.7,2018-09-01,96.87
60.5,2018-09-02,96.87
186.3,2018-09-03,96.87
85.9,2018-09-04,96.87
2.8,2018-09-05,96.87
107.4,2018-09-06,96.87
150.3,2018-09-07,96.87
49.3,2018-09-08,96.87
89.8,2018-09-09,96.87
28.4,2018-09-10,96.87
3.0,2018-09-11,96.87
98.7,2018-09-12,96.87
259.7,2018-09-13,96.87
88.6,2018-09-14,96.87
4.2,2018-09-15,96.87
272.4,2018-09-16,96.87
2.9,2018-09-17,96.87
18.5,2018-09-18,96.87
59.6,2018-09-19,96.87
101.8,2018-09-20,96.87
29.0,2018-09-21,96.87
62.8,2018-09-22,96.87
162.1,2018-09-23,96.87
139.7,2018-09-24,96.87
303.0,2018-09-25,96.87
0.7,2018-09-26,96.87
182.3,2018-09-27,96.87
169.6,2018-09-28,96.87
149.0,2018-09-29,96.87
34.1,2018-09-30,96.87
38.4,2018-10-01,63.92
133.5,2018-10-02,63.92
4.6,2018-10-03,63.92
41.7,2018-10-04,63.92
52.8,2018-10-05,63.92
101.7,2018-10-06,63.92
102.5,2018-10-07,63.92
10.8,2018-10-08,63.92
0.1,2018-10-09,63.92
175.9,2018-10-10,63.92
13.0,2018-10-11,63.92
93.3,2018-10-12,63.92
3.5,2018-10-13,63.92
212.0,2018-10-14,63.92
196.3,2018-10-15,63.92
1.3,2018-10-16,63.92
28.2,2018-10-17,63.92
17.5,2018-10-18,63.92
230.4,2018-10-19,63.92
1.1,2018-10-20,63.92
66.1,2018-10-21,63.92
51.7,2018-10-22,63.92
0.2,2018-10-23,63.92
32.1,2018-10-24,63.92
44.0,2018-10-25,63.92
1.4,2018-10-26,63.92
34.8,2018-10-27,63.92
111.1,2018-10-28,63.92
181.5,2018-10-29,63.92
0.0,2018-10-30,63.92
-0.1,2018-10-31,63.92
57.1,2018-11-01,22.56
0.2,2018-11-02,22.56
2.1,2018-11-03,22.56
35.9,2018-11-04,22.56
0.2,2018-11-05,22.56
0.3,2018-11-06,22.56
0.3,2018-11-07,22.56
0.1,2018-11-08,22.56
0.9,2018-11-09,22.56
-0.1,2018-11-10,22.56
-0.2,2018-11-11,22.56
-0.2,2018-11-12,22.56
1.0,2018-11-13,22.56
1.4,2018-11-14,22.56
10.4,2018-11-15,22.56
14.9,2018-11-16,22.56
86.9,2018-11-17,22.56
17.5,2018-11-18,22.56
1.0,2018-11-19,22.56
1.7,2018-11-20,22.56
78.4,2018-11-21,22.56
1.1,2018-11-22,22.56
1.6,2018-11-23,22.56
112.4,2018-11-24,22.56
122.0,2018-11-25,22.56
4.5,2018-11-26,22.56
64.7,2018-11-27,22.56
59.5,2018-11-28,22.56
0.7,2018-11-29,22.56
0.4,2018-11-30,22.56
19.9,2018-12-01,4.97
0.5,2018-12-02,4.97
0.0,2018-12-03,4.97
0.3,2018-12-04,4.97
0.8,2018-12-05,4.97
50.0,2018-12-06,4.97
0.3,2018-12-07,4.97
0.3,2018-12-08,4.97
0.1,2018-12-09,4.97
0.0,2018-12-10,4.97
0.7,2018-12-11,4.97
0.8,2018-12-12,4.97
0.3,2018-12-13,4.97
0.8,2018-12-14,4.97
1.3,2018-12-15,4.97
0.4,2018-12-16,4.97
0.2,2018-12-17,4.97
0.9,2018-12-18,4.97
1.2,2018-12-19,4.97
11.4,2018-12-20,4.97
0.0,2018-12-21,4.97
0.4,2018-12-22,4.97
2.6,2018-12-23,4.97
8.9,2018-12-24,4.97
1.4,2018-12-25,4.97
42.6,2018-12-26,4.97
1.9,2018-12-27,4.97
1.8,2018-12-28,4.97
1.7,2018-12-29,4.97
1.8,2018-12-30,4.97
0.8,2018-12-31,4.97
0.7,2019-01-01,22.18
0.5,2019-01-02,22.18
89.1,2019-01-03,22.18
1.7,2019-01-04,22.18
1.6,2019-01-05,22.18
2.1,2019-01-06,22.18
2.5,2019-01-07,22.18
0.6,2019-01-08,22.18
2.0,2019-01-09,22.18
2.3,2019-01-10,22.18
78.5,2019-01-11,22.18
43.1,2019-01-12,22.18
1.8,2019-01-13,22.18
3.6,2019-01-14,22.18
1.5,2019-01-15,22.18
15.0,2019-01-16,22.18
0.7,2019-01-17,22.18
35.5,2019-01-18,22.18
5.9,2019-01-19,22.18
76.3,2019-01-20,22.18
124.4,2019-01-21,22.18
11.7,2019-01-22,22.18
2.4,2019-01-23,22.18
12.3,2019-01-24,22.18
1.3,2019-01-25,22.18
2.0,2019-01-26,22.18
162.6,2019-01-27,22.18
0.9,2019-01-28,22.18
0.4,2019-01-29,22.18
2.9,2019-01-30,22.18
1.8,2019-01-31,22.18
1.1,2019-02-01,59.06
0.2,2019-02-02,59.06
0.3,2019-02-03,59.06
37.4,2019-02-04,59.06
1.2,2019-02-05,59.06
89.9,2019-02-06,59.06
1.2,2019-02-07,59.06
0.2,2019-02-08,59.06
0.5,2019-02-09,59.06
0.5,2019-02-10,59.06
0.7,2019-02-11,59.06
182.7,2019-02-12,59.06
1.6,2019-02-13,59.06
24.3,2019-02-14,59.06
26.0,2019-02-15,59.06
208.4,2019-02-16,59.06
220.5,2019-02-17,59.06
1.0,2019-02-18,59.06
1.1,2019-02-19,59.06
3.3,2019-02-20,59.06
264.9,2019-02-21,59.06
252.1,2019-02-22,59.06
118.3,2019-02-23,59.06
23.6,2019-02-24,59.06
165.9,2019-02-25,59.06
5.0,2019-02-26,59.06
7.6,2019-02-27,59.06
14.1,2019-02-28,59.06
286.6,2019-03-01,103.45
109.9,2019-03-02,103.45
145.5,2019-03-03,103.45
0.7,2019-03-04,103.45
183.9,2019-03-05,103.45
204.0,2019-03-06,103.45
0.4,2019-03-07,103.45
0.8,2019-03-08,103.45
52.6,2019-03-09,103.45
127.2,2019-03-10,103.45
30.8,2019-03-11,103.45
145.9,2019-03-12,103.45
40.1,2019-03-13,103.45
0.2,2019-03-14,103.45
0.8,2019-03-15,103.45
0.2,2019-03-16,103.45
4.2,2019-03-17,103.45
0.4,2019-03-18,103.45
2.0,2019-03-19,103.45
21.9,2019-03-20,103.45
42.3,2019-03-21,103.45
366.5,2019-03-22,103.45
1.5,2019-03-23,103.45
309.7,2019-03-24,103.45
108.6,2019-03-25,103.45
402.8,2019-03-26,103.45
36.1,2019-03-27,103.45
120.4,2019-03-28,103.45
248.4,2019-03-29,103.45
81.0,2019-03-30,103.45
131.4,2019-03-31,103.45
417.0,2019-04-01,257.07
290.5,2019-04-02,257.07
376.1,2019-04-03,257.07
312.6,2019-04-04,257.07
132.0,2019-04-05,257.07
377.6,2019-04-06,257.07
141.8,2019-04-07,257.07
2.7,2019-04-08,257.07
1.9,2019-04-09,257.07
2.5,2019-04-10,257.07
367.4,2019-04-11,257.07
272.6,2019-04-12,257.07
2.1,2019-04-13,257.07
134.2,2019-04-14,257.07
464.4,2019-04-15,257.07
477.6,2019-04-16,257.07
478.9,2019-04-17,257.07
464.3,2019-04-18,257.07
207.9,2019-04-19,257.07
24.1,2019-04-20,257.07
378.7,2019-04-21,257.07
52.9,2019-04-22,257.07
418.6,2019-04-23,257.07
369.0,2019-04-24,257.07
154.4,2019-04-25,257.07
22.7,2019-04-26,257.07
363.5,2019-04-27,257.07
440.5,2019-04-28,257.07
431.1,2019-04-29,257.07
132.4,2019-04-30,257.07
148.6,2019-05-01,205.54
1.2,2019-05-02,205.54
35.9,2019-05-03,205.54
138.1,2019-05-04,205.54
220.4,2019-05-05,205.54
141.1,2019-05-06,205.54
161.6,2019-05-07,205.54
346.6,2019-05-08,205.54
463.6,2019-05-09,205.54
14.3,2019-05-10,205.54
3.6,2019-05-11,205.54
10.7,2019-05-12,205.54
146.2,2019-05-13,205.54
507.9,2019-05-14,205.54
459.9,2019-05-15,205.54
441.3,2019-05-16,205.54
484.8,2019-05-17,205.54
489.6,2019-05-18,205.54
169.7,2019-05-19,205.54
129.9,2019-05-20,205.54
216.5,2019-05-21,205.54
274.9,2019-05-22,205.54
0.7,2019-05-23,205.54
1.0,2019-05-24,205.54
3.2,2019-05-25,205.54
0.5,2019-05-26,205.54
16.2,2019-05-27,205.54
76.1,2019-05-28,205.54
321.8,2019-05-29,205.54
510.0,2019-05-30,205.54
435.8,2019-05-31,205.54
223.1,2019-06-01,271.68
248.4,2019-06-02,271.68
179.7,2019-06-03,271.68
103.8,2019-06-04,271.68
178.2,2019-06-05,271.68
412.8,2019-06-06,271.68
333.5,2019-06-07,271.68
343.1,2019-06-08,271.68
354.7,2019-06-09,271.68
410.3,2019-06-10,271.68
336.2,2019-06-11,271.68
173.0,2019-06-12,271.68
92.1,2019-06-13,271.68
0.1,2019-06-14,271.68
209.1,2019-06-15,271.68
475.2,2019-06-16,271.68
300.5,2019-06-17,271.68
535.5,2019-06-18,271.68
194.7,2019-06-19,271.68
350.6,2019-06-20,271.68
306.6,2019-06-21,271.68
301.3,2019-06-22,271.68
322.2,2019-06-23,271.68
531.4,2019-06-24,271.68
134.7,2019-06-25,271.68
64.0,2019-06-26,271.68
129.9,2019-06-27,271.68
529.6,2019-06-28,271.68
116.4,2019-06-29,271.68
259.8,2019-06-30,271.68
294.8,2019-07-01,241.54
49.5,2019-07-02,241.54
358.1,2019-07-03,241.54
210.7,2019-07-04,241.54
55.3,2019-07-05,241.54
58.5,2019-07-06,241.54
40.8,2019-07-07,241.54
14.8,2019-07-08,241.54
1.5,2019-07-09,241.54
429.0,2019-07-10,241.54
125.0,2019-07-11,241.54
263.6,2019-07-12,241.54
298.9,2019-07-13,241.54
176.7,2019-07-14,241.54
90.2,2019-07-15,241.54
62.3,2019-07-16,241.54
288.8,2019-07-17,241.54
371.4,2019-07-18,241.54
454.9,2019-07-19,241.54
480.3,2019-07-20,241.54
353.9,2019-07-21,241.54
205.6,2019-07-22,241.54
93.8,2019-07-23,241.54
434.6,2019-07-24,241.54
428.7,2019-07-25,241.54
422.6,2019-07-26,241.54
378.0,2019-07-27,241.54
379.2,2019-07-28,241.54
344.8,2019-07-29,241.54
134.2,2019-07-30,241.54
187.1,2019-07-31,241.54
345.6,2019-08-01,179.3
383.6,2019-08-02,179.3
179.8,2019-08-03,179.3
296.1,2019-08-04,179.3
282.4,2019-08-05,179.3
156.9,2019-08-06,179.3
78.1,2019-08-07,179.3
73.2,2019-08-08,179.3
106.2,2019-08-09,179.3
214.7,2019-08-10,179.3
3.1,2019-08-11,179.3
95.7,2019-08-12,179.3
236.3,2019-08-13,179.3
111.3,2019-08-14,179.3
248.7,2019-08-15,179.3
85.0,2019-08-16,179.3
187.4,2019-08-17,179.3
19.1,2019-08-18,179.3
106.7,2019-08-19,179.3
182.0,2019-08-20,179.3
158.8,2019-08-21,179.3
235.1,2019-08-22,179.3
36.2,2019-08-23,179.3
267.3,2019-08-24,179.3
266.7,2019-08-25,179.3
71.1,2019-08-26,179.3
272.1,2019-08-27,179.3
337.0,2019-08-28,179.3
322.5,2019-08-29,179.3
75.2,2019-08-30,179.3
124.5,2019-08-31,179.3
318.0,2019-09-01,103.37
117.4,2019-09-02,103.37
199.4,2019-09-03,103.37
140.4,2019-09-04,103.37
10.4,2019-09-05,103.37
188.6,2019-09-06,103.37
17.8,2019-09-07,103.37
35.4,2019-09-08,103.37
7.9,2019-09-09,103.37
192.0,2019-09-10,103.37
10.5,2019-09-11,103.37
10.7,2019-09-12,103.37
53.0,2019-09-13,103.37
184.0,2019-09-14,103.37
45.4,2019-09-15,103.37
,2019-09-16,103.37
,2019-09-17,103.37
151.9,2019-09-18,103.37
163.9,2019-09-19,103.37
85.9,2019-09-20,103.37
5.3,2019-09-21,103.37
257.2,2019-09-22,103.37
108.1,2019-09-23,103.37
2.6,2019-09-24,103.37
0.4,2019-09-25,103.37
205.9,2019-09-26,103.37
173.7,2019-09-27,103.37
201.1,2019-09-28,103.37
1.8,2019-09-29,103.37
5.7,2019-09-30,103.37
89.9,2019-10-01,36.82
15.6,2019-10-02,36.82
0.4,2019-10-03,36.82
45.0,2019-10-04,36.82
159.4,2019-10-05,36.82
44.8,2019-10-06,36.82
101.2,2019-10-07,36.82
4.7,2019-10-08,36.82
35.1,2019-10-09,36.82
6.3,2019-10-10,36.82
9.3,2019-10-11,36.82
2.3,2019-10-12,36.82
52.2,2019-10-13,36.82
4.7,2019-10-14,36.82
58.6,2019-10-15,36.82
0.1,2019-10-16,36.82
0.0,2019-10-17,36.82
0.5,2019-10-18,36.82
2.2,2019-10-19,36.82
0.0,2019-10-20,36.82
0.8,2019-10-21,36.82
1.2,2019-10-22,36.82
120.5,2019-10-23,36.82
65.6,2019-10-24,36.82
-0.3,2019-10-25,36.82
0.1,2019-10-26,36.82
0.8,2019-10-27,36.82
1.1,2019-10-28,36.82
152.4,2019-10-29,36.82
157.9,2019-10-30,36.82
8.9,2019-10-31,36.82
111.6,2019-11-01,14.92
0.5,2019-11-02,14.92
8.5,2019-11-03,14.92
140.2,2019-11-04,14.92
38.9,2019-11-05,14.92
87.3,2019-11-06,14.92
0.4,2019-11-07,14.92
0.5,2019-11-08,14.92
0.2,2019-11-09,14.92
0.3,2019-11-10,14.92
1.4,2019-11-11,14.92
2.1,2019-11-12,14.92
0.2,2019-11-13,14.92
0.3,2019-11-14,14.92
0.6,2019-11-15,14.92
0.2,2019-11-16,14.92
0.3,2019-11-17,14.92
3.3,2019-11-18,14.92
-0.2,2019-11-19,14.92
0.1,2019-11-20,14.92
-0.1,2019-11-21,14.92
0.0,2019-11-22,14.92
1.9,2019-11-23,14.92
0.9,2019-11-24,14.92
0.8,2019-11-25,14.92
0.7,2019-11-26,14.92
0.6,2019-11-27,14.92
0.3,2019-11-28,14.92
0.1,2019-11-29,14.92
45.7,2019-11-30,14.92
54.6,2019-12-01,9.51
62.9,2019-12-02,9.51
57.3,2019-12-03,9.51
5.7,2019-12-04,9.51
0.5,2019-12-05,9.51
0.7,2019-12-06,9.51
0.5,2019-12-07,9.51
6.4,2019-12-08,9.51
0.3,2019-12-09,9.51
51.5,2019-12-10,9.51
0.7,2019-12-11,9.51
0.5,2019-12-12,9.51
0.5,2019-12-13,9.51
0.1,2019-12-14,9.51
0.3,2019-12-15,9.51
1.2,2019-12-16,9.51
1.2,2019-12-17,9.51
0.5,2019-12-18,9.51
2.9,2019-12-19,9.51
0.6,2019-12-20,9.51
0.5,2019-12-21,9.51
0.5,2019-12-22,9.51
1.2,2019-12-23,9.51
1.1,2019-12-24,9.51
1.3,2019-12-25,9.51
0.6,2019-12-26,9.51
14.9,2019-12-27,9.51
24.0,2019-12-28,9.51
1.1,2019-12-29,9.51
0.4,2019-12-30,9.51
0.3,2019-12-31,9.51
16.6,2020-01-01,18.57
3.5,2020-01-02,18.57
0.3,2020-01-03,18.57
10.2,2020-01-04,18.57
58.9,2020-01-05,18.57
1.2,2020-01-06,18.57
0.6,2020-01-07,18.57
0.0,2020-01-08,18.57
69.8,2020-01-09,18.57
74.1,2020-01-10,18.57
11.7,2020-01-11,18.57
0.9,2020-01-12,18.57
1.3,2020-01-13,18.57
0.7,2020-01-14,18.57
0.4,2020-01-15,18.57
0.6,2020-01-16,18.57
,2020-01-17,18.57
,2020-01-18,18.57
,2020-01-19,18.57
,2020-01-20,18.57
78.1,2020-01-21,18.57
85.3,2020-01-22,18.57
5.3,2020-01-23,18.57
28.3,2020-01-24,18.57
31.8,2020-01-25,18.57
20.4,2020-01-26,18.57
0.1,2020-01-27,18.57
0.5,2020-01-28,18.57
0.0,2020-01-29,18.57
0.1,2020-01-30,18.57
0.6,2020-01-31,18.57
0.6,2020-02-01,63.63
4.1,2020-02-02,63.63
133.4,2020-02-03,63.63
166.0,2020-02-04,63.63
33.3,2020-02-05,63.63
192.4,2020-02-06,63.63
10.6,2020-02-07,63.63
1.0,2020-02-08,63.63
0.6,2020-02-09,63.63
0.3,2020-02-10,63.63
2.9,2020-02-11,63.63
1.0,2020-02-12,63.63
15.9,2020-02-13,63.63
31.9,2020-02-14,63.63
0.9,2020-02-15,63.63
0.3,2020-02-16,63.63
0.9,2020-02-17,63.63
10.2,2020-02-18,63.63
6.2,2020-02-19,63.63
32.9,2020-02-20,63.63
0.3,2020-02-21,63.63
0.5,2020-02-22,63.63
31.9,2020-02-23,63.63
233.7,2020-02-24,63.63
250.4,2020-02-25,63.63
99.5,2020-02-26,63.63
284.4,2020-02-27,63.63
293.6,2020-02-28,63.63
5.6,2020-02-29,63.63
0.3,2020-03-01,120.78
1.4,2020-03-02,120.78
0.4,2020-03-03,120.78
-0.1,2020-03-04,120.78
2.8,2020-03-05,120.78
75.5,2020-03-06,120.78
42.6,2020-03-07,120.78
111.3,2020-03-08,120.78
0.4,2020-03-09,120.78
0.5,2020-03-10,120.78
0.4,2020-03-11,120.78
7.9,2020-03-12,120.78
121.5,2020-03-13,120.78
258.9,2020-03-14,120.78
145.8,2020-03-15,120.78
210.4,2020-03-16,120.78
28.6,2020-03-17,120.78
3.7,2020-03-18,120.78
206.8,2020-03-19,120.78
336.4,2020-03-20,120.78
122.9,2020-03-21,120.78
316.4,2020-03-22,120.78
123.7,2020-03-23,120.78
261.7,2020-03-24,120.78
173.2,2020-03-25,120.78
231.3,2020-03-26,120.78
190.0,2020-03-27,120.78
202.1,2020-03-28,120.78
316.7,2020-03-29,120.78
145.5,2020-03-30,120.78
