"Observation station","Year","Month","Day","Time [Local time]","Snow depth [cm]","Average temperature [°C]","Precipitation amount [mm]"
"Kittilä Pakatti","2016","4","3","03:00","79","0","-1"
"Kittilä Pakatti","2016","4","4","03:00","78","1.2","2.8"
"Kittilä Pakatti","2016","4","5","03:00","80","0.7","1.1"
"Kittilä Pakatti","2016","4","6","03:00","78","1.2","6.1"
"Kittilä Pakatti","2016","4","7","03:00","78","1.4","4.2"
"Kittilä Pakatti","2016","4","8","03:00","76","1.5","2.4"
"Kittilä Pakatti","2016","4","9","03:00","73","1.3","1.3"
"Kittilä Pakatti","2016","4","10","03:00","70","1.7","-1"
"Kittilä Pakatti","2016","4","11","03:00","69","0.9","-1"
"Kittilä Pakatti","2016","4","12","03:00","68","1","0.2"
"Kittilä Pakatti","2016","4","13","03:00","67","-3.3","-1"
"Kittilä Pakatti","2016","4","14","03:00","66","-3.1","-1"
"Kittilä Pakatti","2016","4","15","03:00","66","-1.2","-1"
"Kittilä Pakatti","2016","4","16","03:00","65","0.1","3.4"
"Kittilä Pakatti","2016","4","17","03:00","64","1.4","4.4"
"Kittilä Pakatti","2016","4","18","03:00","63","0.9","0.2"
"Kittilä Pakatti","2016","4","19","03:00","63","0.4","6"
"Kittilä Pakatti","2016","4","20","03:00","65","0.1","-1"
"Kittilä Pakatti","2016","4","21","03:00","64","0.5","0.2"
"Kittilä Pakatti","2016","4","22","03:00","62","0.8","-1"
"Kittilä Pakatti","2016","4","23","03:00","62","-0.6","-1"
"Kittilä Pakatti","2016","4","24","03:00","61","-0.1","-1"
"Kittilä Pakatti","2016","4","25","03:00","61","1.2","1.5"
"Kittilä Pakatti","2016","4","26","03:00","62","2.2","1.9"
"Kittilä Pakatti","2016","4","27","03:00","55","6.7","0.3"
"Kittilä Pakatti","2016","4","28","03:00","51","5","0.6"
"Kittilä Pakatti","2016","4","29","03:00","48","9","-1"
"Kittilä Pakatti","2016","4","30","03:00","42","6.7","-1"
"Kittilä Pakatti","2016","5","1","03:00","38","7.5","-1"
"Kittilä Pakatti","2016","5","2","03:00","34","5","-1"
"Kittilä Pakatti","2016","5","3","03:00","31","6.1","-1"
"Kittilä Pakatti","2016","5","4","03:00","29","7.8","0.2"
"Kittilä Pakatti","2016","5","5","03:00","24","7.1","-1"
"Kittilä Pakatti","2016","5","6","03:00","18","7.2","-1"
"Kittilä Pakatti","2016","5","7","03:00","14","8.4","-1"
"Kittilä Pakatti","2016","5","8","03:00","7","9.4","-1"
"Kittilä Pakatti","2016","5","9","03:00","-1","7.6","-1"
"Kittilä Pakatti","2016","5","10","03:00","-1","5.7","0.4"
"Kittilä Pakatti","2016","5","11","03:00","-1","5.3","-1"
"Kittilä Pakatti","2016","5","12","03:00","-1","7.6","-1"
"Kittilä Pakatti","2016","5","13","03:00","-1","6","-1"
"Kittilä Pakatti","2016","5","14","03:00","-1","6.5","4"
"Kittilä Pakatti","2016","5","15","03:00","-1","6.3","0.1"
"Kittilä Pakatti","2016","5","16","03:00","-1","8.4","-1"
"Kittilä Pakatti","2016","5","17","03:00","-1","5.9","0.8"
"Kittilä Pakatti","2016","5","18","03:00","-1","4.8","-1"
"Kittilä Pakatti","2016","5","19","03:00","-1","4.4","2.8"
"Kittilä Pakatti","2016","5","20","03:00","-1","6.3","-1"
"Kittilä Pakatti","2016","5","21","03:00","-1","12","1.4"
"Kittilä Pakatti","2016","5","22","03:00","-1","8.7","4.8"
"Kittilä Pakatti","2016","5","23","03:00","-1","11","9.2"
"Kittilä Pakatti","2016","5","24","03:00","-1","11.4","0.7"
"Kittilä Pakatti","2016","5","25","03:00","-1","11.3","-1"
"Kittilä Pakatti","2016","5","26","03:00","-1","10.6","-1"
"Kittilä Pakatti","2016","5","27","03:00","-1","12.1","-1"
"Kittilä Pakatti","2016","5","28","03:00","-1","16.4","-1"
"Kittilä Pakatti","2016","5","29","03:00","-1","19.4","-1"
"Kittilä Pakatti","2016","5","30","03:00","-1","16","3.6"
"Kittilä Pakatti","2016","5","31","03:00","-1","16.2","0.6"
"Kittilä Pakatti","2016","6","1","03:00","-1","16.5","4"
"Kittilä Pakatti","2016","6","2","03:00","-1","11.7","-1"
"Kittilä Pakatti","2016","6","3","03:00","-1","8.6","0.4"
"Kittilä Pakatti","2016","6","4","03:00","-1","5.4","2"
"Kittilä Pakatti","2016","6","5","03:00","-1","5.6","-1"
"Kittilä Pakatti","2016","6","6","03:00","-1","8","-1"
"Kittilä Pakatti","2016","6","7","03:00","-1","10.1","1.6"
"Kittilä Pakatti","2016","6","8","03:00","-1","6","21.3"
"Kittilä Pakatti","2016","6","9","03:00","-1","3.4","4.7"
"Kittilä Pakatti","2016","6","10","03:00","-1","6.4","-1"
"Kittilä Pakatti","2016","6","11","03:00","-1","8.8","-1"
"Kittilä Pakatti","2016","6","12","03:00","-1","10.9","-1"
"Kittilä Pakatti","2016","6","13","03:00","-1","10.9","2.7"
"Kittilä Pakatti","2016","6","14","03:00","-1","8.6","3.8"
"Kittilä Pakatti","2016","6","15","03:00","-1","10.3","1.8"
"Kittilä Pakatti","2016","6","16","03:00","-1","16.2","1"
"Kittilä Pakatti","2016","6","17","03:00","-1","13.1","18"
"Kittilä Pakatti","2016","6","18","03:00","-1","15","13.7"
"Kittilä Pakatti","2016","6","19","03:00","-1","8.7","1.1"
"Kittilä Pakatti","2016","6","20","03:00","-1","9","2.1"
"Kittilä Pakatti","2016","6","21","03:00","-1","12.1","1.1"
"Kittilä Pakatti","2016","6","22","03:00","-1","14.6","-1"
"Kittilä Pakatti","2016","6","23","03:00","-1","14.4","3.2"
"Kittilä Pakatti","2016","6","24","03:00","-1","13.9","6.5"
"Kittilä Pakatti","2016","6","25","03:00","-1","14","-1"
"Kittilä Pakatti","2016","6","26","03:00","-1","14","-1"
"Kittilä Pakatti","2016","6","27","03:00","-1","17.2","0.1"
"Kittilä Pakatti","2016","6","28","03:00","-1","14.6","1.8"
"Kittilä Pakatti","2016","6","29","03:00","-1","17.3","-1"
"Kittilä Pakatti","2016","6","30","03:00","-1","17.9","0.1"
"Kittilä Pakatti","2016","7","1","03:00","-1","17.5","0.1"
"Kittilä Pakatti","2016","7","2","03:00","-1","17.3","0.5"
"Kittilä Pakatti","2016","7","3","03:00","-1","17.3","5.6"
"Kittilä Pakatti","2016","7","4","03:00","-1","13.2","7"
"Kittilä Pakatti","2016","7","5","03:00","-1","13.9","37.8"
"Kittilä Pakatti","2016","7","6","03:00","-1","15","6"
"Kittilä Pakatti","2016","7","7","03:00","-1","16.7","7.2"
"Kittilä Pakatti","2016","7","8","03:00","-1","12","0.4"
"Kittilä Pakatti","2016","7","9","03:00","-1","12.2","0.3"
"Kittilä Pakatti","2016","7","10","03:00","-1","14.1","0.3"
"Kittilä Pakatti","2016","7","11","03:00","-1","17.3","-1"
"Kittilä Pakatti","2016","7","12","03:00","-1","17","1.8"
"Kittilä Pakatti","2016","7","13","03:00","-1","16.1","0.2"
"Kittilä Pakatti","2016","7","14","03:00","-1","16.6","0.3"
"Kittilä Pakatti","2016","7","15","03:00","-1","16.1","1"
"Kittilä Pakatti","2016","7","16","03:00","-1","14.2","13.5"
"Kittilä Pakatti","2016","7","17","03:00","-1","15.1","0.8"
"Kittilä Pakatti","2016","7","18","03:00","-1","13.3","-1"
"Kittilä Pakatti","2016","7","19","03:00","-1","12.4","-1"
"Kittilä Pakatti","2016","7","20","03:00","-1","15.5","-1"
"Kittilä Pakatti","2016","7","21","03:00","-1","17.2","-1"
"Kittilä Pakatti","2016","7","22","03:00","-1","19","-1"
"Kittilä Pakatti","2016","7","23","03:00","-1","19","-1"
"Kittilä Pakatti","2016","7","24","03:00","-1","19.9","-1"
"Kittilä Pakatti","2016","7","25","03:00","-1","17.1","10.8"
"Kittilä Pakatti","2016","7","26","03:00","-1","19.3","0.1"
"Kittilä Pakatti","2016","7","27","03:00","-1","17.2","9.3"
"Kittilä Pakatti","2016","7","28","03:00","-1","15.7","3"
"Kittilä Pakatti","2016","7","29","03:00","-1","15.6","28.2"
"Kittilä Pakatti","2016","7","30","03:00","-1","16.2","-1"
"Kittilä Pakatti","2016","7","31","03:00","-1","14.5","13.1"
"Kittilä Pakatti","2016","8","1","03:00","-1","12.7","7.1"
"Kittilä Pakatti","2016","8","2","03:00","-1","12.6","19.2"
"Kittilä Pakatti","2016","8","3","03:00","-1","13.7","1.1"
"Kittilä Pakatti","2016","8","4","03:00","-1","13.7","0.5"
"Kittilä Pakatti","2016","8","5","03:00","-1","13.7","3.6"
"Kittilä Pakatti","2016","8","6","03:00","-1","14.1","5.9"
"Kittilä Pakatti","2016","8","7","03:00","-1","15","-1"
"Kittilä Pakatti","2016","8","8","03:00","-1","15.2","2.8"
"Kittilä Pakatti","2016","8","9","03:00","-1","13","23"
"Kittilä Pakatti","2016","8","10","03:00","-1","10.9","0.9"
"Kittilä Pakatti","2016","8","11","03:00","-1","11.5","0.1"
"Kittilä Pakatti","2016","8","12","03:00","-1","9.4","13.4"
"Kittilä Pakatti","2016","8","13","03:00","-1","9.8","2.7"
"Kittilä Pakatti","2016","8","14","03:00","-1","9.9","-1"
"Kittilä Pakatti","2016","8","15","03:00","-1","10.1","-1"
"Kittilä Pakatti","2016","8","16","03:00","-1","12.1","-1"
"Kittilä Pakatti","2016","8","17","03:00","-1","11.3","-1"
"Kittilä Pakatti","2016","8","18","03:00","-1","11.8","-1"
"Kittilä Pakatti","2016","8","19","03:00","-1","13.4","2.2"
"Kittilä Pakatti","2016","8","20","03:00","-1","15.3","1.6"
"Kittilä Pakatti","2016","8","21","03:00","-1","13.3","1.5"
"Kittilä Pakatti","2016","8","22","03:00","-1","13.6","34.4"
"Kittilä Pakatti","2016","8","23","03:00","-1","11","0.4"
"Kittilä Pakatti","2016","8","24","03:00","-1","8.8","0.1"
"Kittilä Pakatti","2016","8","25","03:00","-1","7.9","4.7"
"Kittilä Pakatti","2016","8","26","03:00","-1","9.1","5.6"
"Kittilä Pakatti","2016","8","27","03:00","-1","5.6","18"
"Kittilä Pakatti","2016","8","28","03:00","-1","6.5","-1"
"Kittilä Pakatti","2016","8","29","03:00","-1","8.1","-1"
"Kittilä Pakatti","2016","8","30","03:00","-1","8","0.7"
"Kittilä Pakatti","2016","8","31","03:00","-1","8.3","11.7"
"Kittilä Pakatti","2016","9","1","03:00","-1","13.4","1"
"Kittilä Pakatti","2016","9","2","03:00","-1","7.7","6.4"
"Kittilä Pakatti","2016","9","3","03:00","-1","5.3","-1"
"Kittilä Pakatti","2016","9","4","03:00","-1","6.9","3.5"
"Kittilä Pakatti","2016","9","5","03:00","-1","5.8","-1"
"Kittilä Pakatti","2016","9","6","03:00","-1","6.2","2.8"
"Kittilä Pakatti","2016","9","7","03:00","-1","10","-1"
"Kittilä Pakatti","2016","9","8","03:00","-1","8","-1"
"Kittilä Pakatti","2016","9","9","03:00","-1","9.4","0.4"
"Kittilä Pakatti","2016","9","10","03:00","-1","9.1","0.1"
"Kittilä Pakatti","2016","9","11","03:00","-1","10.5","13.6"
"Kittilä Pakatti","2016","9","12","03:00","-1","9.8","2.7"
"Kittilä Pakatti","2016","9","13","03:00","-1","7.2","-1"
"Kittilä Pakatti","2016","9","14","03:00","-1","10.6","3.5"
"Kittilä Pakatti","2016","9","15","03:00","-1","9.5","0.2"
"Kittilä Pakatti","2016","9","16","03:00","-1","6","-1"
"Kittilä Pakatti","2016","9","17","03:00","-1","4.4","-1"
"Kittilä Pakatti","2016","9","18","03:00","-1","4.7","-1"
"Kittilä Pakatti","2016","9","19","03:00","-1","9.1","0.2"
"Kittilä Pakatti","2016","9","20","03:00","-1","10.6","0.2"
"Kittilä Pakatti","2016","9","21","03:00","-1","10.9","0.2"
"Kittilä Pakatti","2016","9","22","03:00","-1","9.1","-1"
"Kittilä Pakatti","2016","9","23","03:00","-1","7.7","-1"
"Kittilä Pakatti","2016","9","24","03:00","-1","6.6","-1"
"Kittilä Pakatti","2016","9","25","03:00","-1","7.9","-1"
"Kittilä Pakatti","2016","9","26","03:00","-1","9.8","-1"
"Kittilä Pakatti","2016","9","27","03:00","-1","10","1.2"
"Kittilä Pakatti","2016","9","28","03:00","-1","10.1","5.2"
"Kittilä Pakatti","2016","9","29","03:00","-1","9.4","11.9"
"Kittilä Pakatti","2016","9","30","03:00","-1","7","6.1"
"Kittilä Pakatti","2016","10","1","03:00","-1","7.2","-1"
"Kittilä Pakatti","2016","10","2","03:00","-1","5.8","-1"
"Kittilä Pakatti","2016","10","3","03:00","-1","2.9","-1"
"Kittilä Pakatti","2016","10","4","03:00","-1","0.4","-1"
"Kittilä Pakatti","2016","10","5","03:00","-1","0.7","-1"
"Kittilä Pakatti","2016","10","6","03:00","-1","4.2","-1"
"Kittilä Pakatti","2016","10","7","03:00","-1","3.5","-1"
"Kittilä Pakatti","2016","10","8","03:00","-1","4.7","-1"
"Kittilä Pakatti","2016","10","9","03:00","-1","4.2","-1"
"Kittilä Pakatti","2016","10","10","03:00","-1","1.8","-1"
"Kittilä Pakatti","2016","10","11","03:00","-1","-0.7","-1"
"Kittilä Pakatti","2016","10","12","03:00","-1","0.8","-1"
"Kittilä Pakatti","2016","10","13","03:00","-1","1.9","-1"
"Kittilä Pakatti","2016","10","14","03:00","-1","1.7","-1"
"Kittilä Pakatti","2016","10","15","03:00","-1","0.2","1"
"Kittilä Pakatti","2016","10","16","03:00","-1","-0.5","0.1"
"Kittilä Pakatti","2016","10","17","03:00","-1","-1.3","0.9"
"Kittilä Pakatti","2016","10","18","03:00","0","1.5","1.7"
"Kittilä Pakatti","2016","10","19","03:00","-1","2.3","-1"
"Kittilä Pakatti","2016","10","20","03:00","-1","0.9","-1"
"Kittilä Pakatti","2016","10","21","03:00","-1","0.8","0.3"
"Kittilä Pakatti","2016","10","22","03:00","-1","1.8","-1"
"Kittilä Pakatti","2016","10","23","03:00","-1","-0.1","0.1"
"Kittilä Pakatti","2016","10","24","03:00","-1","0.5","0.6"
"Kittilä Pakatti","2016","10","25","03:00","-1","0.9","-1"
"Kittilä Pakatti","2016","10","26","03:00","-1","-2","-1"
"Kittilä Pakatti","2016","10","27","03:00","-1","-2.2","3.3"
"Kittilä Pakatti","2016","10","28","03:00","2","0.5","0.5"
"Kittilä Pakatti","2016","10","29","03:00","0","-0.9","0.1"
"Kittilä Pakatti","2016","10","30","03:00","0","0.6","0.4"
"Kittilä Pakatti","2016","10","31","02:00","0","0","0.5"
"Kittilä Pakatti","2016","11","1","02:00","-1","-0.6","0.4"
"Kittilä Pakatti","2016","11","2","02:00","0","-1.3","0.6"
"Kittilä Pakatti","2016","11","3","02:00","2","-2.6","-1"
"Kittilä Pakatti","2016","11","4","02:00","2","-6","0.1"
"Kittilä Pakatti","2016","11","5","02:00","2","-8.2","-1"
"Kittilä Pakatti","2016","11","6","02:00","3","-8.7","-1"
"Kittilä Pakatti","2016","11","7","02:00","3","-13.7","-1"
"Kittilä Pakatti","2016","11","8","02:00","3","-14.4","-1"
"Kittilä Pakatti","2016","11","9","02:00","2","-14.1","-1"
"Kittilä Pakatti","2016","11","10","02:00","2","-14.9","0.1"
"Kittilä Pakatti","2016","11","11","02:00","3","-8.4","1"
"Kittilä Pakatti","2016","11","12","02:00","3","-14.3","-1"
"Kittilä Pakatti","2016","11","13","02:00","4","-8.4","-1"
"Kittilä Pakatti","2016","11","14","02:00","4","-1.8","0.8"
"Kittilä Pakatti","2016","11","15","02:00","6","-2.4","2"
"Kittilä Pakatti","2016","11","16","02:00","8","-0.1","0.4"
"Kittilä Pakatti","2016","11","17","02:00","8","-1.5","1.9"
"Kittilä Pakatti","2016","11","18","02:00","9","0.3","3.8"
"Kittilä Pakatti","2016","11","19","02:00","12","0.3","2"
"Kittilä Pakatti","2016","11","20","02:00","12","-0.5","0.3"
"Kittilä Pakatti","2016","11","21","02:00","13","0.1","11.7"
"Kittilä Pakatti","2016","11","22","02:00","21","-1.1","10"
"Kittilä Pakatti","2016","11","23","02:00","31","-5.4","-1"
"Kittilä Pakatti","2016","11","24","02:00","30","-11.4","-1"
"Kittilä Pakatti","2016","11","25","02:00","28","-11","6.6"
"Kittilä Pakatti","2016","11","26","02:00","34","-6.8","3.7"
"Kittilä Pakatti","2016","11","27","02:00","38","-8.3","0.1"
"Kittilä Pakatti","2016","11","28","02:00","36","-13.3","0.6"
"Kittilä Pakatti","2016","11","29","02:00","35","-9","2.5"
"Kittilä Pakatti","2016","11","30","02:00","36","-3.9","4"
"Kittilä Pakatti","2016","12","1","02:00","37","-3.5","0.9"
"Kittilä Pakatti","2016","12","2","02:00","38","-7.5","-1"
"Kittilä Pakatti","2016","12","3","02:00","36","-17.8","-1"
"Kittilä Pakatti","2016","12","4","02:00","34","-15.5","4.7"
"Kittilä Pakatti","2016","12","5","02:00","39","-14.8","-1"
"Kittilä Pakatti","2016","12","6","02:00","38","-22.3","4.6"
"Kittilä Pakatti","2016","12","7","02:00","44","-6.5","-1"
"Kittilä Pakatti","2016","12","8","02:00","42","-6.2","-1"
"Kittilä Pakatti","2016","12","9","02:00","41","-6.4","1.1"
"Kittilä Pakatti","2016","12","10","02:00","37","-7.9","-1"
"Kittilä Pakatti","2016","12","11","02:00","36","-12.7","0.2"
"Kittilä Pakatti","2016","12","12","02:00","36","-18.9","-1"
"Kittilä Pakatti","2016","12","13","02:00","35","-10.6","0.2"
"Kittilä Pakatti","2016","12","14","02:00","34","-8.9","1.1"
"Kittilä Pakatti","2016","12","15","02:00","37","-10.8","-1"
"Kittilä Pakatti","2016","12","16","02:00","36","-8.9","-1"
"Kittilä Pakatti","2016","12","17","02:00","36","-2.6","0.2"
"Kittilä Pakatti","2016","12","18","02:00","37","-1.4","0.1"
"Kittilä Pakatti","2016","12","19","02:00","37","-1.9","5.2"
"Kittilä Pakatti","2016","12","20","02:00","38","1","-1"
"Kittilä Pakatti","2016","12","21","02:00","32","-0.4","2.9"
"Kittilä Pakatti","2016","12","22","02:00","35","-2.3","-1"
"Kittilä Pakatti","2016","12","23","02:00","35","-10.3","-1"
"Kittilä Pakatti","2016","12","24","02:00","35","-10.7","7.3"
"Kittilä Pakatti","2016","12","25","02:00","42","-5.5","0.9"
"Kittilä Pakatti","2016","12","26","02:00","43","-8.1","1.3"
"Kittilä Pakatti","2016","12","27","02:00","43","-7.7","0.6"
"Kittilä Pakatti","2016","12","28","02:00","43","-5.6","2.4"
"Kittilä Pakatti","2016","12","29","02:00","46","-1.2","-1"
"Kittilä Pakatti","2016","12","30","02:00","45","-1.5","6.2"
"Kittilä Pakatti","2016","12","31","02:00","49","-8.4","-1"
"Kittilä Pakatti","2017","1","1","02:00","48","-9.9","2.7"
"Kittilä Pakatti","2017","1","2","02:00","51","-9.3","1.3"
"Kittilä Pakatti","2017","1","3","02:00","51","-14.6","0.6"
"Kittilä Pakatti","2017","1","4","02:00","53","-34.3","-1"
"Kittilä Pakatti","2017","1","5","02:00","53","-28.4","-1"
"Kittilä Pakatti","2017","1","6","02:00","52","-16.4","3.6"
"Kittilä Pakatti","2017","1","7","02:00","55","-7.6","-1"
"Kittilä Pakatti","2017","1","8","02:00","54","-5.2","3"
"Kittilä Pakatti","2017","1","9","02:00","55","-6.5","-1"
"Kittilä Pakatti","2017","1","10","02:00","55","-15.6","8.4"
"Kittilä Pakatti","2017","1","11","02:00","62","-1.6","3.2"
"Kittilä Pakatti","2017","1","12","02:00","64","-4.9","1.3"
"Kittilä Pakatti","2017","1","13","02:00","63","-5.3","0.2"
"Kittilä Pakatti","2017","1","14","02:00","63","-9.9","0.6"
"Kittilä Pakatti","2017","1","15","02:00","64","-12.4","1.8"
"Kittilä Pakatti","2017","1","16","02:00","64","-11.7","0.2"
"Kittilä Pakatti","2017","1","17","02:00","64","-6.9","0.1"
"Kittilä Pakatti","2017","1","18","02:00","63","-3.2","0.8"
"Kittilä Pakatti","2017","1","19","02:00","62","-3","0.2"
"Kittilä Pakatti","2017","1","20","02:00","62","-7.6","-1"
"Kittilä Pakatti","2017","1","21","02:00","61","-6.7","-1"
"Kittilä Pakatti","2017","1","22","02:00","60","-8.2","2.3"
"Kittilä Pakatti","2017","1","23","02:00","63","-10.6","0.1"
"Kittilä Pakatti","2017","1","24","02:00","61","-19.2","0.5"
"Kittilä Pakatti","2017","1","25","02:00","62","-4","3.3"
"Kittilä Pakatti","2017","1","26","02:00","64","-1.3","0.8"
"Kittilä Pakatti","2017","1","27","02:00","64","-0.5","-1"
"Kittilä Pakatti","2017","1","28","02:00","63","-11.1","-1"
"Kittilä Pakatti","2017","1","29","02:00","62","-4.6","3.7"
"Kittilä Pakatti","2017","1","30","02:00","67","-3","0.4"
"Kittilä Pakatti","2017","1","31","02:00","66","-9.2","-1"
"Kittilä Pakatti","2017","2","1","02:00","66","-14.3","0.9"
"Kittilä Pakatti","2017","2","2","02:00","66","-8.4","-1"
"Kittilä Pakatti","2017","2","3","02:00","66","-6.3","-1"
"Kittilä Pakatti","2017","2","4","02:00","65","-6.2","-1"
"Kittilä Pakatti","2017","2","5","02:00","65","-6","-1"
"Kittilä Pakatti","2017","2","6","02:00","64","-5.9","-1"
"Kittilä Pakatti","2017","2","7","02:00","64","-8.7","-1"
"Kittilä Pakatti","2017","2","8","02:00","63","-16.3","-1"
"Kittilä Pakatti","2017","2","9","02:00","63","-20.3","-1"
"Kittilä Pakatti","2017","2","10","02:00","63","-10.9","-1"
"Kittilä Pakatti","2017","2","11","02:00","63","-14.7","-1"
"Kittilä Pakatti","2017","2","12","02:00","63","-9.7","0.6"
"Kittilä Pakatti","2017","2","13","02:00","63","3.1","-1"
"Kittilä Pakatti","2017","2","14","02:00","61","-1.2","-1"
"Kittilä Pakatti","2017","2","15","02:00","61","-2.5","0.8"
"Kittilä Pakatti","2017","2","16","02:00","61","-5.3","1.9"
"Kittilä Pakatti","2017","2","17","02:00","61","-4.5","0.6"
"Kittilä Pakatti","2017","2","18","02:00","62","-10","-1"
"Kittilä Pakatti","2017","2","19","02:00","62","-19.2","-1"
"Kittilä Pakatti","2017","2","20","02:00","62","-18.7","-1"
"Kittilä Pakatti","2017","2","21","02:00","62","-16.8","-1"
"Kittilä Pakatti","2017","2","22","02:00","62","-14.3","5.9"
"Kittilä Pakatti","2017","2","23","02:00","70","-11.4","3.9"
"Kittilä Pakatti","2017","2","24","02:00","76","-11","0.6"
"Kittilä Pakatti","2017","2","25","02:00","76","-7.7","0.7"
"Kittilä Pakatti","2017","2","26","02:00","75","-15.3","-1"
"Kittilä Pakatti","2017","2","27","02:00","74","-8.5","1.9"
"Kittilä Pakatti","2017","2","28","02:00","76","-9.8","0.6"
"Kittilä Pakatti","2017","3","1","02:00","75","-6.3","1"
"Kittilä Pakatti","2017","3","2","02:00","75","-7.7","0.6"
"Kittilä Pakatti","2017","3","3","02:00","76","-8.1","0.3"
"Kittilä Pakatti","2017","3","4","02:00","76","-7.3","-1"
"Kittilä Pakatti","2017","3","5","02:00","75","-7.5","-1"
"Kittilä Pakatti","2017","3","6","02:00","74","-15.4","-1"
"Kittilä Pakatti","2017","3","7","02:00","74","-16.4","-1"
"Kittilä Pakatti","2017","3","8","02:00","73","-13.6","3"
"Kittilä Pakatti","2017","3","9","02:00","76","-5","1"
"Kittilä Pakatti","2017","3","10","02:00","76","-10.1","-1"
"Kittilä Pakatti","2017","3","11","02:00","76","-4.4","-1"
