,Observation station,Precipitation amount [mm],Snow depth [cm],Average temperature [°C],Date
1459,Sodankylä Tähtelä,0.7,36,-7.7,2003-12-30
1460,Sodankylä Tähtelä,0.0,36,-20.4,2003-12-31
1461,Sodankylä Tähtelä,0.1,35,-29.6,2004-01-01
1462,Sodankylä Tähtelä,0.1,35,-22.0,2004-01-02
1463,Sodankylä Tähtelä,0.9,35,-18.9,2004-01-03
1464,Sodankylä Tähtelä,0.2,42,-14.7,2004-01-04
1465,Sodankylä Tähtelä,0.2,42,-15.5,2004-01-05
1466,Sodankylä Tähtelä,0.1,43,-15.2,2004-01-06
1467,Sodankylä Tähtelä,2.4,43,-10.1,2004-01-07
1468,Sodankylä Tähtelä,0.1,39,-2.8,2004-01-08
1469,Sodankylä Tähtelä,0.4,38,-3.6,2004-01-09
1470,Sodankylä Tähtelä,0.0,38,-4.8,2004-01-10
1471,Sodankylä Tähtelä,1.1,37,-4.5,2004-01-11
1472,Sodankylä Tähtelä,0.3,37,-8.4,2004-01-12
1473,Sodankylä Tähtelä,0.3,39,-9.5,2004-01-13
1474,Sodankylä Tähtelä,1.3,39,-5.8,2004-01-14
1475,Sodankylä Tähtelä,1.4,40,-6.2,2004-01-15
1476,Sodankylä Tähtelä,4.1,41,-7.8,2004-01-16
1477,Sodankylä Tähtelä,0.8,44,-14.4,2004-01-17
1478,Sodankylä Tähtelä,0.6,44,-16.8,2004-01-18
1479,Sodankylä Tähtelä,0.5,44,-14.6,2004-01-19
1480,Sodankylä Tähtelä,0.1,45,-19.0,2004-01-20
1481,Sodankylä Tähtelä,0.0,45,-13.6,2004-01-21
1482,Sodankylä Tähtelä,0.1,44,-22.4,2004-01-22
1483,Sodankylä Tähtelä,0.6,43,-5.7,2004-01-23
1484,Sodankylä Tähtelä,1.0,43,-2.8,2004-01-24
1485,Sodankylä Tähtelä,0.2,43,-1.8,2004-01-25
1486,Sodankylä Tähtelä,1.3,42,-7.5,2004-01-26
1487,Sodankylä Tähtelä,2.6,43,-7.0,2004-01-27
1488,Sodankylä Tähtelä,2.2,48,-9.4,2004-01-28
1489,Sodankylä Tähtelä,1.0,49,-11.1,2004-01-29
1490,Sodankylä Tähtelä,3.5,50,-12.0,2004-01-30
1491,Sodankylä Tähtelä,3.9,53,-11.8,2004-01-31
1492,Sodankylä Tähtelä,0.5,56,-9.6,2004-02-01
1493,Sodankylä Tähtelä,6.1,56,-13.8,2004-02-02
1494,Sodankylä Tähtelä,0.7,59,-9.5,2004-02-03
1495,Sodankylä Tähtelä,9.9,59,-9.3,2004-02-04
1496,Sodankylä Tähtelä,0.4,64,-9.6,2004-02-05
1497,Sodankylä Tähtelä,1.6,63,-13.2,2004-02-06
1498,Sodankylä Tähtelä,0.1,64,-20.3,2004-02-07
1499,Sodankylä Tähtelä,1.8,64,-21.3,2004-02-08
1500,Sodankylä Tähtelä,1.4,64,-21.4,2004-02-09
1501,Sodankylä Tähtelä,-1.0,67,-22.3,2004-02-10
1502,Sodankylä Tähtelä,-1.0,66,-26.1,2004-02-11
1503,Sodankylä Tähtelä,0.7,65,-13.0,2004-02-12
1504,Sodankylä Tähtelä,4.3,64,-9.3,2004-02-13
1505,Sodankylä Tähtelä,1.9,66,-4.5,2004-02-14
1506,Sodankylä Tähtelä,0.0,67,-3.8,2004-02-15
1507,Sodankylä Tähtelä,2.9,66,-9.3,2004-02-16
1508,Sodankylä Tähtelä,1.2,71,-11.3,2004-02-17
1509,Sodankylä Tähtelä,0.1,70,-11.7,2004-02-18
1510,Sodankylä Tähtelä,0.7,71,-8.3,2004-02-19
1511,Sodankylä Tähtelä,1.9,70,3.0,2004-02-20
1512,Sodankylä Tähtelä,0.5,64,-1.2,2004-02-21
1513,Sodankylä Tähtelä,-1.0,63,-7.4,2004-02-22
1514,Sodankylä Tähtelä,0.0,63,-17.8,2004-02-23
1515,Sodankylä Tähtelä,0.0,63,-15.4,2004-02-24
1516,Sodankylä Tähtelä,0.5,63,-11.7,2004-02-25
1517,Sodankylä Tähtelä,1.8,63,-10.7,2004-02-26
1518,Sodankylä Tähtelä,0.1,65,-17.0,2004-02-27
1519,Sodankylä Tähtelä,0.1,65,-23.3,2004-02-28
1520,Sodankylä Tähtelä,5.5,65,-20.3,2004-02-29
1521,Sodankylä Tähtelä,0.5,73,-12.4,2004-03-01
1522,Sodankylä Tähtelä,0.1,71,-13.8,2004-03-02
1523,Sodankylä Tähtelä,-1.0,71,-11.0,2004-03-03
1524,Sodankylä Tähtelä,-1.0,69,-16.1,2004-03-04
1525,Sodankylä Tähtelä,-1.0,69,-12.8,2004-03-05
1526,Sodankylä Tähtelä,0.1,68,-9.4,2004-03-06
1527,Sodankylä Tähtelä,-1.0,68,-6.7,2004-03-07
1528,Sodankylä Tähtelä,-1.0,65,-12.7,2004-03-08
1529,Sodankylä Tähtelä,-1.0,65,-6.0,2004-03-09
1530,Sodankylä Tähtelä,-1.0,65,-1.2,2004-03-10
1531,Sodankylä Tähtelä,-1.0,64,-2.9,2004-03-11
1532,Sodankylä Tähtelä,0.1,64,-6.0,2004-03-12
1533,Sodankylä Tähtelä,0.0,64,-5.3,2004-03-13
1534,Sodankylä Tähtelä,0.4,64,-5.8,2004-03-14
1535,Sodankylä Tähtelä,6.8,64,0.1,2004-03-15
1536,Sodankylä Tähtelä,3.7,70,0.2,2004-03-16
1537,Sodankylä Tähtelä,-1.0,70,-3.1,2004-03-17
1538,Sodankylä Tähtelä,0.1,69,-1.5,2004-03-18
1539,Sodankylä Tähtelä,-1.0,69,-0.8,2004-03-19
1540,Sodankylä Tähtelä,0.2,69,0.8,2004-03-20
1541,Sodankylä Tähtelä,0.2,67,-2.4,2004-03-21
1542,Sodankylä Tähtelä,1.3,67,-7.0,2004-03-22
1543,Sodankylä Tähtelä,0.5,70,-6.5,2004-03-23
1544,Sodankylä Tähtelä,0.4,70,-8.0,2004-03-24
1545,Sodankylä Tähtelä,0.1,70,-8.8,2004-03-25
1546,Sodankylä Tähtelä,1.8,69,-9.7,2004-03-26
1547,Sodankylä Tähtelä,4.0,70,-7.0,2004-03-27
1548,Sodankylä Tähtelä,0.0,75,-2.9,2004-03-28
1549,Sodankylä Tähtelä,0.1,74,-6.8,2004-03-29
1550,Sodankylä Tähtelä,0.5,73,-3.0,2004-03-30
1551,Sodankylä Tähtelä,-1.0,73,-6.5,2004-03-31
1552,Sodankylä Tähtelä,-1.0,71,-10.2,2004-04-01
1553,Sodankylä Tähtelä,0.0,70,-7.1,2004-04-02
1554,Sodankylä Tähtelä,0.0,70,-3.8,2004-04-03
1555,Sodankylä Tähtelä,-1.0,70,-5.8,2004-04-04
1556,Sodankylä Tähtelä,-1.0,69,-2.7,2004-04-05
1557,Sodankylä Tähtelä,-1.0,68,-1.9,2004-04-06
1558,Sodankylä Tähtelä,-1.0,68,-0.6,2004-04-07
1559,Sodankylä Tähtelä,-1.0,66,1.0,2004-04-08
1560,Sodankylä Tähtelä,4.9,65,1.9,2004-04-09
1561,Sodankylä Tähtelä,-1.0,63,-0.2,2004-04-10
1562,Sodankylä Tähtelä,0.1,62,-2.9,2004-04-11
1563,Sodankylä Tähtelä,-1.0,62,-1.7,2004-04-12
1564,Sodankylä Tähtelä,2.7,60,-2.1,2004-04-13
1565,Sodankylä Tähtelä,1.7,62,0.0,2004-04-14
1566,Sodankylä Tähtelä,0.0,66,1.6,2004-04-15
1567,Sodankylä Tähtelä,0.2,63,2.5,2004-04-16
1568,Sodankylä Tähtelä,-1.0,60,4.0,2004-04-17
1569,Sodankylä Tähtelä,-1.0,55,3.7,2004-04-18
1570,Sodankylä Tähtelä,0.1,52,3.2,2004-04-19
1571,Sodankylä Tähtelä,0.5,49,-3.1,2004-04-20
1572,Sodankylä Tähtelä,-1.0,50,-3.2,2004-04-21
1573,Sodankylä Tähtelä,-1.0,49,-4.0,2004-04-22
1574,Sodankylä Tähtelä,-1.0,49,-2.7,2004-04-23
1575,Sodankylä Tähtelä,-1.0,49,-2.7,2004-04-24
1576,Sodankylä Tähtelä,-1.0,49,-0.2,2004-04-25
1577,Sodankylä Tähtelä,-1.0,48,4.5,2004-04-26
1578,Sodankylä Tähtelä,-1.0,46,4.5,2004-04-27
1579,Sodankylä Tähtelä,-1.0,43,4.4,2004-04-28
1580,Sodankylä Tähtelä,-1.0,40,4.9,2004-04-29
1581,Sodankylä Tähtelä,0.1,37,5.0,2004-04-30
1582,Sodankylä Tähtelä,-1.0,35,2.7,2004-05-01
1583,Sodankylä Tähtelä,0.1,33,3.5,2004-05-02
1584,Sodankylä Tähtelä,0.1,29,9.0,2004-05-03
1585,Sodankylä Tähtelä,0.1,25,10.2,2004-05-04
1586,Sodankylä Tähtelä,-1.0,14,12.1,2004-05-05
1587,Sodankylä Tähtelä,-1.0,5,12.0,2004-05-06
1588,Sodankylä Tähtelä,-1.0,0,12.5,2004-05-07
1589,Sodankylä Tähtelä,0.0,-1,14.8,2004-05-08
1590,Sodankylä Tähtelä,0.3,-1,5.0,2004-05-09
1591,Sodankylä Tähtelä,0.0,-1,0.1,2004-05-10
1592,Sodankylä Tähtelä,0.0,-1,-0.9,2004-05-11
1593,Sodankylä Tähtelä,0.1,-1,0.0,2004-05-12
1594,Sodankylä Tähtelä,0.1,-1,0.7,2004-05-13
1595,Sodankylä Tähtelä,1.4,-1,2.1,2004-05-14
1596,Sodankylä Tähtelä,11.6,-1,2.0,2004-05-15
1597,Sodankylä Tähtelä,5.9,2,0.2,2004-05-16
1598,Sodankylä Tähtelä,4.8,2,3.2,2004-05-17
1599,Sodankylä Tähtelä,8.9,-1,5.0,2004-05-18
1600,Sodankylä Tähtelä,0.7,-1,7.1,2004-05-19
1601,Sodankylä Tähtelä,7.8,-1,7.4,2004-05-20
1602,Sodankylä Tähtelä,4.9,-1,6.4,2004-05-21
1603,Sodankylä Tähtelä,2.5,-1,5.0,2004-05-22
1604,Sodankylä Tähtelä,0.2,-1,3.4,2004-05-23
1605,Sodankylä Tähtelä,1.4,-1,3.4,2004-05-24
1606,Sodankylä Tähtelä,0.3,-1,3.9,2004-05-25
1607,Sodankylä Tähtelä,0.0,-1,5.5,2004-05-26
1608,Sodankylä Tähtelä,-1.0,-1,6.3,2004-05-27
1609,Sodankylä Tähtelä,-1.0,-1,7.2,2004-05-28
1610,Sodankylä Tähtelä,-1.0,-1,5.9,2004-05-29
1611,Sodankylä Tähtelä,-1.0,-1,5.9,2004-05-30
1612,Sodankylä Tähtelä,0.0,-1,7.3,2004-05-31
1613,Sodankylä Tähtelä,0.0,-1,6.3,2004-06-01
1614,Sodankylä Tähtelä,0.0,-1,6.4,2004-06-02
1615,Sodankylä Tähtelä,-1.0,-1,11.1,2004-06-03
1616,Sodankylä Tähtelä,-1.0,-1,8.4,2004-06-04
1617,Sodankylä Tähtelä,14.6,-1,7.5,2004-06-05
1618,Sodankylä Tähtelä,0.3,-1,5.4,2004-06-06
1619,Sodankylä Tähtelä,0.3,-1,4.9,2004-06-07
1620,Sodankylä Tähtelä,0.1,-1,5.9,2004-06-08
1621,Sodankylä Tähtelä,0.0,-1,7.5,2004-06-09
1622,Sodankylä Tähtelä,1.1,-1,9.6,2004-06-10
1623,Sodankylä Tähtelä,0.2,-1,11.8,2004-06-11
1624,Sodankylä Tähtelä,1.5,-1,13.4,2004-06-12
1625,Sodankylä Tähtelä,1.0,-1,11.6,2004-06-13
1626,Sodankylä Tähtelä,6.0,-1,8.6,2004-06-14
1627,Sodankylä Tähtelä,0.6,-1,8.6,2004-06-15
1628,Sodankylä Tähtelä,1.4,-1,5.7,2004-06-16
1629,Sodankylä Tähtelä,0.2,-1,7.3,2004-06-17
1630,Sodankylä Tähtelä,0.0,-1,9.8,2004-06-18
1631,Sodankylä Tähtelä,0.4,-1,11.6,2004-06-19
1632,Sodankylä Tähtelä,0.5,-1,13.9,2004-06-20
1633,Sodankylä Tähtelä,0.5,-1,13.8,2004-06-21
1634,Sodankylä Tähtelä,-1.0,-1,15.0,2004-06-22
1635,Sodankylä Tähtelä,1.6,-1,13.5,2004-06-23
1636,Sodankylä Tähtelä,2.4,-1,15.1,2004-06-24
1637,Sodankylä Tähtelä,6.9,-1,12.9,2004-06-25
1638,Sodankylä Tähtelä,1.4,-1,16.8,2004-06-26
1639,Sodankylä Tähtelä,-1.0,-1,17.8,2004-06-27
1640,Sodankylä Tähtelä,15.9,-1,12.7,2004-06-28
1641,Sodankylä Tähtelä,3.0,-1,8.9,2004-06-29
1642,Sodankylä Tähtelä,0.0,-1,16.1,2004-06-30
1643,Sodankylä Tähtelä,12.8,-1,21.5,2004-07-01
1644,Sodankylä Tähtelä,3.6,-1,17.5,2004-07-02
1645,Sodankylä Tähtelä,15.2,-1,15.8,2004-07-03
1646,Sodankylä Tähtelä,0.2,-1,15.4,2004-07-04
1647,Sodankylä Tähtelä,0.4,-1,17.3,2004-07-05
1648,Sodankylä Tähtelä,5.5,-1,18.6,2004-07-06
1649,Sodankylä Tähtelä,0.1,-1,16.8,2004-07-07
1650,Sodankylä Tähtelä,4.5,-1,14.4,2004-07-08
1651,Sodankylä Tähtelä,0.6,-1,12.9,2004-07-09
1652,Sodankylä Tähtelä,3.3,-1,14.1,2004-07-10
1653,Sodankylä Tähtelä,0.1,-1,14.7,2004-07-11
1654,Sodankylä Tähtelä,6.3,-1,16.2,2004-07-12
1655,Sodankylä Tähtelä,6.4,-1,15.4,2004-07-13
1656,Sodankylä Tähtelä,3.1,-1,14.9,2004-07-14
1657,Sodankylä Tähtelä,5.2,-1,14.9,2004-07-15
1658,Sodankylä Tähtelä,0.0,-1,13.6,2004-07-16
1659,Sodankylä Tähtelä,1.8,-1,15.8,2004-07-17
1660,Sodankylä Tähtelä,-1.0,-1,16.3,2004-07-18
1661,Sodankylä Tähtelä,-1.0,-1,18.8,2004-07-19
1662,Sodankylä Tähtelä,0.3,-1,18.9,2004-07-20
1663,Sodankylä Tähtelä,0.5,-1,12.9,2004-07-21
1664,Sodankylä Tähtelä,-1.0,-1,13.7,2004-07-22
1665,Sodankylä Tähtelä,-1.0,-1,17.1,2004-07-23
1666,Sodankylä Tähtelä,-1.0,-1,16.8,2004-07-24
1667,Sodankylä Tähtelä,0.3,-1,18.7,2004-07-25
1668,Sodankylä Tähtelä,0.0,-1,19.5,2004-07-26
1669,Sodankylä Tähtelä,21.3,-1,17.0,2004-07-27
1670,Sodankylä Tähtelä,0.1,-1,15.5,2004-07-28
1671,Sodankylä Tähtelä,-1.0,-1,14.4,2004-07-29
1672,Sodankylä Tähtelä,-1.0,-1,16.3,2004-07-30
1673,Sodankylä Tähtelä,-1.0,-1,17.8,2004-07-31
1674,Sodankylä Tähtelä,-1.0,-1,17.1,2004-08-01
1675,Sodankylä Tähtelä,1.6,-1,16.8,2004-08-02
1676,Sodankylä Tähtelä,7.8,-1,17.2,2004-08-03
1677,Sodankylä Tähtelä,0.9,-1,17.6,2004-08-04
1678,Sodankylä Tähtelä,-1.0,-1,19.1,2004-08-05
1679,Sodankylä Tähtelä,5.8,-1,19.3,2004-08-06
1680,Sodankylä Tähtelä,4.0,-1,18.2,2004-08-07
1681,Sodankylä Tähtelä,0.0,-1,15.2,2004-08-08
1682,Sodankylä Tähtelä,0.0,-1,14.6,2004-08-09
1683,Sodankylä Tähtelä,4.9,-1,14.1,2004-08-10
1684,Sodankylä Tähtelä,1.8,-1,12.0,2004-08-11
1685,Sodankylä Tähtelä,0.1,-1,9.9,2004-08-12
1686,Sodankylä Tähtelä,0.9,-1,7.7,2004-08-13
1687,Sodankylä Tähtelä,0.0,-1,6.2,2004-08-14
1688,Sodankylä Tähtelä,-1.0,-1,7.4,2004-08-15
1689,Sodankylä Tähtelä,4.3,-1,8.9,2004-08-16
1690,Sodankylä Tähtelä,3.9,-1,9.0,2004-08-17
1691,Sodankylä Tähtelä,1.0,-1,9.1,2004-08-18
1692,Sodankylä Tähtelä,1.0,-1,11.0,2004-08-19
1693,Sodankylä Tähtelä,17.1,-1,7.8,2004-08-20
1694,Sodankylä Tähtelä,2.5,-1,12.9,2004-08-21
1695,Sodankylä Tähtelä,4.0,-1,13.5,2004-08-22
1696,Sodankylä Tähtelä,13.6,-1,11.4,2004-08-23
1697,Sodankylä Tähtelä,8.0,-1,6.8,2004-08-24
1698,Sodankylä Tähtelä,4.9,-1,7.1,2004-08-25
1699,Sodankylä Tähtelä,-1.0,-1,7.8,2004-08-26
1700,Sodankylä Tähtelä,-1.0,-1,7.9,2004-08-27
1701,Sodankylä Tähtelä,2.7,-1,10.2,2004-08-28
1702,Sodankylä Tähtelä,0.4,-1,12.4,2004-08-29
1703,Sodankylä Tähtelä,-1.0,-1,13.4,2004-08-30
1704,Sodankylä Tähtelä,-1.0,-1,11.7,2004-08-31
1705,Sodankylä Tähtelä,5.8,-1,12.8,2004-09-01
1706,Sodankylä Tähtelä,0.4,-1,13.8,2004-09-02
1707,Sodankylä Tähtelä,0.0,-1,12.0,2004-09-03
1708,Sodankylä Tähtelä,0.1,-1,12.5,2004-09-04
1709,Sodankylä Tähtelä,-1.0,-1,13.3,2004-09-05
1710,Sodankylä Tähtelä,-1.0,-1,10.1,2004-09-06
1711,Sodankylä Tähtelä,0.8,-1,7.3,2004-09-07
1712,Sodankylä Tähtelä,0.0,-1,3.2,2004-09-08
1713,Sodankylä Tähtelä,0.1,-1,5.0,2004-09-09
1714,Sodankylä Tähtelä,0.4,-1,10.6,2004-09-10
1715,Sodankylä Tähtelä,-1.0,-1,5.9,2004-09-11
1716,Sodankylä Tähtelä,7.7,-1,4.6,2004-09-12
1717,Sodankylä Tähtelä,0.0,-1,4.7,2004-09-13
1718,Sodankylä Tähtelä,11.2,-1,1.8,2004-09-14
1719,Sodankylä Tähtelä,0.0,-1,3.4,2004-09-15
1720,Sodankylä Tähtelä,0.0,-1,4.6,2004-09-16
1721,Sodankylä Tähtelä,-1.0,-1,3.0,2004-09-17
1722,Sodankylä Tähtelä,0.5,-1,1.6,2004-09-18
1723,Sodankylä Tähtelä,8.0,-1,5.2,2004-09-19
1724,Sodankylä Tähtelä,0.8,-1,8.4,2004-09-20
1725,Sodankylä Tähtelä,1.6,-1,9.7,2004-09-21
1726,Sodankylä Tähtelä,11.2,-1,9.2,2004-09-22
1727,Sodankylä Tähtelä,9.7,-1,9.4,2004-09-23
1728,Sodankylä Tähtelä,0.9,-1,8.5,2004-09-24
1729,Sodankylä Tähtelä,0.0,-1,8.8,2004-09-25
1730,Sodankylä Tähtelä,0.1,-1,8.2,2004-09-26
1731,Sodankylä Tähtelä,8.0,-1,7.3,2004-09-27
1732,Sodankylä Tähtelä,5.8,-1,7.9,2004-09-28
1733,Sodankylä Tähtelä,0.0,-1,5.8,2004-09-29
1734,Sodankylä Tähtelä,-1.0,-1,4.6,2004-09-30
1735,Sodankylä Tähtelä,-1.0,-1,2.4,2004-10-01
1736,Sodankylä Tähtelä,-1.0,-1,1.8,2004-10-02
1737,Sodankylä Tähtelä,-1.0,-1,6.3,2004-10-03
1738,Sodankylä Tähtelä,0.1,-1,5.4,2004-10-04
1739,Sodankylä Tähtelä,3.9,-1,7.2,2004-10-05
1740,Sodankylä Tähtelä,0.2,-1,5.9,2004-10-06
1741,Sodankylä Tähtelä,-1.0,-1,3.0,2004-10-07
1742,Sodankylä Tähtelä,0.0,-1,-2.3,2004-10-08
1743,Sodankylä Tähtelä,0.0,0,-2.3,2004-10-09
1744,Sodankylä Tähtelä,-1.0,-1,-1.3,2004-10-10
1745,Sodankylä Tähtelä,-1.0,-1,-2.9,2004-10-11
1746,Sodankylä Tähtelä,-1.0,-1,1.2,2004-10-12
1747,Sodankylä Tähtelä,-1.0,-1,2.5,2004-10-13
1748,Sodankylä Tähtelä,0.1,-1,1.3,2004-10-14
1749,Sodankylä Tähtelä,0.0,0,0.6,2004-10-15
1750,Sodankylä Tähtelä,0.5,-1,1.0,2004-10-16
1751,Sodankylä Tähtelä,-1.0,0,-3.2,2004-10-17
1752,Sodankylä Tähtelä,0.1,0,-3.7,2004-10-18
1753,Sodankylä Tähtelä,0.0,0,0.3,2004-10-19
1754,Sodankylä Tähtelä,0.1,0,-1.3,2004-10-20
1755,Sodankylä Tähtelä,2.9,0,-0.8,2004-10-21
1756,Sodankylä Tähtelä,7.8,3,0.1,2004-10-22
1757,Sodankylä Tähtelä,4.7,6,0.5,2004-10-23
1758,Sodankylä Tähtelä,0.1,4,0.3,2004-10-24
1759,Sodankylä Tähtelä,0.1,3,-1.3,2004-10-25
1760,Sodankylä Tähtelä,0.4,3,-1.4,2004-10-26
1761,Sodankylä Tähtelä,1.2,4,-0.1,2004-10-27
1762,Sodankylä Tähtelä,0.1,5,-1.0,2004-10-28
1763,Sodankylä Tähtelä,-1.0,5,-7.4,2004-10-29
1764,Sodankylä Tähtelä,0.2,5,-7.0,2004-10-30
1765,Sodankylä Tähtelä,1.2,5,-1.9,2004-10-31
1766,Sodankylä Tähtelä,0.0,6,0.4,2004-11-01
1767,Sodankylä Tähtelä,0.0,6,0.2,2004-11-02
1768,Sodankylä Tähtelä,-1.0,5,4.1,2004-11-03
1769,Sodankylä Tähtelä,2.9,5,0.4,2004-11-04
1770,Sodankylä Tähtelä,5.1,4,0.7,2004-11-05
1771,Sodankylä Tähtelä,0.0,4,0.8,2004-11-06
1772,Sodankylä Tähtelä,0.0,4,-0.1,2004-11-07
1773,Sodankylä Tähtelä,-1.0,4,-0.4,2004-11-08
1774,Sodankylä Tähtelä,0.1,4,-1.3,2004-11-09
1775,Sodankylä Tähtelä,0.0,4,2.7,2004-11-10
1776,Sodankylä Tähtelä,6.0,2,3.2,2004-11-11
1777,Sodankylä Tähtelä,0.1,0,1.3,2004-11-12
1778,Sodankylä Tähtelä,-1.0,-1,-4.4,2004-11-13
1779,Sodankylä Tähtelä,6.5,-1,-7.0,2004-11-14
1780,Sodankylä Tähtelä,2.3,7,-3.3,2004-11-15
1781,Sodankylä Tähtelä,0.0,9,-8.3,2004-11-16
1782,Sodankylä Tähtelä,0.0,9,-19.6,2004-11-17
1783,Sodankylä Tähtelä,0.1,8,-21.0,2004-11-18
1784,Sodankylä Tähtelä,5.6,8,-13.0,2004-11-19
1785,Sodankylä Tähtelä,0.1,18,-14.5,2004-11-20
1786,Sodankylä Tähtelä,0.1,16,-21.0,2004-11-21
1787,Sodankylä Tähtelä,0.0,16,-28.5,2004-11-22
1788,Sodankylä Tähtelä,0.1,14,-28.9,2004-11-23
1789,Sodankylä Tähtelä,4.7,14,-16.0,2004-11-24
1790,Sodankylä Tähtelä,2.7,19,-5.5,2004-11-25
1791,Sodankylä Tähtelä,0.0,22,-5.4,2004-11-26
1792,Sodankylä Tähtelä,-1.0,20,-16.5,2004-11-27
1793,Sodankylä Tähtelä,0.0,20,-23.8,2004-11-28
1794,Sodankylä Tähtelä,0.1,20,-18.9,2004-11-29
1795,Sodankylä Tähtelä,1.6,20,-8.4,2004-11-30
1796,Sodankylä Tähtelä,0.0,21,-7.2,2004-12-01
1797,Sodankylä Tähtelä,0.0,20,-21.2,2004-12-02
1798,Sodankylä Tähtelä,1.0,20,-18.7,2004-12-03
1799,Sodankylä Tähtelä,1.0,21,-6.0,2004-12-04
1800,Sodankylä Tähtelä,0.1,22,-4.9,2004-12-05
1801,Sodankylä Tähtelä,2.9,21,-13.7,2004-12-06
1802,Sodankylä Tähtelä,0.6,23,-6.2,2004-12-07
1803,Sodankylä Tähtelä,0.1,22,-6.2,2004-12-08
1804,Sodankylä Tähtelä,2.2,22,-12.3,2004-12-09
1805,Sodankylä Tähtelä,2.0,25,-3.8,2004-12-10
1806,Sodankylä Tähtelä,-1.0,25,-10.7,2004-12-11
1807,Sodankylä Tähtelä,-1.0,25,-18.3,2004-12-12
1808,Sodankylä Tähtelä,0.6,25,-20.6,2004-12-13
1809,Sodankylä Tähtelä,2.6,26,-2.5,2004-12-14
1810,Sodankylä Tähtelä,-1.0,26,0.2,2004-12-15
1811,Sodankylä Tähtelä,4.8,26,-5.1,2004-12-16
1812,Sodankylä Tähtelä,8.2,30,0.2,2004-12-17
1813,Sodankylä Tähtelä,1.8,27,0.8,2004-12-18
1814,Sodankylä Tähtelä,0.4,25,-1.5,2004-12-19
1815,Sodankylä Tähtelä,10.1,25,-6.2,2004-12-20
1816,Sodankylä Tähtelä,1.0,44,-12.9,2004-12-21
1817,Sodankylä Tähtelä,6.0,43,-3.0,2004-12-22
1818,Sodankylä Tähtelä,3.6,48,-5.0,2004-12-23
1819,Sodankylä Tähtelä,2.2,49,-5.6,2004-12-24
1820,Sodankylä Tähtelä,0.1,53,-5.5,2004-12-25
1821,Sodankylä Tähtelä,6.6,50,-6.6,2004-12-26
1822,Sodankylä Tähtelä,0.1,56,-19.1,2004-12-27
1823,Sodankylä Tähtelä,0.1,54,-6.6,2004-12-28
1824,Sodankylä Tähtelä,0.3,51,-5.2,2004-12-29
1825,Sodankylä Tähtelä,2.4,50,-1.5,2004-12-30
1826,Sodankylä Tähtelä,-1.0,50,-0.8,2004-12-31
1827,Sodankylä Tähtelä,0.0,49,-6.5,2005-01-01
1828,Sodankylä Tähtelä,1.7,49,-1.5,2005-01-02
1829,Sodankylä Tähtelä,2.4,49,-3.5,2005-01-03
1830,Sodankylä Tähtelä,0.3,53,-4.9,2005-01-04
1831,Sodankylä Tähtelä,1.8,53,-4.6,2005-01-05
1832,Sodankylä Tähtelä,0.3,54,-6.2,2005-01-06
1833,Sodankylä Tähtelä,4.5,54,-7.3,2005-01-07
1834,Sodankylä Tähtelä,0.3,61,-6.3,2005-01-08
1835,Sodankylä Tähtelä,0.1,58,-8.5,2005-01-09
1836,Sodankylä Tähtelä,0.4,57,-11.8,2005-01-10
1837,Sodankylä Tähtelä,4.1,57,-3.9,2005-01-11
1838,Sodankylä Tähtelä,3.4,60,-4.2,2005-01-12
1839,Sodankylä Tähtelä,1.8,61,-1.3,2005-01-13
1840,Sodankylä Tähtelä,-1.0,63,-8.1,2005-01-14
1841,Sodankylä Tähtelä,-1.0,63,-21.4,2005-01-15
1842,Sodankylä Tähtelä,2.4,61,-25.2,2005-01-16
1843,Sodankylä Tähtelä,0.1,60,-5.5,2005-01-17
1844,Sodankylä Tähtelä,0.6,58,0.9,2005-01-18
1845,Sodankylä Tähtelä,0.1,57,0.7,2005-01-19
1846,Sodankylä Tähtelä,2.8,55,-1.8,2005-01-20
1847,Sodankylä Tähtelä,1.5,57,-4.3,2005-01-21
1848,Sodankylä Tähtelä,0.3,58,-12.4,2005-01-22
1849,Sodankylä Tähtelä,0.1,58,-12.5,2005-01-23
1850,Sodankylä Tähtelä,0.3,60,-18.7,2005-01-24
1851,Sodankylä Tähtelä,1.5,60,-11.9,2005-01-25
1852,Sodankylä Tähtelä,3.7,60,-5.8,2005-01-26
1853,Sodankylä Tähtelä,0.2,65,-10.5,2005-01-27
1854,Sodankylä Tähtelä,0.1,66,-14.1,2005-01-28
1855,Sodankylä Tähtelä,2.5,65,-18.4,2005-01-29
1856,Sodankylä Tähtelä,12.8,66,-6.9,2005-01-30
1857,Sodankylä Tähtelä,0.1,80,-3.8,2005-01-31
1858,Sodankylä Tähtelä,0.1,78,-4.4,2005-02-01
1859,Sodankylä Tähtelä,0.1,76,-7.8,2005-02-02
1860,Sodankylä Tähtelä,1.4,75,-6.3,2005-02-03
1861,Sodankylä Tähtelä,2.5,75,-0.6,2005-02-04
1862,Sodankylä Tähtelä,2.3,76,-2.8,2005-02-05
1863,Sodankylä Tähtelä,-1.0,76,-8.4,2005-02-06
1864,Sodankylä Tähtelä,0.1,75,-12.7,2005-02-07
1865,Sodankylä Tähtelä,0.0,74,-3.2,2005-02-08
1866,Sodankylä Tähtelä,0.0,73,-2.6,2005-02-09
1867,Sodankylä Tähtelä,4.4,71,-3.4,2005-02-10
