"Observation station","Year","Month","Day","Time [Local time]","Precipitation amount [mm]","Snow depth [cm]","Average temperature [°C]"
"Kolari Kattilamaa","2005","1","21","02:00","2.7","53","-"
"Kolari Kattilamaa","2005","1","22","02:00","0.3","54","-"
"Kolari Kattilamaa","2005","1","23","02:00","0.5","54","-"
"Kolari Kattilamaa","2005","1","24","02:00","0.2","54","-"
"Kolari Kattilamaa","2005","1","25","02:00","8.2","54","-"
"Kolari Kattilamaa","2005","1","26","02:00","0.2","58","-"
"Kolari Kattilamaa","2005","1","27","02:00","0.2","58","-"
"Kolari Kattilamaa","2005","1","28","02:00","0.2","57","-"
"Kolari Kattilamaa","2005","1","29","02:00","4.2","57","-"
"Kolari Kattilamaa","2005","1","30","02:00","8","59","-"
"Kolari Kattilamaa","2005","1","31","02:00","4.9","64","-"
"Kolari Kattilamaa","2005","2","1","02:00","5","64","-"
"Kolari Kattilamaa","2005","2","2","02:00","0.2","69","-"
"Kolari Kattilamaa","2005","2","3","02:00","1","69","-"
"Kolari Kattilamaa","2005","2","4","02:00","1.5","69","-"
"Kolari Kattilamaa","2005","2","5","02:00","0.8","66","-"
"Kolari Kattilamaa","2005","2","6","02:00","-1","66","-"
"Kolari Kattilamaa","2005","2","7","02:00","0.2","66","-"
"Kolari Kattilamaa","2005","2","8","02:00","-1","66","-"
"Kolari Kattilamaa","2005","2","9","02:00","-1","64","-"
"Kolari Kattilamaa","2005","2","10","02:00","4.6","61","-"
"Kolari Kattilamaa","2005","2","11","02:00","0.4","63","-"
"Kolari Kattilamaa","2005","2","12","02:00","-1","62","-"
"Kolari Kattilamaa","2005","2","13","02:00","0.1","62","-"
"Kolari Kattilamaa","2005","2","14","02:00","-1","62","-"
"Kolari Kattilamaa","2005","2","15","02:00","-1","62","-"
"Kolari Kattilamaa","2005","2","16","02:00","0.3","62","-"
"Kolari Kattilamaa","2005","2","17","02:00","1.7","60","-"
"Kolari Kattilamaa","2005","2","18","02:00","2.4","60","-"
"Kolari Kattilamaa","2005","2","19","02:00","6.1","61","-"
"Kolari Kattilamaa","2005","2","20","02:00","0.8","66","-"
"Kolari Kattilamaa","2005","2","21","02:00","0.5","68","-"
"Kolari Kattilamaa","2005","2","22","02:00","-1","68","-"
"Kolari Kattilamaa","2005","2","23","02:00","-1","68","-"
"Kolari Kattilamaa","2005","2","24","02:00","0","68","-"
"Kolari Kattilamaa","2005","2","25","02:00","0","66","-"
"Kolari Kattilamaa","2005","2","26","02:00","-1","66","-"
"Kolari Kattilamaa","2005","2","27","02:00","-1","66","-"
"Kolari Kattilamaa","2005","2","28","02:00","-1","66","-"
"Kolari Kattilamaa","2005","3","1","02:00","-1","66","-"
"Kolari Kattilamaa","2005","3","2","02:00","0.1","66","-"
"Kolari Kattilamaa","2005","3","3","02:00","-1","65","-"
"Kolari Kattilamaa","2005","3","4","02:00","0.1","65","-"
"Kolari Kattilamaa","2005","3","5","02:00","-1","65","-"
"Kolari Kattilamaa","2005","3","6","02:00","0","65","-"
"Kolari Kattilamaa","2005","3","7","02:00","3.3","64","-"
"Kolari Kattilamaa","2005","3","8","02:00","-1","66","-"
"Kolari Kattilamaa","2005","3","9","02:00","0.5","66","-"
"Kolari Kattilamaa","2005","3","10","02:00","0.8","67","-"
"Kolari Kattilamaa","2005","3","11","02:00","-1","66","-"
"Kolari Kattilamaa","2005","3","12","02:00","-1","66","-"
"Kolari Kattilamaa","2005","3","13","02:00","-1","66","-"
"Kolari Kattilamaa","2005","3","14","02:00","-1","65","-"
"Kolari Kattilamaa","2005","3","15","02:00","-1","65","-"
"Kolari Kattilamaa","2005","3","16","02:00","1","65","-"
"Kolari Kattilamaa","2005","3","17","02:00","0","67","-"
"Kolari Kattilamaa","2005","3","18","02:00","-1","67","-"
"Kolari Kattilamaa","2005","3","19","02:00","-1","66","-"
"Kolari Kattilamaa","2005","3","20","02:00","-1","65","-"
"Kolari Kattilamaa","2005","3","21","02:00","-1","65","-"
"Kolari Kattilamaa","2005","3","22","02:00","-1","65","-"
"Kolari Kattilamaa","2005","3","23","02:00","3.5","65","-"
"Kolari Kattilamaa","2005","3","24","02:00","0.5","66","-"
"Kolari Kattilamaa","2005","3","25","02:00","-1","64","-"
"Kolari Kattilamaa","2005","3","26","02:00","-1","61","-"
"Kolari Kattilamaa","2005","3","27","02:00","0","61","-"
"Kolari Kattilamaa","2005","3","28","03:00","0","61","-"
"Kolari Kattilamaa","2005","3","29","03:00","-1","61","-"
"Kolari Kattilamaa","2005","3","30","03:00","-1","61","-"
"Kolari Kattilamaa","2005","3","31","03:00","-1","61","-"
"Kolari Kattilamaa","2005","4","1","03:00","-1","59","-"
"Kolari Kattilamaa","2005","4","2","03:00","-1","56","-"
"Kolari Kattilamaa","2005","4","3","03:00","2.2","53","-"
"Kolari Kattilamaa","2005","4","4","03:00","-1","53","-"
"Kolari Kattilamaa","2005","4","5","03:00","9","51","-"
"Kolari Kattilamaa","2005","4","6","03:00","0.1","53","-"
"Kolari Kattilamaa","2005","4","7","03:00","1.8","51","-"
"Kolari Kattilamaa","2005","4","8","03:00","9.1","50","-"
"Kolari Kattilamaa","2005","4","9","03:00","1.7","53","-"
"Kolari Kattilamaa","2005","4","10","03:00","1.5","53","-"
"Kolari Kattilamaa","2005","4","11","03:00","-1","53","-"
"Kolari Kattilamaa","2005","4","12","03:00","5.9","53","-"
"Kolari Kattilamaa","2005","4","13","03:00","-1","59","-"
"Kolari Kattilamaa","2005","4","14","03:00","-1","58","-"
"Kolari Kattilamaa","2005","4","15","03:00","-1","58","-"
"Kolari Kattilamaa","2005","4","16","03:00","-1","51","-"
"Kolari Kattilamaa","2005","4","17","03:00","-1","50","-"
"Kolari Kattilamaa","2005","4","18","03:00","-1","50","-"
"Kolari Kattilamaa","2005","4","19","03:00","-1","50","-"
"Kolari Kattilamaa","2005","4","20","03:00","1.2","50","-"
"Kolari Kattilamaa","2005","4","21","03:00","-1","50","-"
"Kolari Kattilamaa","2005","4","22","03:00","-1","50","-"
"Kolari Kattilamaa","2005","4","23","03:00","-1","49","-"
"Kolari Kattilamaa","2005","4","24","03:00","-1","49","-"
"Kolari Kattilamaa","2005","4","25","03:00","-1","47","-"
"Kolari Kattilamaa","2005","4","26","03:00","-1","45","-"
"Kolari Kattilamaa","2005","4","27","03:00","-1","40","-"
"Kolari Kattilamaa","2005","4","28","03:00","-1","36","-"
"Kolari Kattilamaa","2005","4","29","03:00","-1","33","-"
"Kolari Kattilamaa","2005","4","30","03:00","-1","31","-"
"Kolari Kattilamaa","2005","5","1","03:00","-1","30","-"
"Kolari Kattilamaa","2005","5","2","03:00","1.3","29","-"
"Kolari Kattilamaa","2005","5","3","03:00","14.8","29","-"
"Kolari Kattilamaa","2005","5","4","03:00","3","35","-"
"Kolari Kattilamaa","2005","5","5","03:00","4.3","30","-"
"Kolari Kattilamaa","2005","5","6","03:00","0.5","32","-"
"Kolari Kattilamaa","2005","5","7","03:00","0","29","-"
"Kolari Kattilamaa","2005","5","8","03:00","0.5","27","-"
"Kolari Kattilamaa","2005","5","9","03:00","7.6","25","-"
"Kolari Kattilamaa","2005","5","10","03:00","-1","30","-"
"Kolari Kattilamaa","2005","5","11","03:00","0.3","20","-"
"Kolari Kattilamaa","2005","5","12","03:00","0.2","19","-"
"Kolari Kattilamaa","2005","5","13","03:00","0","18","-"
"Kolari Kattilamaa","2005","5","14","03:00","2","13","-"
"Kolari Kattilamaa","2005","5","15","03:00","0.1","12","-"
"Kolari Kattilamaa","2005","5","16","03:00","0.6","12","-"
"Kolari Kattilamaa","2005","5","17","03:00","6.4","10","-"
"Kolari Kattilamaa","2005","5","18","03:00","-1","10","-"
"Kolari Kattilamaa","2005","5","19","03:00","5","8","-"
"Kolari Kattilamaa","2005","5","20","03:00","-1","0","-"
"Kolari Kattilamaa","2005","5","21","03:00","1.1","-1","-"
"Kolari Kattilamaa","2005","5","22","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","5","23","03:00","3","-1","-"
"Kolari Kattilamaa","2005","5","24","03:00","5.2","-1","-"
"Kolari Kattilamaa","2005","5","25","03:00","0","-1","-"
"Kolari Kattilamaa","2005","5","26","03:00","7.5","-1","-"
"Kolari Kattilamaa","2005","5","27","03:00","2.3","-1","-"
"Kolari Kattilamaa","2005","5","28","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","5","29","03:00","1.2","-1","-"
"Kolari Kattilamaa","2005","5","30","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","5","31","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","6","1","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","6","2","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","6","3","03:00","1.2","-1","-"
"Kolari Kattilamaa","2005","6","4","03:00","0.2","-1","-"
"Kolari Kattilamaa","2005","6","5","03:00","7.7","-1","-"
"Kolari Kattilamaa","2005","6","6","03:00","3.9","-1","-"
"Kolari Kattilamaa","2005","6","7","03:00","0.8","-1","-"
"Kolari Kattilamaa","2005","6","8","03:00","0.2","-1","-"
"Kolari Kattilamaa","2005","6","9","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","6","10","03:00","3.1","-1","-"
"Kolari Kattilamaa","2005","6","11","03:00","2.7","-1","-"
"Kolari Kattilamaa","2005","6","12","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","6","13","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","6","14","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","6","15","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","6","16","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","6","17","03:00","9.2","-1","-"
"Kolari Kattilamaa","2005","6","18","03:00","6.6","-1","-"
"Kolari Kattilamaa","2005","6","19","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","6","20","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","6","21","03:00","0.6","-1","-"
"Kolari Kattilamaa","2005","6","22","03:00","0.9","-1","-"
"Kolari Kattilamaa","2005","6","23","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","6","24","03:00","28.6","-1","-"
"Kolari Kattilamaa","2005","6","25","03:00","0.1","-1","-"
"Kolari Kattilamaa","2005","6","26","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","6","27","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","6","28","03:00","6","-1","-"
"Kolari Kattilamaa","2005","6","29","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","6","30","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","7","1","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","7","2","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","7","3","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","7","4","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","7","5","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","7","6","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","7","7","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","7","8","03:00","0.1","-1","-"
"Kolari Kattilamaa","2005","7","9","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","7","10","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","7","11","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","7","12","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","7","13","03:00","1.8","-1","-"
"Kolari Kattilamaa","2005","7","14","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","7","15","03:00","4.4","-1","-"
"Kolari Kattilamaa","2005","7","16","03:00","1","-1","-"
"Kolari Kattilamaa","2005","7","17","03:00","0.1","-1","-"
"Kolari Kattilamaa","2005","7","18","03:00","0.9","-1","-"
"Kolari Kattilamaa","2005","7","19","03:00","0.3","-1","-"
"Kolari Kattilamaa","2005","7","20","03:00","11.8","-1","-"
"Kolari Kattilamaa","2005","7","21","03:00","1.4","-1","-"
"Kolari Kattilamaa","2005","7","22","03:00","4.3","-1","-"
"Kolari Kattilamaa","2005","7","23","03:00","28.5","-1","-"
"Kolari Kattilamaa","2005","7","24","03:00","7","-1","-"
"Kolari Kattilamaa","2005","7","25","03:00","1.7","-1","-"
"Kolari Kattilamaa","2005","7","26","03:00","1.2","-1","-"
"Kolari Kattilamaa","2005","7","27","03:00","5","-1","-"
"Kolari Kattilamaa","2005","7","28","03:00","11.6","-1","-"
"Kolari Kattilamaa","2005","7","29","03:00","0","-1","-"
"Kolari Kattilamaa","2005","7","30","03:00","1.2","-1","-"
"Kolari Kattilamaa","2005","7","31","03:00","0","-1","-"
"Kolari Kattilamaa","2005","8","1","03:00","0","-1","-"
"Kolari Kattilamaa","2005","8","2","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","8","3","03:00","0","-1","-"
"Kolari Kattilamaa","2005","8","4","03:00","7.5","-1","-"
"Kolari Kattilamaa","2005","8","5","03:00","5.5","-1","-"
"Kolari Kattilamaa","2005","8","6","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","8","7","03:00","1.5","-1","-"
"Kolari Kattilamaa","2005","8","8","03:00","0.3","-1","-"
"Kolari Kattilamaa","2005","8","9","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","8","10","03:00","3.4","-1","-"
"Kolari Kattilamaa","2005","8","11","03:00","0.8","-1","-"
"Kolari Kattilamaa","2005","8","12","03:00","0.1","-1","-"
"Kolari Kattilamaa","2005","8","13","03:00","0.4","-1","-"
"Kolari Kattilamaa","2005","8","14","03:00","28.3","-1","-"
"Kolari Kattilamaa","2005","8","15","03:00","40","-1","-"
"Kolari Kattilamaa","2005","8","16","03:00","0.7","-1","-"
"Kolari Kattilamaa","2005","8","17","03:00","2","-1","-"
"Kolari Kattilamaa","2005","8","18","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","8","19","03:00","7","-1","-"
"Kolari Kattilamaa","2005","8","20","03:00","2.5","-1","-"
"Kolari Kattilamaa","2005","8","21","03:00","0","-1","-"
"Kolari Kattilamaa","2005","8","22","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","8","23","03:00","0.3","-1","-"
"Kolari Kattilamaa","2005","8","24","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","8","25","03:00","5.8","-1","-"
"Kolari Kattilamaa","2005","8","26","03:00","1.8","-1","-"
"Kolari Kattilamaa","2005","8","27","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","8","28","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","8","29","03:00","8.9","-1","-"
"Kolari Kattilamaa","2005","8","30","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","8","31","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","9","1","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","9","2","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","9","3","03:00","3.8","-1","-"
"Kolari Kattilamaa","2005","9","4","03:00","0.3","-1","-"
"Kolari Kattilamaa","2005","9","5","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","9","6","03:00","0.2","-1","-"
"Kolari Kattilamaa","2005","9","7","03:00","1.1","-1","-"
"Kolari Kattilamaa","2005","9","8","03:00","12.2","-1","-"
"Kolari Kattilamaa","2005","9","9","03:00","16.3","-1","-"
"Kolari Kattilamaa","2005","9","10","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","9","11","03:00","0.2","-1","-"
"Kolari Kattilamaa","2005","9","12","03:00","0.6","-1","-"
"Kolari Kattilamaa","2005","9","13","03:00","9","-1","-"
"Kolari Kattilamaa","2005","9","14","03:00","14","-1","-"
"Kolari Kattilamaa","2005","9","15","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","9","16","03:00","0.3","-1","-"
"Kolari Kattilamaa","2005","9","17","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","9","18","03:00","0.5","-1","-"
"Kolari Kattilamaa","2005","9","19","03:00","0","-1","-"
"Kolari Kattilamaa","2005","9","20","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","9","21","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","9","22","03:00","0.8","-1","-"
"Kolari Kattilamaa","2005","9","23","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","9","24","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","9","25","03:00","0","-1","-"
"Kolari Kattilamaa","2005","9","26","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","9","27","03:00","5.3","-1","-"
"Kolari Kattilamaa","2005","9","28","03:00","0.4","-1","-"
"Kolari Kattilamaa","2005","9","29","03:00","0.1","-1","-"
"Kolari Kattilamaa","2005","9","30","03:00","1","-1","-"
"Kolari Kattilamaa","2005","10","1","03:00","13.2","-1","-"
"Kolari Kattilamaa","2005","10","2","03:00","8","-1","-"
"Kolari Kattilamaa","2005","10","3","03:00","0.1","-1","-"
"Kolari Kattilamaa","2005","10","4","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","10","5","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","10","6","03:00","0.1","-1","-"
"Kolari Kattilamaa","2005","10","7","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","10","8","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","10","9","03:00","7.5","-1","-"
"Kolari Kattilamaa","2005","10","10","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","10","11","03:00","0","-1","-"
"Kolari Kattilamaa","2005","10","12","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","10","13","03:00","0.1","-1","-"
"Kolari Kattilamaa","2005","10","14","03:00","4.3","-1","-"
"Kolari Kattilamaa","2005","10","15","03:00","0.4","-1","-"
"Kolari Kattilamaa","2005","10","16","03:00","3.4","-1","-"
"Kolari Kattilamaa","2005","10","17","03:00","0.4","-1","-"
"Kolari Kattilamaa","2005","10","18","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","10","19","03:00","3.5","-1","-"
"Kolari Kattilamaa","2005","10","20","03:00","2.8","-1","-"
"Kolari Kattilamaa","2005","10","21","03:00","2.5","-1","-"
"Kolari Kattilamaa","2005","10","22","03:00","2.4","7","-"
"Kolari Kattilamaa","2005","10","23","03:00","-1","8","-"
"Kolari Kattilamaa","2005","10","24","03:00","-1","8","-"
"Kolari Kattilamaa","2005","10","25","03:00","-1","7","-"
"Kolari Kattilamaa","2005","10","26","03:00","-1","7","-"
"Kolari Kattilamaa","2005","10","27","03:00","0.7","6","-"
"Kolari Kattilamaa","2005","10","28","03:00","0.5","6","-"
"Kolari Kattilamaa","2005","10","29","03:00","-1","-1","-"
"Kolari Kattilamaa","2005","10","30","03:00","0.7","-1","-"
"Kolari Kattilamaa","2005","10","31","02:00","1.1","-1","-"
"Kolari Kattilamaa","2005","11","1","02:00","3.3","-1","-"
"Kolari Kattilamaa","2005","11","2","02:00","0.5","-1","-"
"Kolari Kattilamaa","2005","11","3","02:00","2.1","-1","-"
"Kolari Kattilamaa","2005","11","4","02:00","7.8","-1","-"
"Kolari Kattilamaa","2005","11","5","02:00","-1","-1","-"
"Kolari Kattilamaa","2005","11","6","02:00","2.6","-1","-"
"Kolari Kattilamaa","2005","11","7","02:00","4.4","1","-"
"Kolari Kattilamaa","2005","11","8","02:00","0.9","3","-"
"Kolari Kattilamaa","2005","11","9","02:00","10.5","2","-"
"Kolari Kattilamaa","2005","11","10","02:00","0.3","-1","-"
"Kolari Kattilamaa","2005","11","11","02:00","0.2","-1","-"
"Kolari Kattilamaa","2005","11","12","02:00","3.2","-1","-"
"Kolari Kattilamaa","2005","11","13","02:00","1","-1","-"
"Kolari Kattilamaa","2005","11","14","02:00","1.5","1","-"
"Kolari Kattilamaa","2005","11","15","02:00","-1","2","-"
"Kolari Kattilamaa","2005","11","16","02:00","0.2","2","-"
"Kolari Kattilamaa","2005","11","17","02:00","0.3","2","-"
"Kolari Kattilamaa","2005","11","18","02:00","0","2","-"
"Kolari Kattilamaa","2005","11","19","02:00","-1","2","-"
"Kolari Kattilamaa","2005","11","20","02:00","0","2","-"
"Kolari Kattilamaa","2005","11","21","02:00","0.2","2","-"
"Kolari Kattilamaa","2005","11","22","02:00","-1","2","-"
"Kolari Kattilamaa","2005","11","23","02:00","0.1","2","-"
"Kolari Kattilamaa","2005","11","24","02:00","12","2","-"
"Kolari Kattilamaa","2005","11","25","02:00","10.5","20","-"
"Kolari Kattilamaa","2005","11","26","02:00","5.4","33","-"
"Kolari Kattilamaa","2005","11","27","02:00","1.2","39","-"
"Kolari Kattilamaa","2005","11","28","02:00","8","39","-"
"Kolari Kattilamaa","2005","11","29","02:00","2.8","43","-"
"Kolari Kattilamaa","2005","11","30","02:00","2","45","-"
"Kolari Kattilamaa","2005","12","1","02:00","0.2","45","-"
"Kolari Kattilamaa","2005","12","2","02:00","0.2","43","-"
"Kolari Kattilamaa","2005","12","3","02:00","0.1","41","-"
"Kolari Kattilamaa","2005","12","4","02:00","0.2","41","-"
"Kolari Kattilamaa","2005","12","5","02:00","0","41","-"
"Kolari Kattilamaa","2005","12","6","02:00","0.4","41","-"
"Kolari Kattilamaa","2005","12","7","02:00","0","41","-"
"Kolari Kattilamaa","2005","12","8","02:00","0.2","41","-"
"Kolari Kattilamaa","2005","12","9","02:00","-1","41","-"
"Kolari Kattilamaa","2005","12","10","02:00","-1","41","-"
"Kolari Kattilamaa","2005","12","11","02:00","7.5","37","-"
"Kolari Kattilamaa","2005","12","12","02:00","0.5","38","-"
"Kolari Kattilamaa","2005","12","13","02:00","0.1","39","-"
"Kolari Kattilamaa","2005","12","14","02:00","3.4","38","-"
"Kolari Kattilamaa","2005","12","15","02:00","1.5","41","-"
"Kolari Kattilamaa","2005","12","16","02:00","1.6","45","-"
"Kolari Kattilamaa","2005","12","17","02:00","2.4","45","-"
"Kolari Kattilamaa","2005","12","18","02:00","0.3","47","-"
"Kolari Kattilamaa","2005","12","19","02:00","1.2","47","-"
"Kolari Kattilamaa","2005","12","20","02:00","0.4","48","-"
"Kolari Kattilamaa","2005","12","21","02:00","-1","48","-"
"Kolari Kattilamaa","2005","12","22","02:00","5.9","48","-"
"Kolari Kattilamaa","2005","12","23","02:00","2.6","49","-"
"Kolari Kattilamaa","2005","12","24","02:00","8.5","50","-"
"Kolari Kattilamaa","2005","12","25","02:00","0.9","52","-"
"Kolari Kattilamaa","2005","12","26","02:00","0.9","52","-"
"Kolari Kattilamaa","2005","12","27","02:00","0.1","53","-"
"Kolari Kattilamaa","2005","12","28","02:00","-1","53","-"
"Kolari Kattilamaa","2005","12","29","02:00","0.2","53","-"
"Kolari Kattilamaa","2005","12","30","02:00","1.5","53","-"
"Kolari Kattilamaa","2005","12","31","02:00","0.4","53","-"
"Kolari Kattilamaa","2006","1","1","02:00","5.5","53","-"
"Kolari Kattilamaa","2006","1","2","02:00","0.2","56","-"
"Kolari Kattilamaa","2006","1","3","02:00","-1","56","-"
"Kolari Kattilamaa","2006","1","4","02:00","1.4","53","-"
"Kolari Kattilamaa","2006","1","5","02:00","0.2","54","-"
"Kolari Kattilamaa","2006","1","6","02:00","0.2","54","-"
"Kolari Kattilamaa","2006","1","7","02:00","0.1","54","-"
"Kolari Kattilamaa","2006","1","8","02:00","0.5","54","-"
"Kolari Kattilamaa","2006","1","9","02:00","0.3","54","-"
"Kolari Kattilamaa","2006","1","10","02:00","-1","54","-"
"Kolari Kattilamaa","2006","1","11","02:00","2.3","54","-"
"Kolari Kattilamaa","2006","1","12","02:00","0.5","55","-"
"Kolari Kattilamaa","2006","1","13","02:00","0","54","-"
"Kolari Kattilamaa","2006","1","14","02:00","0.4","54","-"
"Kolari Kattilamaa","2006","1","15","02:00","0","54","-"
"Kolari Kattilamaa","2006","1","16","02:00","0.3","54","-"
"Kolari Kattilamaa","2006","1","17","02:00","0","54","-"
"Kolari Kattilamaa","2006","1","18","02:00","-1","54","-"
"Kolari Kattilamaa","2006","1","19","02:00","-1","54","-"
"Kolari Kattilamaa","2006","1","20","02:00","-1","54","-"
"Kolari Kattilamaa","2006","1","21","02:00","0.8","54","-"
"Kolari Kattilamaa","2006","1","22","02:00","7","54","-"
"Kolari Kattilamaa","2006","1","23","02:00","-1","58","-"
"Kolari Kattilamaa","2006","1","24","02:00","8.7","58","-"
"Kolari Kattilamaa","2006","1","25","02:00","5","66","-"
"Kolari Kattilamaa","2006","1","26","02:00","0.7","73","-"
"Kolari Kattilamaa","2006","1","27","02:00","0.4","70","-"
"Kolari Kattilamaa","2006","1","28","02:00","0.2","70","-"
"Kolari Kattilamaa","2006","1","29","02:00","0.1","70","-"
"Kolari Kattilamaa","2006","1","30","02:00","-1","70","-"
"Kolari Kattilamaa","2006","1","31","02:00","7.6","70","-"
"Kolari Kattilamaa","2006","2","1","02:00","7.1","75","-"
"Kolari Kattilamaa","2006","2","2","02:00","2","83","-"
"Kolari Kattilamaa","2006","2","3","02:00","-1","84","-"
"Kolari Kattilamaa","2006","2","4","02:00","-1","84","-"
"Kolari Kattilamaa","2006","2","5","02:00","0.1","84","-"
"Kolari Kattilamaa","2006","2","6","02:00","0.9","84","-"
"Kolari Kattilamaa","2006","2","7","02:00","2","79","-"
"Kolari Kattilamaa","2006","2","8","02:00","0.1","70","-"
"Kolari Kattilamaa","2006","2","9","02:00","0.3","77","-"
"Kolari Kattilamaa","2006","2","10","02:00","-1","77","-"
"Kolari Kattilamaa","2006","2","11","02:00","-1","77","-"
"Kolari Kattilamaa","2006","2","12","02:00","0.6","77","-"
"Kolari Kattilamaa","2006","2","13","02:00","0.5","77","-"
"Kolari Kattilamaa","2006","2","14","02:00","-1","77","-"
"Kolari Kattilamaa","2006","2","15","02:00","0.3","77","-"
"Kolari Kattilamaa","2006","2","16","02:00","0.2","75","-"
"Kolari Kattilamaa","2006","2","17","02:00","0.3","74","-"
"Kolari Kattilamaa","2006","2","18","02:00","0.5","75","-"
"Kolari Kattilamaa","2006","2","19","02:00","0.5","75","-"
"Kolari Kattilamaa","2006","2","20","02:00","0.2","75","-"
"Kolari Kattilamaa","2006","2","21","02:00","1.5","75","-"
"Kolari Kattilamaa","2006","2","22","02:00","1","76","-"
"Kolari Kattilamaa","2006","2","23","02:00","-1","71","-"
"Kolari Kattilamaa","2006","2","24","02:00","-1","70","-"
"Kolari Kattilamaa","2006","2","25","02:00","-1","70","-"
"Kolari Kattilamaa","2006","2","26","02:00","-1","70","-"
"Kolari Kattilamaa","2006","2","27","02:00","-1","70","-"
"Kolari Kattilamaa","2006","2","28","02:00","-1","70","-"
"Kolari Kattilamaa","2006","3","1","02:00","-1","70","-"
"Kolari Kattilamaa","2006","3","2","02:00","-1","70","-"
"Kolari Kattilamaa","2006","3","3","02:00","0.2","70","-"
"Kolari Kattilamaa","2006","3","4","02:00","-1","70","-"
"Kolari Kattilamaa","2006","3","5","02:00","0.2","70","-"
"Kolari Kattilamaa","2006","3","6","02:00","0","70","-"
"Kolari Kattilamaa","2006","3","7","02:00","0.2","70","-"
"Kolari Kattilamaa","2006","3","8","02:00","-1","70","-"
"Kolari Kattilamaa","2006","3","9","02:00","1.4","70","-"
"Kolari Kattilamaa","2006","3","10","02:00","3","72","-"
"Kolari Kattilamaa","2006","3","11","02:00","-1","79","-"
"Kolari Kattilamaa","2006","3","12","02:00","-1","77","-"
"Kolari Kattilamaa","2006","3","13","02:00","-1","76","-"
"Kolari Kattilamaa","2006","3","14","02:00","-1","75","-"
"Kolari Kattilamaa","2006","3","15","02:00","-1","74","-"
"Kolari Kattilamaa","2006","3","16","02:00","-1","74","-"
"Kolari Kattilamaa","2006","3","17","02:00","-1","73","-"
"Kolari Kattilamaa","2006","3","18","02:00","3.6","73","-"
"Kolari Kattilamaa","2006","3","19","02:00","-1","74","-"
"Kolari Kattilamaa","2006","3","20","02:00","-1","70","-"
"Kolari Kattilamaa","2006","3","21","02:00","-1","70","-"
