Date,Precipitation amount [mm],Snow depth [cm],Average temperature [°C],cloud_cover_code,Direct solar radiation mean [W/m2],days_above_10cm,days_above_20cm
2015-10-08,-1.0,-1.0,-1.2,1.0,264.3,0,0
2015-10-09,-1.0,-1.0,-0.2,0.0,211.2,0,0
2015-10-10,-1.0,-1.0,0.8,7.0,185.4,0,0
2015-10-11,-1.0,-1.0,1.9,0.0,150.7,0,0
2015-10-12,-1.0,-1.0,5.6,0.0,204.2,0,0
2015-10-13,-1.0,-1.0,4.8,0.0,57.7,0,0
2015-10-14,-1.0,-1.0,5.3,8.0,132.9,0,0
2015-10-15,-1.0,-1.0,5.6,0.0,132.2,0,0
2015-10-16,-1.0,-1.0,6.2,0.0,219.3,0,0
2015-10-17,-1.0,-1.0,7.7,0.0,135.1,0,0
2015-10-18,-1.0,-1.0,6.5,8.0,89.7,0,0
2015-10-19,-1.0,-1.0,5.1,0.0,190.1,0,0
2015-10-20,-1.0,-1.0,3.9,7.0,97.7,0,0
2015-10-21,2.3,-1.0,4.5,7.0,0.4,0,0
2015-10-22,10.1,-1.0,8.3,7.0,-0.2,0,0
2015-10-23,2.1,-1.0,8.7,8.0,0.5,0,0
2015-10-24,-1.0,-1.0,5.5,1.0,236.9,0,0
2015-10-25,5.6,-1.0,7.8,3.0,0.0,0,0
2015-10-26,0.2,-1.0,4.5,7.0,169.2,0,0
2015-10-27,0.7,-1.0,2.2,1.0,95.5,0,0
2015-10-28,-1.0,-1.0,-1.0,0.0,235.1,0,0
2015-10-29,0.1,-1.0,2.7,1.0,3.7,0,0
2015-10-30,-1.0,-1.0,-1.2,7.0,164.2,0,0
2015-10-31,0.2,-1.0,5.1,8.0,2.5,0,0
2015-11-01,0.1,-1.0,7.5,8.0,0.1,0,0
2015-11-02,-1.0,-1.0,9.0,7.0,72.5,0,0
2015-11-03,-1.0,-1.0,8.6,0.0,158.5,0,0
2015-11-04,-1.0,-1.0,6.8,7.0,91.7,0,0
2015-11-05,-1.0,-1.0,1.9,0.0,108.4,0,0
2015-11-06,0.5,-1.0,4.9,9.0,0.6,0,0
2015-11-07,2.4,-1.0,6.0,8.0,0.1,0,0
2015-11-08,0.4,-1.0,6.1,8.0,0.6,0,0
2015-11-09,7.4,-1.0,3.6,7.0,0.2,0,0
2015-11-10,0.1,-1.0,4.4,7.0,1.8,0,0
2015-11-11,1.7,-1.0,3.5,8.0,1.1,0,0
2015-11-12,-1.0,-1.0,0.7,0.0,0.7,0,0
2015-11-13,5.1,-1.0,1.8,9.0,0.6,0,0
2015-11-14,0.5,-1.0,5.2,7.0,5.0,0,0
2015-11-15,0.2,-1.0,2.0,7.0,3.8,0,0
2015-11-16,3.6,-1.0,2.2,8.0,1.0,0,0
2015-11-17,3.0,-1.0,3.6,7.0,39.5,0,0
2015-11-18,4.0,-1.0,3.5,9.0,2.6,0,0
2015-11-19,1.2,-1.0,2.3,7.0,0.3,0,0
2015-11-20,21.8,-1.0,0.3,8.0,0.4,0,0
2015-11-21,15.9,18.0,-0.6,8.0,1.4,1,0
2015-11-22,-1.0,36.0,-2.5,8.0,2.0,2,1
2015-11-23,-1.0,31.0,-3.1,7.0,1.7,3,2
2015-11-24,0.1,28.0,-2.6,7.0,67.0,4,3
2015-11-25,3.2,23.0,2.4,8.0,0.2,5,4
2015-11-26,1.9,10.0,1.1,7.0,0.3,0,0
2015-11-27,2.0,6.0,4.6,8.0,0.1,0,0
2015-11-28,2.7,-1.0,5.4,8.0,0.1,0,0
2015-11-29,1.4,-1.0,2.0,7.0,28.8,0,0
2015-11-30,4.1,-1.0,2.3,8.0,0.3,0,0
2015-12-01,1.0,-1.0,0.2,8.0,1.0,0,0
2015-12-02,1.5,-1.0,-1.2,8.0,102.5,0,0
2015-12-03,0.5,0.0,1.3,7.0,1.4,0,0
2015-12-04,13.2,-1.0,1.9,7.0,0.4,0,0
2015-12-05,14.5,,3.3,7.0,3.9,0,0
2015-12-06,10.5,-1.0,6.2,7.0,0.2,0,0
2015-12-07,-1.0,,2.9,1.0,14.2,0,0
2015-12-08,1.3,-1.0,0.8,0.0,35.9,0,0
2015-12-09,1.5,-1.0,5.4,7.0,0.0,0,0
2015-12-10,8.1,-1.0,4.3,5.0,0.1,0,0
2015-12-11,0.3,-1.0,3.0,7.0,4.1,0,0
2015-12-12,-1.0,-1.0,0.7,7.0,2.8,0,0
2015-12-13,-1.0,-1.0,-0.9,7.0,0.9,0,0
2015-12-14,-1.0,-1.0,-2.9,7.0,54.6,0,0
2015-12-15,-1.0,-1.0,-3.3,8.0,1.1,0,0
2015-12-16,0.2,-1.0,-0.8,8.0,8.1,0,0
2015-12-17,5.1,-1.0,-2.1,7.0,0.4,0,0
2015-12-18,6.4,4.0,1.3,8.0,0.4,0,0
2015-12-19,1.9,-1.0,2.4,7.0,63.7,0,0
2015-12-20,2.0,-1.0,6.6,3.0,0.4,0,0
2015-12-21,-1.0,-1.0,7.1,8.0,0.0,0,0
2015-12-22,3.1,-1.0,4.0,7.0,0.2,0,0
2015-12-23,0.6,-1.0,1.9,8.0,16.4,0,0
2015-12-24,-1.0,-1.0,2.2,7.0,49.2,0,0
2015-12-25,5.5,-1.0,4.1,8.0,0.4,0,0
2015-12-26,0.1,-1.0,-1.3,7.0,34.5,0,0
2015-12-27,-1.0,-1.0,-5.7,1.0,74.3,0,0
2015-12-28,-1.0,-1.0,-5.8,0.0,76.6,0,0
2015-12-29,-1.0,-1.0,-6.6,7.0,0.8,0,0
2015-12-30,-1.0,-1.0,-3.9,7.0,1.1,0,0
2015-12-31,-1.0,-1.0,-2.0,8.0,-0.1,0,0
2016-01-01,-1.0,-1.0,-7.3,3.0,-0.1,0,0
2016-01-02,-1.0,-1.0,-13.1,1.0,41.4,0,0
2016-01-03,1.5,-1.0,-10.3,5.0,1.0,0,0
2016-01-04,-1.0,5.0,-16.3,7.0,63.4,0,0
2016-01-05,-1.0,4.0,-21.2,0.0,54.0,0,0
2016-01-06,-1.0,4.0,-26.5,0.0,80.4,0,0
2016-01-07,-1.0,4.0,-29.1,0.0,77.3,0,0
2016-01-08,-1.0,4.0,-23.0,7.0,52.4,0,0
2016-01-09,-1.0,4.0,-19.7,7.0,38.9,0,0
2016-01-10,-1.0,3.0,-22.1,0.0,31.4,0,0
2016-01-11,0.1,3.0,-13.2,8.0,0.0,0,0
2016-01-12,5.6,5.0,-10.1,8.0,0.1,0,0
2016-01-13,7.8,10.0,-11.7,9.0,1.7,0,0
2016-01-14,1.1,12.0,-12.6,7.0,28.8,1,0
2016-01-15,0.4,16.0,-16.9,1.0,1.8,2,0
2016-01-16,1.3,17.0,-19.2,0.0,66.9,3,0
2016-01-17,-1.0,16.0,-21.6,7.0,36.5,4,0
2016-01-18,0.1,16.0,-27.0,0.0,0.8,5,0
2016-01-19,-1.0,16.0,-22.6,7.0,1.2,6,0
2016-01-20,-1.0,15.0,-23.4,0.0,56.8,7,0
2016-01-21,-1.0,15.0,-22.9,8.0,122.2,8,0
2016-01-22,-1.0,15.0,-21.8,0.0,19.2,9,0
2016-01-23,1.0,14.0,-5.8,7.0,21.1,10,0
2016-01-24,0.5,15.0,-3.8,7.0,1.0,11,0
2016-01-25,5.3,14.0,-3.8,8.0,1.5,12,0
2016-01-26,4.1,18.0,-1.0,8.0,0.9,13,0
2016-01-27,2.4,16.0,0.5,8.0,0.8,14,0
2016-01-28,7.4,16.0,0.4,7.0,0.6,15,0
2016-01-29,3.7,17.0,-1.2,7.0,0.8,16,0
2016-01-30,0.9,16.0,2.3,8.0,0.9,17,0
2016-01-31,-1.0,14.0,-0.2,7.0,0.7,18,0
2016-02-01,2.2,13.0,-3.4,8.0,0.8,19,0
2016-02-02,1.5,19.0,-1.2,7.0,0.9,20,0
2016-02-03,-1.0,20.0,-3.7,7.0,20.9,21,0
2016-02-04,1.0,18.0,-2.4,8.0,1.2,22,0
2016-02-05,-1.0,20.0,-6.0,7.0,18.1,23,0
2016-02-06,5.5,19.0,-5.5,8.0,0.8,24,0
2016-02-07,0.1,23.0,2.0,7.0,0.9,25,1
2016-02-08,2.7,16.0,1.6,7.0,0.2,26,0
2016-02-09,4.9,12.0,2.0,7.0,0.4,27,0
2016-02-10,5.6,10.0,1.8,8.0,0.6,0,0
2016-02-11,7.9,9.0,1.3,8.0,0.3,0,0
2016-02-12,3.7,15.0,-0.2,7.0,0.6,1,0
2016-02-13,1.8,20.0,-2.2,7.0,84.9,2,0
2016-02-14,1.6,21.0,-0.2,7.0,0.1,3,1
2016-02-15,-1.0,22.0,-2.0,8.0,1.0,4,2
2016-02-16,-1.0,21.0,-6.1,7.0,120.9,5,3
2016-02-17,-1.0,19.0,-3.3,8.0,57.9,6,0
2016-02-18,0.3,18.0,-2.8,1.0,0.2,7,0
2016-02-19,0.2,18.0,-0.2,8.0,0.4,8,0
2016-02-20,5.1,18.0,-0.7,8.0,0.0,9,0
2016-02-21,2.5,24.0,-0.4,8.0,-0.4,10,1
2016-02-22,2.3,26.0,-2.3,8.0,1.5,11,2
2016-02-23,1.2,28.0,-3.4,7.0,17.7,12,3
2016-02-24,1.5,29.0,-1.4,7.0,1.0,13,4
2016-02-25,0.9,30.0,-2.0,3.0,1.5,14,5
2016-02-26,2.6,31.0,-5.3,8.0,6.2,15,6
2016-02-27,1.9,30.0,-8.4,8.0,190.8,16,7
2016-02-28,1.4,30.0,-3.9,7.0,2.7,17,8
2016-02-29,0.5,29.0,-7.0,7.0,236.1,18,9
2016-03-01,0.2,28.0,-5.2,0.0,71.7,19,10
2016-03-02,0.2,28.0,-7.1,8.0,66.3,20,11
2016-03-03,-1.0,28.0,-7.4,3.0,0.4,21,12
2016-03-04,-1.0,27.0,-3.9,7.0,0.2,22,13
2016-03-05,0.1,27.0,-1.5,8.0,0.8,23,14
2016-03-06,0.2,27.0,-0.2,8.0,0.5,24,15
2016-03-07,2.3,27.0,0.2,8.0,-0.3,25,16
2016-03-08,2.5,28.0,1.3,8.0,23.6,26,17
2016-03-09,0.6,30.0,0.8,7.0,37.0,27,18
2016-03-10,0.2,28.0,0.2,7.0,1.8,28,19
2016-03-11,0.1,27.0,0.0,5.0,1.0,29,20
2016-03-12,0.8,27.0,-0.5,0.0,2.4,30,21
2016-03-13,0.2,28.0,-2.3,8.0,2.0,31,22
2016-03-14,0.1,28.0,1.7,7.0,80.0,32,23
2016-03-15,-1.0,25.0,0.9,0.0,208.5,33,24
2016-03-16,-1.0,23.0,4.4,8.0,183.3,34,25
2016-03-17,0.4,19.0,2.1,0.0,144.9,35,0
2016-03-18,-1.0,17.0,-4.2,9.0,199.6,36,0
2016-03-19,-1.0,16.0,-5.4,0.0,227.7,37,0
2016-03-20,0.4,16.0,-5.1,0.0,168.1,38,0
2016-03-21,-1.0,17.0,-4.4,7.0,98.5,39,0
2016-03-22,-1.0,17.0,-7.0,0.0,347.5,40,0
2016-03-23,1.9,16.0,-3.5,0.0,2.4,41,0
2016-03-24,0.1,20.0,-0.9,7.0,1.0,42,0
2016-03-25,2.7,19.0,0.7,7.0,0.5,43,0
2016-03-26,-1.0,17.0,1.8,7.0,1.1,44,0
2016-03-27,-1.0,16.0,3.9,7.0,210.8,45,0
2016-03-28,-1.0,12.0,4.4,0.0,41.7,46,0
2016-03-29,0.2,9.0,5.1,5.0,259.2,0,0
2016-03-30,1.3,6.0,3.0,1.0,28.3,0,0
2016-03-31,-1.0,3.0,3.0,1.0,100.6,0,0
2016-04-01,-1.0,-1.0,2.5,8.0,47.6,0,0
2016-04-02,-1.0,-1.0,2.2,0.0,352.8,0,0
2016-04-03,-1.0,-1.0,2.1,1.0,1.7,0,0
2016-04-04,-1.0,-1.0,2.8,1.0,249.0,0,0
2016-04-05,1.4,-1.0,3.6,5.0,0.3,0,0
2016-04-06,1.4,-1.0,6.0,8.0,52.8,0,0
2016-04-07,4.7,-1.0,5.5,8.0,21.3,0,0
2016-04-08,0.7,-1.0,4.7,0.0,39.5,0,0
2016-04-09,1.2,-1.0,3.6,7.0,7.9,0,0
2016-04-10,0.1,-1.0,3.7,0.0,272.1,0,0
2016-04-11,0.1,-1.0,4.5,0.0,288.2,0,0
2016-04-12,-1.0,-1.0,6.2,7.0,315.8,0,0
2016-04-13,-1.0,-1.0,3.0,0.0,330.8,0,0
2016-04-14,-1.0,,-0.3,0.0,382.0,0,0
2016-04-15,-1.0,,0.3,7.0,87.5,0,0
2016-04-16,-1.0,,6.2,7.0,215.5,0,0
2016-04-17,12.5,,6.3,7.0,0.1,0,0
2016-04-18,0.8,,4.6,8.0,26.9,0,0
2016-04-19,8.4,,3.7,7.0,48.6,0,0
2016-04-20,1.0,-1.0,1.9,8.0,4.8,0,0
2016-04-21,-1.0,-1.0,3.4,8.0,257.5,0,0
2016-04-22,0.2,-1.0,2.9,8.0,206.4,0,0
2016-04-23,0.3,-1.0,1.5,7.0,134.0,0,0
2016-04-24,9.5,-1.0,3.2,7.0,144.5,0,0
2016-04-25,0.9,2.0,3.1,8.0,91.5,0,0
2016-04-26,21.8,-1.0,3.0,8.0,1.4,0,0
2016-04-27,1.2,-1.0,7.3,8.0,128.1,0,0
2016-04-28,3.2,-1.0,6.5,0.0,111.2,0,0
2016-04-29,0.1,-1.0,7.9,7.0,221.6,0,0
2016-04-30,2.2,-1.0,7.3,5.0,246.4,0,0
2016-05-01,-1.0,-1.0,10.2,0.0,447.7,0,0
2016-05-02,-1.0,-1.0,9.9,7.0,352.4,0,0
2016-05-03,-1.0,-1.0,10.3,0.0,422.8,0,0
2016-05-04,-1.0,-1.0,13.3,0.0,478.0,0,0
2016-05-05,-1.0,-1.0,14.4,0.0,476.5,0,0
2016-05-06,-1.0,-1.0,14.3,0.0,439.3,0,0
2016-05-07,-1.0,-1.0,14.1,0.0,347.5,0,0
2016-05-08,-1.0,-1.0,16.1,0.0,454.6,0,0
2016-05-09,-1.0,-1.0,15.7,0.0,411.9,0,0
2016-05-10,-1.0,-1.0,14.4,0.0,397.1,0,0
2016-05-11,-1.0,-1.0,8.9,3.0,352.8,0,0
2016-05-12,-1.0,-1.0,10.8,0.0,420.1,0,0
2016-05-13,-1.0,-1.0,11.9,7.0,353.8,0,0
2016-05-14,16.3,-1.0,11.3,5.0,0.5,0,0
2016-05-15,6.5,-1.0,11.0,8.0,2.4,0,0
2016-05-16,0.2,-1.0,10.9,0.0,65.1,0,0
2016-05-17,2.6,-1.0,9.3,0.0,102.2,0,0
2016-05-18,-1.0,-1.0,10.4,8.0,160.9,0,0
2016-05-19,-1.0,-1.0,10.7,0.0,104.8,0,0
2016-05-20,-1.0,-1.0,12.9,0.0,257.1,0,0
2016-05-21,2.7,-1.0,13.6,0.0,272.3,0,0
2016-05-22,-1.0,-1.0,14.3,0.0,351.5,0,0
2016-05-23,-1.0,-1.0,16.5,0.0,237.7,0,0
2016-05-24,-1.0,-1.0,19.1,0.0,468.5,0,0
2016-05-25,1.5,-1.0,15.9,0.0,154.0,0,0
2016-05-26,2.1,-1.0,12.3,0.0,58.1,0,0
2016-05-27,0.6,-1.0,10.1,8.0,141.1,0,0
2016-05-28,-1.0,-1.0,12.0,8.0,6.2,0,0
2016-05-29,-1.0,-1.0,13.7,7.0,1.9,0,0
2016-05-30,-1.0,-1.0,17.7,0.0,379.4,0,0
2016-05-31,-1.0,-1.0,20.1,0.0,423.6,0,0
2016-06-01,-1.0,-1.0,20.6,0.0,461.8,0,0
2016-06-02,-1.0,-1.0,20.6,0.0,368.9,0,0
2016-06-03,-1.0,-1.0,18.2,0.0,407.6,0,0
2016-06-04,-1.0,-1.0,10.8,0.0,294.4,0,0
2016-06-05,0.1,-1.0,8.2,0.0,140.0,0,0
2016-06-06,-1.0,-1.0,9.4,0.0,328.7,0,0
2016-06-07,6.5,-1.0,15.0,3.0,441.8,0,0
2016-06-08,1.0,-1.0,10.5,7.0,289.9,0,0
2016-06-09,0.7,-1.0,5.3,7.0,132.4,0,0
2016-06-10,0.3,-1.0,7.7,1.0,101.0,0,0
2016-06-11,0.2,-1.0,9.4,0.0,346.4,0,0
2016-06-12,-1.0,-1.0,11.5,0.0,451.0,0,0
2016-06-13,-1.0,-1.0,13.7,0.0,448.0,0,0
2016-06-14,-1.0,-1.0,14.8,1.0,422.8,0,0
2016-06-15,6.7,-1.0,17.5,0.0,467.0,0,0
2016-06-16,8.4,-1.0,15.1,7.0,0.2,0,0
2016-06-17,9.6,-1.0,14.7,7.0,103.7,0,0
2016-06-18,12.0,-1.0,14.8,7.0,6.7,0,0
2016-06-19,1.2,-1.0,13.2,8.0,73.2,0,0
2016-06-20,-1.0,-1.0,15.5,8.0,229.9,0,0
2016-06-21,-1.0,-1.0,16.8,0.0,350.4,0,0
2016-06-22,0.1,-1.0,16.5,7.0,131.7,0,0
2016-06-23,3.7,-1.0,15.8,0.0,13.1,0,0
2016-06-24,-1.0,-1.0,18.7,7.0,16.0,0,0
2016-06-25,-1.0,-1.0,18.8,7.0,178.1,0,0
2016-06-26,-1.0,-1.0,19.9,1.0,201.4,0,0
2016-06-27,13.1,-1.0,16.7,7.0,-0.1,0,0
2016-06-28,-1.0,-1.0,18.2,7.0,255.3,0,0
2016-06-29,-1.0,-1.0,19.5,5.0,239.7,0,0
2016-06-30,2.2,-1.0,17.5,3.0,79.6,0,0
2016-07-01,-1.0,-1.0,18.4,3.0,82.4,0,0
2016-07-02,7.9,-1.0,20.9,1.0,231.9,0,0
2016-07-03,5.1,-1.0,16.6,7.0,66.3,0,0
2016-07-04,6.8,-1.0,11.4,7.0,60.6,0,0
2016-07-05,6.8,-1.0,12.0,7.0,64.1,0,0
2016-07-06,2.3,-1.0,12.4,8.0,145.8,0,0
2016-07-07,11.3,-1.0,12.0,8.0,0.4,0,0
2016-07-08,0.6,-1.0,12.7,7.0,103.4,0,0
2016-07-09,-1.0,-1.0,14.6,7.0,365.1,0,0
2016-07-10,6.7,-1.0,15.4,0.0,142.3,0,0
2016-07-11,16.9,-1.0,17.4,0.0,28.2,0,0
2016-07-12,9.6,-1.0,16.4,8.0,128.4,0,0
2016-07-13,0.2,-1.0,17.2,7.0,189.2,0,0
2016-07-14,1.0,-1.0,17.6,5.0,301.0,0,0
2016-07-15,30.3,-1.0,15.6,0.0,1.2,0,0
2016-07-16,0.1,-1.0,16.9,8.0,134.1,0,0
2016-07-17,4.4,-1.0,17.0,0.0,128.9,0,0
2016-07-18,-1.0,-1.0,15.8,3.0,295.4,0,0
2016-07-19,-1.0,-1.0,15.6,0.0,421.5,0,0
2016-07-20,-1.0,-1.0,16.3,0.0,421.6,0,0
2016-07-21,-1.0,-1.0,15.7,7.0,51.8,0,0
2016-07-22,-1.0,-1.0,16.6,8.0,1.4,0,0
2016-07-23,-1.0,-1.0,18.1,7.0,1.4,0,0
2016-07-24,-1.0,-1.0,20.5,7.0,106.1,0,0
2016-07-25,-1.0,-1.0,21.5,0.0,255.2,0,0
2016-07-26,-1.0,-1.0,22.1,0.0,363.1,0,0
2016-07-27,-1.0,-1.0,20.9,0.0,302.3,0,0
2016-07-28,-1.0,-1.0,18.5,0.0,98.3,0,0
2016-07-29,-1.0,-1.0,19.6,7.0,285.4,0,0
2016-07-30,-1.0,-1.0,18.2,0.0,164.1,0,0
2016-07-31,5.5,-1.0,17.5,0.0,132.7,0,0
2016-08-01,1.0,-1.0,15.9,0.0,131.9,0,0
2016-08-02,6.8,-1.0,15.8,7.0,301.7,0,0
2016-08-03,-1.0,-1.0,15.4,0.0,374.6,0,0
2016-08-04,7.9,-1.0,14.9,0.0,41.3,0,0
2016-08-05,5.1,-1.0,16.7,5.0,66.1,0,0
2016-08-06,35.2,-1.0,17.4,8.0,135.0,0,0
2016-08-07,-1.0,-1.0,17.3,5.0,170.2,0,0
2016-08-08,0.8,-1.0,17.5,0.0,128.2,0,0
2016-08-09,0.1,-1.0,15.8,7.0,247.3,0,0
2016-08-10,0.3,-1.0,14.1,8.0,252.4,0,0
2016-08-11,7.3,-1.0,12.6,8.0,119.8,0,0
2016-08-12,1.4,-1.0,11.3,3.0,128.5,0,0
2016-08-13,9.2,-1.0,13.2,1.0,3.5,0,0
2016-08-14,3.0,-1.0,14.1,7.0,2.8,0,0
2016-08-15,2.9,-1.0,14.7,7.0,174.6,0,0
2016-08-16,10.1,-1.0,13.0,7.0,0.5,0,0
2016-08-17,0.4,-1.0,14.7,8.0,66.2,0,0
2016-08-18,6.2,-1.0,14.1,0.0,18.2,0,0
2016-08-19,-1.0,-1.0,16.7,7.0,173.2,0,0
2016-08-20,0.3,-1.0,16.6,7.0,153.9,0,0
2016-08-21,0.2,-1.0,16.9,0.0,50.4,0,0
2016-08-22,7.7,-1.0,16.8,1.0,0.5,0,0
2016-08-23,-1.0,-1.0,14.8,7.0,55.3,0,0
2016-08-24,1.1,-1.0,15.1,0.0,147.8,0,0
2016-08-25,3.4,-1.0,14.0,0.0,6.3,0,0
2016-08-26,0.2,-1.0,15.6,7.0,49.6,0,0
2016-08-27,-1.0,-1.0,15.5,8.0,230.9,0,0
2016-08-28,-1.0,-1.0,11.1,5.0,138.6,0,0
2016-08-29,6.0,-1.0,11.5,7.0,0.3,0,0
2016-08-30,-1.0,-1.0,12.4,8.0,147.6,0,0
2016-08-31,-1.0,-1.0,13.6,1.0,213.8,0,0
2016-09-01,-1.0,-1.0,15.8,3.0,98.9,0,0
2016-09-02,-1.0,-1.0,14.2,1.0,161.9,0,0
2016-09-03,4.2,-1.0,12.6,0.0,11.7,0,0
2016-09-04,19.1,-1.0,12.4,7.0,19.7,0,0
2016-09-05,-1.0,-1.0,11.7,9.0,253.5,0,0
2016-09-06,-1.0,-1.0,10.2,0.0,145.7,0,0
2016-09-07,-1.0,-1.0,15.6,7.0,204.5,0,0
2016-09-08,-1.0,-1.0,12.5,3.0,352.9,0,0
2016-09-09,2.2,-1.0,10.7,0.0,215.1,0,0
2016-09-10,-1.0,-1.0,13.6,8.0,84.6,0,0
2016-09-11,-1.0,-1.0,15.1,3.0,209.8,0,0
2016-09-12,-1.0,-1.0,12.4,7.0,249.7,0,0
2016-09-13,-1.0,-1.0,11.4,0.0,332.1,0,0
2016-09-14,-1.0,-1.0,9.9,0.0,359.6,0,0
2016-09-15,-1.0,-1.0,11.7,1.0,14.2,0,0
2016-09-16,-1.0,-1.0,9.2,0.0,273.7,0,0
2016-09-17,-1.0,-1.0,9.4,7.0,1.1,0,0
2016-09-18,-1.0,-1.0,6.4,7.0,119.0,0,0
2016-09-19,-1.0,-1.0,7.9,1.0,5.7,0,0
2016-09-20,-1.0,-1.0,7.5,0.0,169.1,0,0
2016-09-21,-1.0,-1.0,7.1,0.0,282.4,0,0
2016-09-22,-1.0,-1.0,7.5,5.0,41.6,0,0
2016-09-23,0.1,-1.0,6.5,0.0,1.2,0,0
2016-09-24,0.1,-1.0,7.6,8.0,24.3,0,0
2016-09-25,-1.0,-1.0,11.3,8.0,8.7,0,0
2016-09-26,-1.0,-1.0,12.8,3.0,56.1,0,0
2016-09-27,-1.0,-1.0,10.8,5.0,103.7,0,0
2016-09-28,7.6,-1.0,11.2,3.0,0.0,0,0
2016-09-29,33.1,-1.0,10.9,5.0,3.7,0,0
2016-09-30,2.0,-1.0,10.0,7.0,53.6,0,0
2016-10-01,0.1,-1.0,9.1,0.0,127.0,0,0
2016-10-02,-1.0,-1.0,7.0,0.0,303.0,0,0
2016-10-03,-1.0,-1.0,4.0,0.0,269.7,0,0
2016-10-04,-1.0,-1.0,3.5,0.0,157.4,0,0
2016-10-05,-1.0,-1.0,2.6,0.0,306.5,0,0
2016-10-06,-1.0,-1.0,1.8,0.0,131.2,0,0
2016-10-07,-1.0,-1.0,5.5,0.0,117.6,0,0
2016-10-08,-1.0,-1.0,4.9,8.0,146.8,0,0
2016-10-09,-1.0,-1.0,4.1,8.0,0.1,0,0
2016-10-10,-1.0,-1.0,2.2,0.0,90.9,0,0
2016-10-11,-1.0,-1.0,0.7,8.0,0.8,0,0
2016-10-12,-1.0,-1.0,-0.2,7.0,1.2,0,0
2016-10-13,-1.0,-1.0,0.9,8.0,1.4,0,0
2016-10-14,0.3,-1.0,2.3,8.0,1.4,0,0
2016-10-15,0.1,-1.0,2.7,8.0,0.4,0,0
2016-10-16,-1.0,-1.0,3.6,8.0,0.5,0,0
2016-10-17,-1.0,-1.0,3.3,7.0,0.1,0,0
2016-10-18,-1.0,-1.0,3.4,8.0,39.8,0,0
2016-10-19,-1.0,-1.0,2.8,0.0,173.9,0,0
2016-10-20,-1.0,-1.0,2.8,0.0,96.6,0,0
2016-10-21,-1.0,-1.0,1.3,8.0,0.1,0,0
2016-10-22,-1.0,-1.0,0.8,7.0,0.1,0,0
2016-10-23,-1.0,-1.0,3.1,8.0,0.4,0,0
2016-10-24,-1.0,-1.0,3.1,8.0,-0.1,0,0
2016-10-25,0.4,-1.0,0.2,7.0,0.4,0,0
2016-10-26,0.8,-1.0,-0.7,7.0,45.2,0,0
2016-10-27,5.2,-1.0,3.5,7.0,0.5,0,0
2016-10-28,3.1,-1.0,6.4,8.0,0.3,0,0
2016-10-29,0.1,-1.0,3.6,8.0,129.1,0,0
2016-10-30,-1.0,-1.0,2.0,8.0,0.7,0,0
2016-10-31,-1.0,-1.0,1.0,8.0,173.3,0,0
2016-11-01,-1.0,-1.0,0.2,7.0,26.8,0,0
2016-11-02,0.2,-1.0,-0.9,8.0,0.2,0,0
2016-11-03,0.1,-1.0,-2.3,8.0,1.0,0,0
2016-11-04,-1.0,-1.0,-4.0,0.0,28.6,0,0
2016-11-05,0.1,-1.0,-7.0,8.0,2.4,0,0
2016-11-06,0.3,0.0,-8.2,0.0,40.1,0,0
2016-11-07,-1.0,2.0,-9.2,7.0,0.4,0,0
2016-11-08,1.0,3.0,-7.2,7.0,1.2,0,0
2016-11-09,1.7,3.0,-5.2,8.0,1.1,0,0
2016-11-10,4.4,7.0,-5.4,5.0,0.8,0,0
2016-11-11,-1.0,13.0,-8.5,5.0,157.8,1,0
2016-11-12,-1.0,10.0,-4.1,3.0,2.1,0,0
2016-11-13,-1.0,9.0,-3.9,8.0,1.8,0,0
2016-11-14,-1.0,8.0,-4.4,8.0,25.8,0,0
2016-11-15,4.0,7.0,-1.6,7.0,0.0,0,0
2016-11-16,0.5,11.0,0.1,7.0,0.6,1,0
2016-11-17,3.8,9.0,1.5,7.0,0.7,0,0
2016-11-18,9.7,4.0,2.0,8.0,0.1,0,0
2016-11-19,5.6,-1.0,3.6,8.0,1.0,0,0
2016-11-20,6.2,-1.0,2.1,7.0,0.5,0,0
2016-11-21,2.7,-1.0,5.0,7.0,0.1,0,0
2016-11-22,2.5,-1.0,4.2,7.0,-0.1,0,0
2016-11-23,1.2,-1.0,3.8,7.0,0.4,0,0
2016-11-24,6.6,-1.0,2.3,7.0,0.4,0,0
2016-11-25,9.9,-1.0,-2.0,8.0,0.7,0,0
2016-11-26,3.4,8.0,1.1,7.0,16.8,0,0
2016-11-27,0.8,2.0,-4.1,7.0,0.4,0,0
2016-11-28,0.1,4.0,-5.2,7.0,22.1,0,0
2016-11-29,3.9,4.0,-7.5,8.0,74.8,0,0
2016-11-30,0.3,8.0,-1.3,8.0,31.6,0,0
2016-12-01,0.1,7.0,-3.9,7.0,80.4,0,0
2016-12-02,0.1,8.0,-3.6,9.0,0.7,0,0
2016-12-03,-1.0,8.0,-7.1,8.0,4.2,0,0
2016-12-04,5.3,7.0,-8.7,0.0,54.5,0,0
2016-12-05,-1.0,8.0,-1.4,8.0,34.6,0,0
2016-12-06,-1.0,8.0,-12.7,5.0,92.3,0,0
2016-12-07,0.7,8.0,-1.3,5.0,1.2,0,0
2016-12-08,0.1,9.0,-0.2,7.0,1.7,0,0
2016-12-09,-1.0,9.0,-1.2,8.0,0.6,0,0
2016-12-10,-1.0,9.0,-7.2,0.0,31.7,0,0
