Date,cloud_cover_code,Precipitation amount [mm],Snow depth [cm],Average temperature [°C],Direct solar radiation mean [W/m2],days_above_10cm,days_above_20cm
2009-10-10,0.0,-1.0,-1.0,1.0,163.0,0,0
2009-10-11,0.0,-1.0,-1.0,-0.7,222.0,0,0
2009-10-12,0.0,1.9,-1.0,-1.5,79.9,0,0
2009-10-13,8.0,-1.0,5.0,-0.6,173.0,0,0
2009-10-14,1.0,-1.0,3.0,-1.8,179.9,0,0
2009-10-15,5.0,0.3,5.0,-2.4,4.3,0,0
2009-10-16,0.0,1.9,-1.0,0.5,2.0,0,0
2009-10-17,8.0,0.7,-1.0,0.3,46.4,0,0
2009-10-18,8.0,-1.0,-1.0,1.2,8.8,0,0
2009-10-19,7.0,0.9,-1.0,1.6,2.2,0,0
2009-10-20,7.0,-1.0,-1.0,1.4,2.1,0,0
2009-10-21,8.0,-1.0,-1.0,2.3,2.5,0,0
2009-10-22,8.0,-1.0,-1.0,1.1,2.3,0,0
2009-10-23,8.0,-1.0,-1.0,-0.2,2.1,0,0
2009-10-24,7.0,0.2,-1.0,-0.8,2.1,0,0
2009-10-25,8.0,0.8,-1.0,-1.7,2.2,0,0
2009-10-26,8.0,1.2,-1.0,1.7,2.2,0,0
2009-10-27,9.0,7.5,-1.0,4.9,3.7,0,0
2009-10-28,9.0,0.2,-1.0,2.1,2.2,0,0
2009-10-29,8.0,-1.0,-1.0,-1.7,107.9,0,0
2009-10-30,0.0,-1.0,0.0,-4.0,29.2,0,0
2009-10-31,0.0,-1.0,0.0,-4.4,6.8,0,0
2009-11-01,5.0,-1.0,0.0,-2.6,2.3,0,0
2009-11-02,8.0,-1.0,0.0,-0.3,1.4,0,0
2009-11-03,0.0,-1.0,-1.0,-2.2,1.2,0,0
2009-11-04,7.0,-1.0,0.0,-2.4,1.9,0,0
2009-11-05,7.0,0.2,0.0,-2.4,2.3,0,0
2009-11-06,7.0,1.9,0.0,-3.1,1.7,0,0
2009-11-07,8.0,1.0,0.0,-3.1,1.5,0,0
2009-11-08,8.0,-1.0,3.0,-1.4,2.3,0,0
2009-11-09,9.0,0.4,3.0,-1.3,4.9,0,0
2009-11-10,7.0,19.0,3.0,-0.9,2.4,0,0
2009-11-11,8.0,3.3,24.0,-1.3,1.8,1,1
2009-11-12,8.0,0.6,24.0,-5.2,2.4,2,2
2009-11-13,7.0,0.2,21.0,-7.8,3.1,3,3
2009-11-14,7.0,0.2,19.0,-7.0,3.1,4,0
2009-11-15,8.0,-1.0,16.0,-5.8,2.1,5,0
2009-11-16,8.0,0.9,16.0,-6.5,2.1,6,0
2009-11-17,8.0,1.4,16.0,-1.9,2.2,7,0
2009-11-18,8.0,4.8,16.0,0.2,2.5,8,0
2009-11-19,9.0,3.9,13.0,1.0,3.0,9,0
2009-11-20,8.0,7.0,11.0,0.9,2.1,10,0
2009-11-21,8.0,5.8,7.0,2.9,1.9,0,0
2009-11-22,8.0,-1.0,3.0,1.5,3.0,0,0
2009-11-23,8.0,4.0,0.0,2.2,1.3,0,0
2009-11-24,7.0,3.0,-1.0,3.4,1.9,0,0
2009-11-25,8.0,0.2,-1.0,0.9,1.8,0,0
2009-11-26,8.0,6.8,-1.0,1.5,1.3,0,0
2009-11-27,8.0,2.1,-1.0,3.3,1.9,0,0
2009-11-28,8.0,1.2,-1.0,2.7,1.7,0,0
2009-11-29,9.0,0.3,-1.0,1.7,3.1,0,0
2009-11-30,8.0,-1.0,-1.0,2.3,2.3,0,0
2009-12-01,7.0,2.2,-1.0,2.9,1.9,0,0
2009-12-02,7.0,-1.0,-1.0,-1.8,12.0,0,0
2009-12-03,0.0,0.3,-1.0,-4.1,7.8,0,0
2009-12-04,8.0,-1.0,-1.0,-8.8,4.1,0,0
2009-12-05,8.0,-1.0,-1.0,-6.5,3.2,0,0
2009-12-06,8.0,0.5,-1.0,-4.8,2.7,0,0
2009-12-07,7.0,-1.0,-1.0,-3.3,2.2,0,0
2009-12-08,7.0,-1.0,0.0,-3.9,2.0,0,0
2009-12-09,8.0,-1.0,-1.0,-4.1,2.5,0,0
2009-12-10,1.0,0.6,0.0,-8.2,2.5,0,0
2009-12-11,8.0,0.2,2.0,-4.8,2.2,0,0
2009-12-12,7.0,0.3,2.0,-4.8,2.6,0,0
2009-12-13,7.0,-1.0,2.0,-12.3,1.7,0,0
2009-12-14,5.0,-1.0,2.0,-16.8,3.7,0,0
2009-12-15,8.0,-1.0,2.0,-18.5,4.0,0,0
2009-12-16,9.0,-1.0,3.0,-19.6,2.0,0,0
2009-12-17,0.0,-1.0,4.0,-17.6,3.7,0,0
2009-12-18,3.0,-1.0,4.0,-12.8,2.0,0,0
2009-12-19,8.0,-1.0,4.0,-13.0,3.8,0,0
2009-12-20,5.0,0.2,4.0,-17.2,1.9,0,0
2009-12-21,7.0,5.1,5.0,-11.9,,0,0
2009-12-22,7.0,0.2,11.0,-12.2,,1,0
2009-12-23,7.0,9.1,12.0,-9.3,1.2,2,0
2009-12-24,8.0,3.1,20.0,-12.2,,3,0
2009-12-25,7.0,-1.0,21.0,-22.3,,4,1
2009-12-26,0.0,1.8,21.0,-15.1,4.4,5,2
2009-12-27,8.0,0.4,20.0,-15.5,,6,0
2009-12-28,7.0,-1.0,20.0,-16.1,,7,0
2009-12-29,8.0,-1.0,19.0,-10.9,,8,0
2009-12-30,7.0,0.5,19.0,-14.6,,9,0
2009-12-31,8.0,0.5,21.0,-13.3,1.7,10,1
2010-01-01,7.0,-1.0,21.0,-17.7,2.1,11,2
2010-01-02,5.0,-1.0,22.0,-20.5,3.4,12,3
2010-01-02,5.0,-1.0,22.0,-20.5,3.4,13,4
2010-01-03,0.0,0.8,21.0,-27.3,2.4,14,5
2010-01-04,8.0,2.4,25.0,-17.1,1.4,15,6
2010-01-05,8.0,2.2,30.0,-10.0,2.9,16,7
2010-01-06,8.0,-1.0,29.0,-15.5,3.0,17,8
2010-01-07,8.0,5.3,28.0,-14.7,5.9,18,9
2010-01-08,9.0,0.1,32.0,-17.3,3.8,19,10
2010-01-09,7.0,-1.0,31.0,-20.7,3.8,20,11
2010-01-10,8.0,-1.0,30.0,-17.9,2.3,21,12
2010-01-11,0.0,-1.0,29.0,-8.2,3.1,22,13
2010-01-12,9.0,0.3,28.0,-5.4,2.3,23,14
2010-01-13,8.0,0.2,28.0,-5.9,2.4,24,15
2010-01-14,7.0,0.1,28.0,-7.1,2.7,25,16
2010-01-15,7.0,-1.0,28.0,-10.7,2.9,26,17
2010-01-16,7.0,-1.0,27.0,-9.6,1.5,27,18
2010-01-17,7.0,-1.0,28.0,-10.1,1.4,28,19
2010-01-18,8.0,-1.0,28.0,-10.5,0.6,29,20
2010-01-19,7.0,-1.0,27.0,-19.4,1.1,30,21
2010-01-20,7.0,-1.0,27.0,-23.8,1.9,31,22
2010-01-21,0.0,-1.0,28.0,-26.2,1.8,32,23
2010-01-22,9.0,-1.0,28.0,-26.0,2.3,33,24
2010-01-23,8.0,-1.0,28.0,-25.0,2.7,34,25
2010-01-24,7.0,-1.0,28.0,-26.8,2.8,35,26
2010-01-25,1.0,-1.0,28.0,-24.2,2.0,36,27
2010-01-26,0.0,-1.0,27.0,-25.3,0.9,37,28
2010-01-27,0.0,-1.0,27.0,-23.3,0.5,38,29
2010-01-28,0.0,-1.0,29.0,-23.6,63.3,39,30
2010-01-29,8.0,-1.0,28.0,-17.7,1.4,40,31
2010-01-30,7.0,-1.0,30.0,-14.8,0.8,41,32
2010-01-31,8.0,1.4,31.0,-10.1,2.2,42,33
2010-02-01,8.0,3.4,34.0,-6.6,4.6,43,34
2010-02-02,8.0,1.9,36.0,-5.0,2.4,44,35
2010-02-03,7.0,4.2,37.0,-7.0,2.9,45,36
2010-02-04,7.0,4.1,41.0,-4.8,3.8,46,37
2010-02-05,8.0,0.5,45.0,-7.0,3.3,47,38
2010-02-06,8.0,-1.0,44.0,-7.1,2.3,48,39
2010-02-07,8.0,0.2,44.0,-8.7,3.8,49,40
2010-02-08,7.0,0.9,43.0,-9.3,,50,41
2010-02-09,8.0,-1.0,45.0,-12.8,,51,42
2010-02-10,7.0,-1.0,45.0,-15.1,,52,43
2010-02-11,8.0,0.4,43.0,-13.0,25.7,53,44
2010-02-12,8.0,0.1,45.0,-12.4,62.1,54,45
2010-02-13,9.0,-1.0,44.0,-19.1,2.0,55,46
2010-02-14,8.0,-1.0,44.0,-15.5,30.4,56,47
2010-02-15,0.0,0.3,44.0,-13.4,104.8,57,48
2010-02-16,8.0,0.2,44.0,-11.3,141.2,58,49
2010-02-17,0.0,-1.0,45.0,-22.2,103.4,59,50
2010-02-18,7.0,-1.0,44.0,-25.6,133.0,60,51
2010-02-19,0.0,-1.0,44.0,-25.8,83.0,61,52
2010-02-20,0.0,-1.0,44.0,-27.9,93.5,62,53
2010-02-21,0.0,4.8,44.0,-20.7,173.1,63,54
2010-02-22,9.0,0.0,50.0,-16.0,6.5,64,55
2010-02-23,8.0,7.3,49.0,-14.6,109.9,65,56
2010-02-24,9.0,-1.0,63.0,-13.0,2.6,66,57
2010-02-25,0.0,-1.0,39.0,-16.6,139.9,67,58
2010-02-26,3.0,0.8,38.0,-8.7,168.0,68,59
2010-02-27,8.0,0.8,40.0,-3.2,2.7,69,60
2010-02-28,7.0,1.8,40.0,0.0,6.2,70,61
2010-03-01,7.0,2.5,43.0,-0.6,2.6,71,62
2010-03-02,7.0,3.5,45.0,-1.2,1.2,72,63
2010-03-03,8.0,0.8,50.0,-1.9,13.4,73,64
2010-03-04,8.0,1.1,50.0,-6.0,187.3,74,65
2010-03-05,8.0,0.5,54.0,-11.0,6.7,75,66
2010-03-06,8.0,-1.0,54.0,-12.8,264.4,76,67
2010-03-07,0.0,-1.0,52.0,-17.3,3.0,77,68
2010-03-08,7.0,1.1,53.0,-7.2,80.7,78,69
2010-03-09,3.0,0.6,54.0,-7.6,254.4,79,70
2010-03-10,7.0,5.6,53.0,-7.6,272.0,80,71
2010-03-11,7.0,7.6,63.0,-3.9,93.2,81,72
2010-03-12,8.0,-1.0,60.0,-7.5,223.9,82,73
2010-03-13,0.0,0.7,59.0,-11.3,42.0,83,74
2010-03-14,9.0,-1.0,58.0,-9.9,109.8,84,75
2010-03-15,1.0,-1.0,58.0,-13.5,259.4,85,76
2010-03-16,7.0,-1.0,57.0,-12.8,329.4,86,77
2010-03-17,0.0,-1.0,55.0,-14.1,292.2,87,78
2010-03-18,0.0,1.9,57.0,-9.1,258.2,88,79
2010-03-19,8.0,0.8,57.0,-5.0,252.1,89,80
2010-03-20,7.0,3.6,58.0,-2.9,2.5,90,81
2010-03-21,9.0,-1.0,60.0,-3.4,335.7,91,82
2010-03-22,7.0,-1.0,57.0,-8.8,251.0,92,83
2010-03-23,0.0,-1.0,58.0,-5.0,187.3,93,84
2010-03-24,0.0,-1.0,57.0,-7.0,309.0,94,85
2010-03-25,0.0,0.7,57.0,-7.5,337.5,95,86
2010-03-26,7.0,-1.0,58.0,-2.9,2.1,96,87
2010-03-27,7.0,1.2,58.0,-2.4,64.1,97,88
2010-03-28,8.0,5.5,58.0,0.7,0.7,98,89
2010-03-29,8.0,3.8,53.0,0.7,1.2,99,90
2010-03-30,7.0,1.7,51.0,1.0,2.9,100,91
2010-03-31,7.0,-1.0,46.0,2.6,14.5,101,92
2010-04-01,7.0,-1.0,39.0,5.9,4.5,102,93
2010-04-02,0.0,-1.0,33.0,6.0,15.9,103,94
2010-04-03,0.0,-1.0,30.0,6.2,109.2,104,95
2010-04-04,0.0,-1.0,27.0,5.9,2.0,105,96
2010-04-05,7.0,-1.0,24.0,3.9,2.1,106,97
2010-04-06,7.0,-1.0,26.0,5.8,3.6,107,98
2010-04-07,8.0,3.0,24.0,3.1,1.5,108,99
2010-04-08,8.0,1.8,22.0,1.3,9.8,109,100
2010-04-09,7.0,0.7,20.0,2.8,1.3,110,0
2010-04-10,8.0,1.8,18.0,4.0,1.8,111,0
2010-04-11,7.0,-1.0,14.0,3.6,106.2,112,0
2010-04-12,8.0,-1.0,12.0,3.6,158.5,113,0
2010-04-13,0.0,0.2,6.0,3.5,125.0,0,0
2010-04-14,0.0,-1.0,3.0,2.5,274.2,0,0
2010-04-15,0.0,0.4,-1.0,2.6,160.3,0,0
2010-04-16,8.0,1.5,-1.0,2.2,14.2,0,0
2010-04-17,8.0,3.4,-1.0,2.6,325.7,0,0
2010-04-18,7.0,11.9,3.0,0.7,43.8,0,0
2010-04-19,7.0,-1.0,2.0,1.4,454.0,0,0
2010-04-20,5.0,-1.0,-1.0,1.4,66.2,0,0
2010-04-21,0.0,-1.0,-1.0,2.8,236.2,0,0
2010-04-22,5.0,4.3,-1.0,0.9,251.1,0,0
2010-04-23,8.0,0.7,-1.0,0.7,1.4,0,0
2010-04-24,7.0,1.2,-1.0,0.3,30.5,0,0
2010-04-25,8.0,-1.0,-1.0,0.5,276.6,0,0
2010-04-26,0.0,-1.0,-1.0,4.1,139.8,0,0
2010-04-27,7.0,1.0,-1.0,6.2,204.5,0,0
2010-04-28,8.0,-1.0,-1.0,2.9,412.7,0,0
2010-04-29,7.0,1.7,-1.0,2.2,389.6,0,0
2010-04-30,7.0,0.3,-1.0,4.1,208.4,0,0
2010-05-01,8.0,5.3,-1.0,7.4,1.0,0,0
2010-05-02,5.0,0.9,-1.0,5.2,1.3,0,0
2010-05-03,1.0,-1.0,-1.0,4.6,114.4,0,0
2010-05-04,1.0,7.5,-1.0,0.6,411.1,0,0
2010-05-05,8.0,2.1,-1.0,1.7,122.3,0,0
2010-05-06,7.0,-1.0,-1.0,4.5,14.4,0,0
2010-05-07,0.0,5.8,-1.0,4.5,330.1,0,0
2010-05-08,8.0,5.9,-1.0,2.0,465.0,0,0
2010-05-09,7.0,1.9,-1.0,10.6,8.4,0,0
2010-05-10,8.0,0.5,-1.0,9.1,122.8,0,0
2010-05-11,8.0,-1.0,-1.0,8.5,63.4,0,0
2010-05-12,3.0,-1.0,-1.0,11.9,1.9,0,0
2010-05-13,0.0,0.8,-1.0,13.9,328.8,0,0
2010-05-14,0.0,-1.0,-1.0,19.8,172.2,0,0
2010-05-15,3.0,-1.0,-1.0,19.5,393.3,0,0
2010-05-16,1.0,-1.0,-1.0,20.4,331.7,0,0
2010-05-17,0.0,1.7,-1.0,18.5,442.2,0,0
2010-05-18,7.0,-1.0,-1.0,18.1,476.4,0,0
2010-05-19,0.0,-1.0,-1.0,17.4,397.1,0,0
2010-05-20,0.0,-1.0,-1.0,18.3,297.6,0,0
2010-05-21,0.0,-1.0,-1.0,19.5,107.9,0,0
2010-05-22,1.0,-1.0,-1.0,10.1,87.7,0,0
2010-05-23,0.0,-1.0,-1.0,10.9,2.6,0,0
2010-05-24,1.0,5.2,-1.0,13.4,1.7,0,0
2010-05-25,8.0,2.2,-1.0,9.7,0.7,0,0
2010-05-26,7.0,5.5,-1.0,8.2,293.5,0,0
2010-05-27,7.0,-1.0,-1.0,9.5,552.6,0,0
2010-05-28,8.0,2.4,-1.0,9.4,428.9,0,0
2010-05-29,7.0,11.3,-1.0,10.3,,0,0
2010-05-30,7.0,5.0,-1.0,8.7,,0,0
2010-05-31,1.0,-1.0,-1.0,12.5,93.3,0,0
2010-06-01,0.0,-1.0,-1.0,14.6,357.0,0,0
2010-06-02,0.0,6.4,-1.0,10.2,450.6,0,0
2010-06-03,7.0,6.3,-1.0,11.2,34.4,0,0
2010-06-04,5.0,3.0,-1.0,10.4,2.2,0,0
2010-06-05,7.0,4.0,-1.0,6.0,103.8,0,0
2010-06-06,7.0,0.5,-1.0,7.6,4.8,0,0
2010-06-07,0.0,-1.0,-1.0,8.1,102.8,0,0
2010-06-08,0.0,-1.0,-1.0,9.1,159.0,0,0
2010-06-09,0.0,7.1,-1.0,10.7,135.9,0,0
2010-06-10,7.0,2.2,-1.0,12.3,155.4,0,0
2010-06-11,0.0,12.6,-1.0,14.5,117.4,0,0
2010-06-12,8.0,12.6,-1.0,11.9,490.6,0,0
2010-06-13,1.0,0.4,-1.0,10.9,617.7,0,0
2010-06-14,8.0,-1.0,-1.0,10.5,158.0,0,0
2010-06-15,0.0,22.6,-1.0,11.2,133.2,0,0
2010-06-16,7.0,3.1,-1.0,8.4,226.1,0,0
2010-06-17,5.0,-1.0,-1.0,11.3,163.8,0,0
2010-06-18,8.0,0.8,-1.0,13.6,103.8,0,0
2010-06-19,8.0,-1.0,-1.0,16.3,39.6,0,0
2010-06-20,7.0,2.3,-1.0,15.0,44.9,0,0
2010-06-21,1.0,13.0,-1.0,10.9,51.5,0,0
2010-06-22,7.0,-1.0,-1.0,13.2,388.0,0,0
2010-06-23,5.0,-1.0,-1.0,14.8,100.0,0,0
2010-06-24,0.0,-1.0,-1.0,16.6,117.0,0,0
2010-06-25,0.0,-1.0,-1.0,17.9,466.5,0,0
2010-06-26,7.0,-1.0,-1.0,18.7,27.3,0,0
2010-06-27,7.0,-1.0,-1.0,14.9,75.5,0,0
2010-06-28,1.0,-1.0,-1.0,13.9,55.0,0,0
2010-06-29,0.0,-1.0,-1.0,15.2,398.5,0,0
2010-06-30,0.0,-1.0,-1.0,18.8,35.7,0,0
2010-07-01,7.0,2.2,-1.0,19.1,64.7,0,0
2010-07-02,0.0,3.0,-1.0,16.1,39.7,0,0
2010-07-03,7.0,-1.0,-1.0,15.4,34.8,0,0
2010-07-04,0.0,-1.0,-1.0,20.6,29.3,0,0
2010-07-05,0.0,-1.0,-1.0,21.4,21.1,0,0
2010-07-06,0.0,-1.0,-1.0,22.1,372.7,0,0
2010-07-07,9.0,-1.0,-1.0,23.7,90.1,0,0
2010-07-08,0.0,0.5,-1.0,22.4,430.3,0,0
2010-07-09,0.0,1.6,-1.0,21.9,9.9,0,0
2010-07-10,3.0,-1.0,-1.0,21.3,133.3,0,0
2010-07-11,5.0,-1.0,-1.0,22.3,288.7,0,0
2010-07-12,0.0,-1.0,-1.0,22.8,168.7,0,0
2010-07-13,0.0,-1.0,-1.0,26.0,327.4,0,0
2010-07-14,0.0,-1.0,-1.0,25.9,135.5,0,0
2010-07-15,0.0,-1.0,-1.0,24.9,30.3,0,0
2010-07-16,5.0,1.1,-1.0,22.4,159.9,0,0
2010-07-17,0.0,-1.0,-1.0,17.1,80.5,0,0
2010-07-18,8.0,9.9,-1.0,15.7,64.3,0,0
2010-07-19,7.0,2.0,-1.0,18.8,314.8,0,0
2010-07-20,0.0,0.1,-1.0,19.0,290.1,0,0
2010-07-21,0.0,2.6,-1.0,20.2,101.8,0,0
2010-07-22,0.0,-1.0,-1.0,22.4,11.2,0,0
2010-07-23,0.0,-1.0,-1.0,18.9,196.1,0,0
2010-07-24,7.0,1.6,-1.0,12.2,566.5,0,0
2010-07-25,7.0,-1.0,-1.0,18.4,10.6,0,0
2010-07-26,3.0,-1.0,-1.0,25.1,71.6,0,0
2010-07-27,0.0,0.3,-1.0,25.1,69.8,0,0
2010-07-28,0.0,-1.0,-1.0,26.5,55.9,0,0
2010-07-29,1.0,-1.0,-1.0,28.0,20.8,0,0
2010-07-30,0.0,-1.0,-1.0,22.8,151.1,0,0
2010-07-31,0.0,6.7,-1.0,20.3,59.9,0,0
2010-08-01,0.0,-1.0,-1.0,18.6,432.1,0,0
2010-08-02,0.0,-1.0,-1.0,19.8,51.8,0,0
2010-08-03,3.0,-1.0,-1.0,20.8,133.8,0,0
2010-08-04,7.0,1.7,-1.0,22.3,2.7,0,0
2010-08-05,9.0,-1.0,-1.0,20.2,2.8,0,0
2010-08-06,7.0,-1.0,-1.0,21.9,373.7,0,0
2010-08-07,7.0,-1.0,-1.0,25.0,192.1,0,0
2010-08-08,1.0,0.8,-1.0,25.7,121.6,0,0
2010-08-09,0.0,-1.0,-1.0,24.3,0.5,0,0
2010-08-10,0.0,0.6,-1.0,20.4,1.1,0,0
2010-08-11,7.0,1.8,-1.0,18.3,84.3,0,0
2010-08-12,0.0,-1.0,-1.0,19.3,54.8,0,0
2010-08-13,0.0,-1.0,-1.0,19.7,134.0,0,0
2010-08-14,0.0,3.7,-1.0,21.7,120.0,0,0
2010-08-15,7.0,-1.0,-1.0,20.0,290.4,0,0
2010-08-16,0.0,-1.0,-1.0,12.3,474.0,0,0
2010-08-17,0.0,-1.0,-1.0,11.5,197.6,0,0
2010-08-18,0.0,-1.0,-1.0,10.6,196.8,0,0
2010-08-19,0.0,-1.0,-1.0,9.7,1.5,0,0
2010-08-20,7.0,-1.0,-1.0,10.6,202.1,0,0
2010-08-21,8.0,7.1,-1.0,14.9,4.0,0,0
2010-08-22,7.0,4.5,-1.0,14.3,10.5,0,0
2010-08-23,7.0,5.4,-1.0,13.1,146.4,0,0
2010-08-24,8.0,4.0,-1.0,9.4,11.5,0,0
2010-08-25,8.0,7.9,-1.0,10.1,2.8,0,0
2010-08-26,8.0,3.0,-1.0,8.8,22.3,0,0
2010-08-27,7.0,-1.0,-1.0,7.4,29.6,0,0
2010-08-28,8.0,-1.0,-1.0,7.7,11.8,0,0
2010-08-29,7.0,-1.0,-1.0,7.7,12.1,0,0
2010-08-30,7.0,-1.0,-1.0,7.2,141.6,0,0
2010-08-31,7.0,-1.0,-1.0,8.0,52.9,0,0
2010-09-01,0.0,1.9,-1.0,9.3,84.0,0,0
2010-09-02,8.0,11.8,-1.0,8.8,4.2,0,0
2010-09-03,8.0,3.0,-1.0,6.3,7.8,0,0
2010-09-04,8.0,0.9,-1.0,6.3,104.4,0,0
2010-09-05,7.0,0.1,-1.0,7.8,26.1,0,0
2010-09-06,0.0,-1.0,-1.0,8.5,1.8,0,0
2010-09-07,8.0,0.2,-1.0,11.1,198.2,0,0
2010-09-08,3.0,-1.0,-1.0,12.4,339.6,0,0
2010-09-09,0.0,-1.0,-1.0,12.4,8.9,0,0
2010-09-10,0.0,-1.0,-1.0,12.6,179.8,0,0
2010-09-11,8.0,-1.0,-1.0,13.2,195.0,0,0
2010-09-12,8.0,2.3,-1.0,13.1,1.3,0,0
2010-09-13,7.0,8.8,-1.0,13.7,25.7,0,0
2010-09-14,7.0,5.2,-1.0,13.9,53.5,0,0
2010-09-15,7.0,2.7,-1.0,13.0,0.6,0,0
2010-09-16,7.0,-1.0,-1.0,11.5,38.4,0,0
2010-09-17,0.0,-1.0,-1.0,8.8,12.6,0,0
2010-09-18,7.0,4.3,-1.0,10.4,5.5,0,0
2010-09-19,7.0,6.0,-1.0,9.1,1.0,0,0
2010-09-20,7.0,0.5,-1.0,9.6,33.9,0,0
2010-09-21,1.0,1.7,-1.0,8.8,1.9,0,0
2010-09-22,7.0,3.7,-1.0,10.0,1.4,0,0
2010-09-23,7.0,1.0,-1.0,8.9,1.1,0,0
2010-09-24,7.0,0.2,-1.0,10.8,0.9,0,0
2010-09-25,7.0,2.0,-1.0,10.8,1.3,0,0
2010-09-26,8.0,-1.0,-1.0,5.5,0.8,0,0
2010-09-27,0.0,-1.0,-1.0,2.7,1.6,0,0
2010-09-28,3.0,-1.0,-1.0,3.9,28.5,0,0
2010-09-29,7.0,-1.0,-1.0,4.7,59.8,0,0
2010-09-30,0.0,-1.0,-1.0,4.9,139.1,0,0
2010-10-01,0.0,-1.0,-1.0,4.5,75.8,0,0
2010-10-02,8.0,-1.0,-1.0,5.0,0.7,0,0
2010-10-03,7.0,-1.0,-1.0,5.9,40.8,0,0
2010-10-04,0.0,-1.0,-1.0,6.8,0.5,0,0
2010-10-05,7.0,-1.0,-1.0,6.4,0.0,0,0
2010-10-06,0.0,-1.0,-1.0,5.4,1.5,0,0
2010-10-07,0.0,-1.0,-1.0,6.0,0.2,0,0
2010-10-08,0.0,-1.0,-1.0,5.8,15.1,0,0
2010-10-09,7.0,0.2,-1.0,7.7,23.2,0,0
2010-10-10,8.0,7.6,-1.0,4.7,71.9,0,0
2010-10-11,7.0,3.2,-1.0,2.2,50.5,0,0
2010-10-12,7.0,1.2,-1.0,0.0,98.8,0,0
2010-10-13,8.0,0.4,-1.0,1.3,3.4,0,0
2010-10-14,7.0,1.6,-1.0,0.3,20.9,0,0
2010-10-15,7.0,1.3,-1.0,-0.1,0.9,0,0
2010-10-16,8.0,-1.0,-1.0,0.0,22.7,0,0
2010-10-17,8.0,2.1,-1.0,0.6,67.7,0,0
2010-10-18,7.0,-1.0,-1.0,3.3,1.5,0,0
2010-10-19,1.0,1.8,-1.0,3.7,0.6,0,0
2010-10-20,8.0,14.2,-1.0,3.2,1.3,0,0
2010-10-21,7.0,0.8,-1.0,1.7,2.3,0,0
2010-10-22,8.0,-1.0,0.0,-1.0,3.1,0,0
2010-10-23,7.0,1.4,-1.0,-0.8,1.8,0,0
2010-10-24,7.0,4.7,0.0,1.2,2.4,0,0
2010-10-25,8.0,2.5,-1.0,1.6,2.0,0,0
2010-10-26,8.0,-1.0,-1.0,-0.6,90.6,0,0
2010-10-27,7.0,-1.0,-1.0,-1.7,1.7,0,0
2010-10-28,1.0,3.4,-1.0,-0.2,1.2,0,0
2010-10-29,7.0,1.3,-1.0,3.8,1.3,0,0
2010-10-30,7.0,1.1,-1.0,1.6,9.0,0,0
2010-10-31,9.0,3.7,-1.0,5.4,43.0,0,0
2010-11-01,7.0,1.4,-1.0,5.5,0.6,0,0
2010-11-02,7.0,-1.0,-1.0,1.5,95.6,0,0
2010-11-03,7.0,6.4,-1.0,4.1,1.5,0,0
2010-11-04,8.0,8.0,-1.0,4.7,2.0,0,0
2010-11-05,8.0,0.2,-1.0,-0.1,70.4,0,0
2010-11-06,0.0,0.6,-1.0,-5.3,3.7,0,0
2010-11-07,7.0,1.3,0.0,-2.2,4.9,0,0
2010-11-08,5.0,-1.0,2.0,-2.1,39.1,0,0
2010-11-09,8.0,9.4,3.0,-4.5,82.4,0,0
2010-11-10,8.0,1.2,8.0,-2.3,1.8,0,0
2010-11-11,8.0,6.6,8.0,-1.3,1.3,0,0
2010-11-12,8.0,8.8,15.0,-1.2,2.2,1,0
2010-11-13,7.0,3.7,14.0,-0.3,2.9,2,0
2010-11-14,8.0,2.2,17.0,-1.8,4.3,3,0
2010-11-15,8.0,4.5,18.0,0.0,3.8,4,0
2010-11-16,9.0,0.2,16.0,-1.0,65.0,5,0
2010-11-17,8.0,-1.0,15.0,-6.7,58.9,6,0
2010-11-18,7.0,10.7,13.0,-7.5,1.3,7,0
2010-11-19,8.0,-1.0,22.0,-7.0,2.7,8,1
2010-11-20,8.0,-1.0,21.0,-7.9,4.2,9,2
2010-11-21,8.0,-1.0,21.0,-9.9,3.5,10,3
2010-11-22,8.0,0.4,20.0,-7.9,1.1,11,0
2010-11-23,7.0,-1.0,20.0,-10.5,5.2,12,0
2010-11-24,8.0,-1.0,19.0,-9.5,3.4,13,0
2010-11-25,7.0,1.2,20.0,-12.1,2.7,14,0
2010-11-26,7.0,0.7,22.0,-11.6,2.4,15,1
2010-11-27,7.0,-1.0,25.0,-13.7,3.3,16,2
2010-11-28,0.0,0.3,24.0,-17.0,2.5,17,3
2010-11-29,1.0,-1.0,24.0,-18.7,2.5,18,4
2010-11-30,8.0,-1.0,24.0,-18.0,4.4,19,5
2010-12-01,5.0,-1.0,25.0,-20.9,2.2,20,6
2010-12-02,7.0,-1.0,25.0,-8.0,1.5,21,7
2010-12-03,8.0,0.2,24.0,-8.6,0.7,22,8
2010-12-04,8.0,0.6,24.0,-11.0,1.1,23,9
2010-12-05,8.0,-1.0,26.0,-12.0,1.0,24,10
2010-12-06,8.0,2.0,26.0,-5.8,0.9,25,11
2010-12-07,7.0,4.7,28.0,-8.6,1.4,26,12
2010-12-08,7.0,-1.0,36.0,-6.9,4.3,27,13
2010-12-09,8.0,-1.0,35.0,-6.3,3.4,28,14
2010-12-10,8.0,1.3,33.0,-8.0,3.6,29,15
2010-12-11,8.0,-1.0,33.0,-13.5,2.3,30,16
2010-12-12,0.0,-1.0,32.0,-18.4,1.5,31,17
