Date,cloud_cover_code,Precipitation amount [mm],Snow depth [cm],Average temperature [°C],Direct solar radiation mean [W/m2],days_above_10cm,days_above_20cm
2009-12-06,7.0,-1.0,3.0,-3.8,2.7,0,0
2009-12-07,7.0,0.0,3.0,-2.4,2.2,0,0
2009-12-08,7.0,-1.0,3.0,-1.9,2.0,0,0
2009-12-09,8.0,-1.0,3.0,-1.8,2.5,0,0
2009-12-10,8.0,-1.0,3.0,-2.7,2.5,0,0
2009-12-11,7.0,0.1,3.0,-5.1,2.2,0,0
2009-12-12,8.0,1.6,3.0,-4.0,2.6,0,0
2009-12-13,8.0,-1.0,5.0,-12.5,1.7,0,0
2009-12-14,7.0,-1.0,5.0,-14.7,3.7,0,0
2009-12-15,4.0,-1.0,5.0,-14.7,4.0,0,0
2009-12-16,7.0,-1.0,5.0,-19.0,2.0,0,0
2009-12-17,0.0,0.1,5.0,-14.5,3.7,0,0
2009-12-18,5.0,0.0,5.0,-10.1,2.0,0,0
2009-12-19,7.0,-1.0,5.0,-8.9,3.8,0,0
2009-12-20,7.0,1.0,5.0,-16.5,1.9,0,0
2009-12-21,7.0,2.6,6.0,-12.5,,0,0
2009-12-22,8.0,1.0,10.0,-13.1,,0,0
2009-12-23,8.0,1.0,12.0,-8.5,1.2,1,0
2009-12-24,8.0,3.0,19.0,-12.3,,2,0
2009-12-25,3.0,-1.0,22.0,-22.8,,3,1
2009-12-26,0.0,-1.0,22.0,-17.8,4.4,4,2
2009-12-27,8.0,1.5,22.0,-14.7,,5,3
2009-12-28,7.0,1.5,23.0,-19.3,,6,4
2009-12-29,8.0,0.2,23.0,-6.9,,7,5
2009-12-30,8.0,0.3,23.0,-13.0,,8,6
2009-12-31,8.0,0.1,22.0,-12.1,1.7,9,7
2010-01-01,8.0,0.1,22.0,-15.4,2.1,10,8
2010-01-02,8.0,2.0,22.0,-19.4,3.4,11,9
2010-01-03,6.0,0.6,26.0,-22.9,2.4,12,10
2010-01-04,8.0,3.8,27.0,-20.2,1.4,13,11
2010-01-05,8.0,-1.0,31.0,-18.7,2.9,14,12
2010-01-06,8.0,-1.0,31.0,-21.8,3.0,15,13
2010-01-07,7.0,-1.0,31.0,-28.6,5.9,16,14
2010-01-08,7.0,-1.0,31.0,-23.8,3.8,17,15
2010-01-09,7.0,-1.0,31.0,-23.3,3.8,18,16
2010-01-10,8.0,-1.0,31.0,-12.0,2.3,19,17
2010-01-11,0.0,-1.0,31.0,-7.0,3.1,20,18
2010-01-12,8.0,-1.0,31.0,-4.8,2.3,21,19
2010-01-13,7.0,-1.0,31.0,-6.5,2.4,22,20
2010-01-14,8.0,-1.0,31.0,-8.7,2.7,23,21
2010-01-15,8.0,-1.0,31.0,-12.1,2.9,24,22
2010-01-16,8.0,0.1,31.0,-7.2,1.5,25,23
2010-01-17,8.0,0.9,31.0,-6.1,1.4,26,24
2010-01-18,8.0,-1.0,28.0,-10.0,0.6,27,25
2010-01-19,0.0,0.0,28.0,-15.3,1.1,28,26
2010-01-20,7.0,0.0,28.0,-17.5,1.9,29,27
2010-01-21,0.0,-1.0,28.0,-22.7,1.8,30,28
2010-01-22,0.0,-1.0,28.0,-25.5,2.3,31,29
2010-01-23,0.0,-1.0,27.0,-27.3,2.7,32,30
2010-01-24,7.0,0.0,27.0,-26.7,2.8,33,31
2010-01-25,8.0,0.1,27.0,-19.5,2.0,34,32
2010-01-26,8.0,-1.0,27.0,-21.9,0.9,35,33
2010-01-27,7.0,-1.0,27.0,-21.3,0.5,36,34
2010-01-28,7.0,0.5,27.0,-23.8,63.3,37,35
2010-01-29,8.0,0.7,27.0,-20.1,1.4,38,36
2010-01-30,8.0,0.3,27.0,-15.8,0.8,39,37
2010-01-31,7.0,1.8,27.0,-11.5,2.2,40,38
2010-02-01,8.0,7.0,30.0,-7.8,4.6,41,39
2010-02-02,8.0,1.9,42.0,-6.5,2.4,42,40
2010-02-03,7.0,1.8,39.0,-8.7,2.9,43,41
2010-02-04,0.0,3.2,41.0,-7.9,3.8,44,42
2010-02-05,7.0,2.0,42.0,-4.8,3.3,45,43
2010-02-06,7.0,2.8,41.0,-4.9,2.3,46,44
2010-02-07,8.0,1.4,41.0,-5.2,3.8,47,45
2010-02-08,8.0,1.0,42.0,-6.6,,48,46
2010-02-09,7.0,0.4,42.0,-10.9,,49,47
2010-02-10,8.0,0.1,42.0,-19.1,,50,48
2010-02-11,8.0,0.8,42.0,-18.0,25.7,51,49
2010-02-12,8.0,0.0,43.0,-15.9,62.1,52,50
2010-02-13,0.0,1.2,42.0,-20.3,2.0,53,51
2010-02-14,5.0,-1.0,43.0,-12.4,30.4,54,52
2010-02-15,2.0,0.5,43.0,-9.4,104.8,55,53
2010-02-16,8.0,-1.0,45.0,-13.1,141.2,56,54
2010-02-17,0.0,-1.0,45.0,-23.8,103.4,57,55
2010-02-18,0.0,-1.0,44.0,-27.9,133.0,58,56
2010-02-19,2.0,-1.0,44.0,-26.9,83.0,59,57
2010-02-20,0.0,-1.0,44.0,-31.3,93.5,60,58
2010-02-21,0.0,2.1,44.0,-24.7,173.1,61,59
2010-02-22,8.0,0.4,40.0,-18.3,6.5,62,60
2010-02-23,7.0,5.8,40.0,-17.0,109.9,63,61
2010-02-24,8.0,1.4,47.0,-15.7,2.6,64,62
2010-02-25,0.0,0.1,47.0,-14.6,139.9,65,63
2010-02-26,6.0,2.0,47.0,-8.9,168.0,66,64
2010-02-27,7.0,0.1,49.0,-3.5,2.7,67,65
2010-02-28,8.0,1.8,48.0,-0.3,6.2,68,66
2010-03-01,8.0,4.8,49.0,0.0,2.6,69,67
2010-03-02,8.0,5.0,50.0,-1.8,1.2,70,68
2010-03-03,8.0,2.5,55.0,-2.8,13.4,71,69
2010-03-04,8.0,0.3,60.0,-6.2,187.3,72,70
2010-03-05,0.0,1.6,58.0,-11.0,6.7,73,71
2010-03-06,7.0,-1.0,61.0,-10.9,264.4,74,72
2010-03-07,0.0,-1.0,61.0,-15.8,3.0,75,73
2010-03-08,8.0,0.0,54.0,-4.2,80.7,76,74
2010-03-09,0.0,0.9,53.0,-6.5,254.4,77,75
2010-03-10,7.0,0.8,54.0,-6.8,272.0,78,76
2010-03-11,7.0,7.3,54.0,-5.8,93.2,79,77
2010-03-12,4.0,0.0,61.0,-8.9,223.9,80,78
2010-03-13,0.0,0.0,61.0,-13.8,42.0,81,79
2010-03-14,2.0,0.5,60.0,-13.4,109.8,82,80
2010-03-15,8.0,0.1,61.0,-15.4,259.4,83,81
2010-03-16,0.0,0.0,60.0,-16.7,329.4,84,82
2010-03-17,0.0,0.2,60.0,-14.2,292.2,85,83
2010-03-18,0.0,1.2,60.0,-11.3,258.2,86,84
2010-03-19,8.0,1.9,60.0,-5.2,252.1,87,85
2010-03-20,8.0,2.8,60.0,-3.2,2.5,88,86
2010-03-21,8.0,0.0,63.0,-6.2,335.7,89,87
2010-03-22,5.0,-1.0,62.0,-8.7,251.0,90,88
2010-03-23,0.0,-1.0,62.0,-5.1,187.3,91,89
2010-03-24,0.0,-1.0,62.0,-7.1,309.0,92,90
2010-03-25,0.0,3.1,62.0,-8.7,337.5,93,91
2010-03-26,8.0,6.7,63.0,-2.4,2.1,94,92
2010-03-27,8.0,4.0,70.0,-2.6,64.1,95,93
2010-03-28,8.0,4.1,70.0,-1.2,0.7,96,94
2010-03-29,8.0,6.5,69.0,0.5,1.2,97,95
2010-03-30,7.0,0.0,65.0,0.0,2.9,98,96
2010-03-31,8.0,0.3,61.0,0.6,14.5,99,97
2010-04-01,8.0,-1.0,58.0,4.8,4.5,100,98
2010-04-02,8.0,-1.0,50.0,2.7,15.9,101,99
2010-04-03,9.0,0.2,46.0,2.8,109.2,102,100
2010-04-04,7.0,6.7,40.0,3.4,2.0,103,101
2010-04-05,7.0,-1.0,35.0,3.0,2.1,104,102
2010-04-06,7.0,0.3,31.0,3.0,3.6,105,103
2010-04-07,7.0,0.5,28.0,1.9,1.5,106,104
2010-04-08,8.0,0.2,28.0,1.1,9.8,107,105
2010-04-09,9.0,3.0,27.0,2.1,1.3,108,106
2010-04-10,8.0,0.5,22.0,3.4,1.8,109,107
2010-04-11,8.0,-1.0,15.0,3.1,106.2,110,0
2010-04-12,7.0,0.5,12.0,4.8,158.5,111,0
2010-04-13,8.0,-1.0,2.0,4.9,125.0,0,0
2010-04-14,7.0,0.0,0.0,1.3,274.2,0,0
2010-04-15,0.0,3.4,0.0,2.3,160.3,0,0
2010-04-16,8.0,0.6,0.0,2.4,14.2,0,0
2010-04-17,0.0,1.8,0.0,1.5,325.7,0,0
2010-04-18,8.0,0.7,0.0,0.6,43.8,0,0
2010-04-19,7.0,1.2,0.0,1.3,454.0,0,0
2010-04-20,0.0,0.0,0.0,0.2,66.2,0,0
2010-04-21,0.0,0.0,0.0,1.6,236.2,0,0
2010-04-22,0.0,1.5,0.0,1.8,251.1,0,0
2010-04-23,7.0,0.3,0.0,-0.3,1.4,0,0
2010-04-24,8.0,2.4,0.0,0.0,30.5,0,0
2010-04-25,7.0,0.0,0.0,-0.3,276.6,0,0
2010-04-26,0.0,2.7,0.0,4.4,139.8,0,0
2010-04-27,7.0,-1.0,0.0,3.6,204.5,0,0
2010-04-28,2.0,-1.0,0.0,1.6,412.7,0,0
2010-04-29,7.0,-1.0,0.0,2.8,389.6,0,0
2010-04-30,8.0,1.8,0.0,3.2,208.4,0,0
2010-05-01,8.0,9.8,-1.0,6.1,1.0,0,0
2010-05-02,8.0,3.9,-1.0,3.8,1.3,0,0
2010-05-03,7.0,-1.0,-1.0,3.3,114.4,0,0
2010-05-04,0.0,-1.0,-1.0,2.8,411.1,0,0
2010-05-05,7.0,-1.0,-1.0,4.0,122.3,0,0
2010-05-06,7.0,-1.0,-1.0,3.0,14.4,0,0
2010-05-07,0.0,-1.0,-1.0,2.7,330.1,0,0
2010-05-08,7.0,6.1,-1.0,3.6,465.0,0,0
2010-05-09,8.0,0.6,-1.0,3.9,8.4,0,0
2010-05-10,9.0,1.4,-1.0,6.6,122.8,0,0
2010-05-11,8.0,-1.0,-1.0,8.6,63.4,0,0
2010-05-12,8.0,-1.0,-1.0,11.7,1.9,0,0
2010-05-13,0.0,0.5,-1.0,12.9,328.8,0,0
2010-05-14,7.0,-1.0,-1.0,17.8,172.2,0,0
2010-05-15,0.0,0.0,-1.0,18.2,393.3,0,0
2010-05-16,7.0,2.4,-1.0,19.1,331.7,0,0
2010-05-17,0.0,-1.0,-1.0,16.4,442.2,0,0
2010-05-18,7.0,-1.0,-1.0,18.5,476.4,0,0
2010-05-19,7.0,-1.0,-1.0,17.7,397.1,0,0
2010-05-20,0.0,-1.0,-1.0,18.5,297.6,0,0
2010-05-21,0.0,-1.0,-1.0,16.2,107.9,0,0
2010-05-22,3.0,0.0,-1.0,10.5,87.7,0,0
2010-05-23,3.0,10.6,-1.0,9.9,2.6,0,0
2010-05-24,7.0,7.8,-1.0,12.8,1.7,0,0
2010-05-25,8.0,2.5,-1.0,10.6,0.7,0,0
2010-05-26,7.0,0.7,-1.0,9.8,293.5,0,0
2010-05-27,1.0,-1.0,-1.0,9.1,552.6,0,0
2010-05-28,3.0,3.0,-1.0,8.5,428.9,0,0
2010-05-29,7.0,2.8,-1.0,9.8,,0,0
2010-05-30,6.0,1.2,-1.0,8.4,,0,0
2010-05-31,2.0,-1.0,-1.0,11.6,93.3,0,0
2010-06-01,0.0,-1.0,-1.0,12.1,357.0,0,0
2010-06-02,0.0,-1.0,-1.0,13.4,450.6,0,0
2010-06-03,0.0,4.7,-1.0,11.6,34.4,0,0
2010-06-04,6.0,9.4,-1.0,7.0,2.2,0,0
2010-06-05,7.0,-1.0,-1.0,6.0,103.8,0,0
2010-06-06,4.0,-1.0,-1.0,7.3,4.8,0,0
2010-06-07,6.0,1.0,-1.0,7.4,102.8,0,0
2010-06-08,0.0,-1.0,-1.0,8.8,159.0,0,0
2010-06-09,0.0,-1.0,-1.0,9.6,135.9,0,0
2010-06-10,8.0,-1.0,-1.0,12.4,155.4,0,0
2010-06-11,0.0,-1.0,-1.0,13.5,117.4,0,0
2010-06-12,7.0,28.9,-1.0,10.0,490.6,0,0
2010-06-13,8.0,0.1,-1.0,6.7,617.7,0,0
2010-06-14,0.0,0.5,-1.0,9.9,158.0,0,0
2010-06-15,7.0,4.0,-1.0,11.2,133.2,0,0
2010-06-16,8.0,-1.0,-1.0,10.1,226.1,0,0
2010-06-17,7.0,-1.0,-1.0,12.9,163.8,0,0
2010-06-18,6.0,0.1,-1.0,13.7,103.8,0,0
2010-06-19,8.0,0.1,-1.0,15.7,39.6,0,0
2010-06-20,7.0,2.9,-1.0,14.6,44.9,0,0
2010-06-21,7.0,-1.0,-1.0,12.0,51.5,0,0
2010-06-22,0.0,-1.0,-1.0,11.3,388.0,0,0
2010-06-23,0.0,-1.0,-1.0,12.7,100.0,0,0
2010-06-24,0.0,-1.0,-1.0,15.0,117.0,0,0
2010-06-25,0.0,17.1,-1.0,17.5,466.5,0,0
2010-06-26,7.0,10.8,-1.0,16.4,27.3,0,0
2010-06-27,0.0,-1.0,-1.0,12.0,75.5,0,0
2010-06-28,0.0,-1.0,-1.0,12.2,55.0,0,0
2010-06-29,0.0,-1.0,-1.0,15.4,398.5,0,0
2010-06-30,0.0,-1.0,-1.0,19.4,35.7,0,0
2010-07-01,7.0,6.6,-1.0,17.0,64.7,0,0
2010-07-02,7.0,0.0,-1.0,12.7,39.7,0,0
2010-07-03,8.0,-1.0,-1.0,16.1,34.8,0,0
2010-07-04,7.0,34.9,-1.0,21.4,29.3,0,0
2010-07-05,7.0,-1.0,-1.0,21.8,21.1,0,0
2010-07-06,0.0,0.1,-1.0,21.2,372.7,0,0
2010-07-07,0.0,2.8,-1.0,20.6,90.1,0,0
2010-07-08,8.0,-1.0,-1.0,19.5,430.3,0,0
2010-07-09,7.0,0.0,-1.0,21.0,9.9,0,0
2010-07-10,7.0,-1.0,-1.0,20.4,133.3,0,0
2010-07-11,2.0,-1.0,-1.0,19.7,288.7,0,0
2010-07-12,0.0,7.2,-1.0,21.2,168.7,0,0
2010-07-13,7.0,-1.0,-1.0,24.7,327.4,0,0
2010-07-14,0.0,19.8,-1.0,23.5,135.5,0,0
2010-07-15,7.0,1.6,-1.0,21.2,30.3,0,0
2010-07-16,0.0,9.3,-1.0,15.8,159.9,0,0
2010-07-17,8.0,-1.0,-1.0,14.0,80.5,0,0
2010-07-18,0.0,0.1,-1.0,17.1,64.3,0,0
2010-07-19,7.0,-1.0,-1.0,17.8,314.8,0,0
2010-07-20,5.0,0.3,-1.0,18.0,290.1,0,0
2010-07-21,7.0,4.8,-1.0,19.1,101.8,0,0
2010-07-22,7.0,1.7,-1.0,22.0,11.2,0,0
2010-07-23,7.0,-1.0,-1.0,14.4,196.1,0,0
2010-07-24,0.0,0.2,-1.0,13.6,566.5,0,0
2010-07-25,1.0,0.1,-1.0,16.5,10.6,0,0
2010-07-26,7.0,-1.0,-1.0,22.9,71.6,0,0
2010-07-27,0.0,-1.0,-1.0,23.4,69.8,0,0
2010-07-28,7.0,-1.0,-1.0,23.9,55.9,0,0
2010-07-29,5.0,-1.0,-1.0,25.9,20.8,0,0
2010-07-30,7.0,-1.0,-1.0,22.7,151.1,0,0
2010-07-31,1.0,0.2,-1.0,19.1,59.9,0,0
2010-08-01,7.0,0.0,-1.0,17.8,432.1,0,0
2010-08-02,7.0,2.1,-1.0,19.8,51.8,0,0
2010-08-03,7.0,5.2,-1.0,17.7,133.8,0,0
2010-08-04,4.0,23.2,-1.0,20.1,2.7,0,0
2010-08-05,7.0,0.0,-1.0,18.4,2.8,0,0
2010-08-06,8.0,-1.0,-1.0,19.2,373.7,0,0
2010-08-07,5.0,11.1,-1.0,21.5,192.1,0,0
2010-08-08,7.0,0.0,-1.0,23.1,121.6,0,0
2010-08-09,7.0,-1.0,-1.0,23.2,0.5,0,0
2010-08-10,7.0,27.5,-1.0,18.4,1.1,0,0
2010-08-11,5.0,1.0,-1.0,16.5,84.3,0,0
2010-08-12,0.0,-1.0,-1.0,16.2,54.8,0,0
2010-08-13,1.0,-1.0,-1.0,18.6,134.0,0,0
2010-08-14,0.0,0.1,-1.0,21.0,120.0,0,0
2010-08-15,7.0,-1.0,-1.0,17.0,290.4,0,0
2010-08-16,0.0,-1.0,-1.0,9.4,474.0,0,0
2010-08-17,0.0,-1.0,-1.0,11.3,197.6,0,0
2010-08-18,0.0,-1.0,-1.0,10.3,196.8,0,0
2010-08-19,0.0,-1.0,-1.0,9.5,1.5,0,0
2010-08-20,0.0,-1.0,-1.0,9.3,202.1,0,0
2010-08-21,0.0,10.7,-1.0,12.5,4.0,0,0
2010-08-22,8.0,10.7,-1.0,13.2,10.5,0,0
2010-08-23,8.0,4.3,-1.0,10.2,146.4,0,0
2010-08-24,7.0,3.3,-1.0,8.3,11.5,0,0
2010-08-25,8.0,3.8,-1.0,7.9,2.8,0,0
2010-08-26,8.0,0.0,-1.0,7.6,22.3,0,0
2010-08-27,7.0,0.0,-1.0,7.0,29.6,0,0
2010-08-28,7.0,0.0,-1.0,8.0,11.8,0,0
2010-08-29,8.0,0.7,-1.0,8.5,12.1,0,0
2010-08-30,8.0,1.0,-1.0,7.8,141.6,0,0
2010-08-31,6.0,3.0,-1.0,9.4,52.9,0,0
2010-09-01,7.0,6.2,-1.0,8.4,84.0,0,0
2010-09-02,0.0,0.0,-1.0,7.5,4.2,0,0
2010-09-03,6.0,-1.0,-1.0,6.9,7.8,0,0
2010-09-04,7.0,1.2,-1.0,7.2,104.4,0,0
2010-09-05,7.0,-1.0,-1.0,9.2,26.1,0,0
2010-09-06,6.0,0.0,-1.0,10.3,1.8,0,0
2010-09-07,8.0,-1.0,-1.0,12.3,198.2,0,0
2010-09-08,0.0,-1.0,-1.0,11.3,339.6,0,0
2010-09-09,0.0,-1.0,-1.0,12.1,8.9,0,0
2010-09-10,0.0,0.0,-1.0,11.9,179.8,0,0
2010-09-11,7.0,0.4,-1.0,13.0,195.0,0,0
2010-09-12,7.0,3.5,-1.0,12.6,1.3,0,0
2010-09-13,8.0,18.5,-1.0,14.2,25.7,0,0
2010-09-14,8.0,2.5,-1.0,11.8,53.5,0,0
2010-09-15,7.0,6.0,-1.0,12.2,0.6,0,0
2010-09-16,8.0,-1.0,-1.0,10.2,38.4,0,0
2010-09-17,7.0,2.3,-1.0,9.0,12.6,0,0
2010-09-18,0.0,1.4,-1.0,9.5,5.5,0,0
2010-09-19,7.0,6.7,-1.0,8.7,1.0,0,0
2010-09-20,7.0,0.3,-1.0,7.9,33.9,0,0
2010-09-21,3.0,14.4,-1.0,8.4,1.9,0,0
2010-09-22,7.0,0.5,-1.0,9.4,1.4,0,0
2010-09-23,8.0,4.9,-1.0,8.7,1.1,0,0
2010-09-24,7.0,22.8,-1.0,8.8,0.9,0,0
2010-09-25,8.0,17.0,-1.0,5.7,1.3,0,0
2010-09-26,5.0,-1.0,-1.0,4.8,0.8,0,0
2010-09-27,3.0,-1.0,-1.0,4.3,1.6,0,0
2010-09-28,0.0,0.1,-1.0,3.7,28.5,0,0
2010-09-29,7.0,0.0,-1.0,5.7,59.8,0,0
2010-09-30,0.0,-1.0,-1.0,5.3,139.1,0,0
2010-10-01,7.0,0.0,-1.0,5.0,75.8,0,0
2010-10-02,7.0,-1.0,-1.0,6.1,0.7,0,0
2010-10-03,8.0,-1.0,-1.0,6.1,40.8,0,0
2010-10-04,8.0,-1.0,-1.0,7.2,0.5,0,0
2010-10-05,0.0,-1.0,-1.0,6.9,0.0,0,0
2010-10-06,0.0,-1.0,-1.0,6.3,1.5,0,0
2010-10-07,0.0,1.1,-1.0,7.9,0.2,0,0
2010-10-08,8.0,0.1,-1.0,7.7,15.1,0,0
2010-10-09,7.0,1.2,-1.0,7.7,23.2,0,0
2010-10-10,8.0,5.9,-1.0,3.5,71.9,0,0
2010-10-11,7.0,0.0,-1.0,2.6,50.5,0,0
2010-10-12,7.0,0.0,-1.0,0.9,98.8,0,0
2010-10-13,8.0,0.0,-1.0,1.8,3.4,0,0
2010-10-14,8.0,0.9,-1.0,0.3,20.9,0,0
2010-10-15,8.0,0.0,-1.0,0.4,0.9,0,0
2010-10-16,8.0,-1.0,-1.0,-0.1,22.7,0,0
2010-10-17,8.0,2.8,-1.0,0.8,67.7,0,0
2010-10-18,8.0,0.0,-1.0,4.3,1.5,0,0
2010-10-19,7.0,1.2,-1.0,4.0,0.6,0,0
2010-10-20,7.0,3.8,-1.0,3.2,1.3,0,0
2010-10-21,8.0,2.3,0.0,0.3,2.3,0,0
2010-10-22,7.0,0.7,-1.0,-1.9,3.1,0,0
2010-10-23,0.0,0.0,0.0,-0.8,1.8,0,0
2010-10-24,8.0,-1.0,-1.0,1.7,2.4,0,0
2010-10-25,7.0,-1.0,-1.0,0.0,2.0,0,0
2010-10-26,8.0,0.6,-1.0,-0.4,90.6,0,0
2010-10-27,8.0,1.1,0.0,-1.6,1.7,0,0
2010-10-28,6.0,1.5,1.0,1.6,1.2,0,0
2010-10-29,8.0,0.5,-1.0,4.3,1.3,0,0
2010-10-30,8.0,1.9,0.0,0.8,9.0,0,0
2010-10-31,9.0,0.0,-1.0,7.3,43.0,0,0
2010-11-01,7.0,0.6,-1.0,6.4,0.6,0,0
2010-11-02,1.0,0.7,-1.0,0.4,95.6,0,0
2010-11-03,8.0,8.5,-1.0,3.4,1.5,0,0
2010-11-04,8.0,4.0,-1.0,4.3,2.0,0,0
2010-11-05,7.0,0.0,-1.0,-1.8,70.4,0,0
2010-11-06,0.0,5.5,-1.0,-5.4,3.7,0,0
2010-11-07,7.0,6.9,6.0,-2.9,4.9,0,0
2010-11-08,7.0,0.0,14.0,-3.6,39.1,1,0
2010-11-09,8.0,2.4,12.0,-5.5,82.4,2,0
2010-11-10,7.0,0.2,12.0,-3.4,1.8,3,0
2010-11-11,8.0,0.4,11.0,-1.9,1.3,4,0
2010-11-12,7.0,0.4,11.0,-2.7,2.2,5,0
2010-11-13,8.0,0.5,12.0,-2.9,2.9,6,0
2010-11-14,8.0,2.4,12.0,-4.5,4.3,7,0
2010-11-15,7.0,0.0,13.0,-1.1,3.8,8,0
2010-11-16,8.0,0.2,12.0,-3.7,65.0,9,0
2010-11-17,7.0,-1.0,12.0,-5.3,58.9,10,0
2010-11-18,8.0,1.1,12.0,-8.9,1.3,11,0
2010-11-19,8.0,-1.0,13.0,-7.8,2.7,12,0
2010-11-20,8.0,0.0,12.0,-7.5,4.2,13,0
2010-11-21,8.0,0.8,12.0,-8.7,3.5,14,0
2010-11-22,7.0,0.2,12.0,-5.3,1.1,15,0
2010-11-23,7.0,-1.0,14.0,-12.8,5.2,16,0
2010-11-24,7.0,-1.0,14.0,-8.5,3.4,17,0
2010-11-25,7.0,0.0,14.0,-11.1,2.7,18,0
2010-11-26,7.0,0.0,14.0,-9.1,2.4,19,0
2010-11-27,8.0,0.0,14.0,-12.3,3.3,20,0
2010-11-28,0.0,0.6,14.0,-16.4,2.5,21,0
2010-11-29,7.0,0.0,15.0,-18.5,2.5,22,0
2010-11-30,7.0,0.5,15.0,-12.0,4.4,23,0
2010-12-01,8.0,1.0,15.0,-9.2,2.2,24,0
2010-12-02,8.0,-1.0,16.0,-6.4,1.5,25,0
2010-12-03,8.0,0.0,15.0,-8.5,0.7,26,0
2010-12-04,7.0,0.2,15.0,-13.3,1.1,27,0
2010-12-05,8.0,-1.0,15.0,-11.9,1.0,28,0
2010-12-06,8.0,1.9,15.0,-6.0,0.9,29,0
2010-12-07,7.0,1.4,17.0,-10.5,1.4,30,0
2010-12-08,7.0,0.9,20.0,-6.7,4.3,31,0
2010-12-09,8.0,-1.0,21.0,-7.6,3.4,32,1
2010-12-10,4.0,-1.0,21.0,-14.0,3.6,33,2
2010-12-11,0.0,0.5,21.0,-15.5,2.3,34,3
2010-12-12,0.0,-1.0,21.0,-11.8,1.5,35,4
2010-12-13,7.0,-1.0,21.0,-19.3,2.3,36,5
2010-12-14,8.0,0.0,21.0,-21.5,2.3,37,6
2010-12-15,9.0,0.0,21.0,-14.1,1.9,38,7
2010-12-16,7.0,0.9,21.0,-14.6,0.3,39,8
2010-12-17,8.0,0.0,21.0,-16.8,1.7,40,9
2010-12-18,8.0,-1.0,21.0,-17.1,2.0,41,10
2010-12-19,6.0,0.4,21.0,-19.9,2.8,42,11
2010-12-20,8.0,2.2,21.0,-16.6,3.0,43,12
2010-12-21,8.0,0.1,23.0,-17.1,1.9,44,13
2010-12-22,8.0,-1.0,23.0,-22.8,3.6,45,14
2010-12-23,3.0,-1.0,23.0,-28.5,3.1,46,15
2010-12-24,7.0,0.1,23.0,-24.6,2.6,47,16
2010-12-25,8.0,-1.0,23.0,-17.7,3.7,48,17
2010-12-26,3.0,-1.0,23.0,-13.4,2.0,49,18
2010-12-27,7.0,-1.0,23.0,-15.5,3.1,50,19
2010-12-28,0.0,-1.0,23.0,-24.5,3.4,51,20
2010-12-29,0.0,-1.0,23.0,-23.7,2.2,52,21
2010-12-30,0.0,9.8,23.0,-20.5,0.9,53,22
2010-12-31,8.0,0.3,41.0,-12.1,1.3,54,23
2011-01-01,7.0,0.5,36.0,-10.9,1.5,55,24
2011-01-02,8.0,0.6,36.0,-12.2,4.3,56,25
2011-01-03,7.0,0.3,36.0,-20.1,3.2,57,26
2011-01-04,4.0,0.1,36.0,-21.2,3.8,58,27
2011-01-05,8.0,0.1,36.0,-18.2,2.9,59,28
2011-01-06,7.0,0.7,36.0,-14.3,1.6,60,29
2011-01-07,8.0,3.3,37.0,-8.8,1.9,61,30
2011-01-08,8.0,1.8,38.0,-7.7,2.7,62,31
2011-01-09,7.0,4.9,38.0,-3.9,1.5,63,32
2011-01-10,8.0,3.2,41.0,-0.4,1.7,64,33
2011-01-11,8.0,0.9,41.0,-1.1,1.4,65,34
2011-01-12,7.0,3.1,39.0,-2.2,3.7,66,35
2011-01-13,8.0,1.7,42.0,-5.8,2.2,67,36
2011-01-14,8.0,-1.0,41.0,-13.2,3.0,68,37
2011-01-15,7.0,-1.0,41.0,-19.4,6.9,69,38
2011-01-16,7.0,4.2,41.0,-23.7,1.0,70,39
2011-01-17,7.0,0.9,45.0,-10.1,1.3,71,40
2011-01-18,8.0,1.9,44.0,-7.2,1.3,72,41
2011-01-19,8.0,0.9,45.0,-7.1,2.2,73,42
2011-01-20,8.0,-1.0,45.0,-9.8,2.3,74,43
2011-01-21,0.0,2.6,45.0,-10.0,0.9,75,44
2011-01-22,8.0,2.2,43.0,-6.5,2.0,76,45
2011-01-23,7.0,2.7,46.0,-10.3,2.1,77,46
2011-01-24,8.0,3.9,46.0,-9.1,3.0,78,47
2011-01-25,7.0,-1.0,49.0,-16.8,6.2,79,48
2011-01-26,7.0,0.0,49.0,-22.0,2.9,80,49
2011-01-27,7.0,0.3,49.0,-12.0,2.3,81,50
2011-01-28,8.0,1.2,49.0,-0.8,39.1,82,51
2011-01-29,3.0,8.8,50.0,-0.1,2.1,83,52
2011-01-30,8.0,1.1,55.0,-10.6,15.2,84,53
2011-01-31,6.0,0.2,53.0,-7.4,2.8,85,54
2011-02-01,8.0,4.1,51.0,-3.5,2.4,86,55
2011-02-02,8.0,3.0,54.0,-5.1,2.7,87,56
2011-02-03,8.0,3.1,57.0,-7.4,1.1,88,57
2011-02-04,8.0,0.4,59.0,-8.8,22.7,89,58
2011-02-05,8.0,0.2,58.0,-13.2,0.9,90,59
2011-02-06,7.0,1.2,58.0,-16.7,26.2,91,60
2011-02-07,8.0,1.1,62.0,-21.2,2.6,92,61
2011-02-08,8.0,0.0,62.0,-10.0,2.0,93,62
2011-02-09,8.0,0.7,62.0,-9.9,132.4,94,63
2011-02-10,0.0,-1.0,60.0,-18.3,134.2,95,64
